actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
179.32,104.2,EV_109,185.0,DR568924,230,0.02,51252.33,6350.0,EV_109,DR568924_5,0.0,3.985,65.0,383.202,0.0,6.0,1.37,0,81.45,58.66,1,SimuProB-4,D,-9.8,4.037
179.32,105.8,EV_109,185.0,DR568924,240,0.0,51252.62,6450.0,EV_109,DR568924_5,25.0,3.985,65.0,383.646,0.0,0.0,1.37,0,81.44,58.68,1,SimuProB-4,D,95.0,4.037
179.32,107.5,EV_109,185.0,DR568924,250,0.0,51252.92,6550.0,EV_109,DR568924_5,35.0,3.986,65.0,381.541,0.0,0.0,1.37,0,81.39,58.7,1,SimuProB-4,D,110.0,4.038
179.32,108.2,EV_109,185.0,DR568924,260,0.0,51253.22,6600.0,EV_109,DR568924_5,30.0,3.986,65.0,382.061,0.0,0.0,1.37,0,81.34,58.72,1,SimuProB-4,D,105.0,4.038
179.32,108.9,EV_109,185.0,DR568924,270,0.0,51253.52,6640.0,EV_109,DR568924_5,32.0,3.986,65.0,382.283,0.0,0.0,1.37,0,81.3,58.74,1,SimuProB-4,D,108.5,4.038
179.32,109.5,EV_109,185.0,DR568924,280,0.0,51253.83,6680.0,EV_109,DR568924_5,34.0,3.986,65.0,381.388,0.0,0.0,1.37,0,81.25,58.76,1,SimuProB-4,D,112.0,4.039
179.32,108.5,EV_109,185.0,DR568924,290,0.0,51254.13,6620.0,EV_109,DR568924_5,28.0,3.985,65.0,382.018,0.0,0.0,1.37,0,81.19,58.78,1,SimuProB-4,D,109.5,4.039
179.32,109.2,EV_109,185.0,DR568924,300,0.0,51254.43,6660.0,EV_109,DR568924_5,33.0,3.985,65.0,382.035,0.0,0.0,1.37,0,81.13,58.82,1,SimuProB-4,D,111.0,4.039
179.32,110.1,EV_109,185.0,DR568924,310,0.0,51254.74,6720.0,EV_109,DR568924_5,35.0,3.984,65.0,381.649,0.0,0.0,1.37,0,81.05,58.85,1,SimuProB-4,D,113.5,4.04
179.32,110.6,EV_109,185.0,DR568924,320,0.0,51255.04,6750.0,EV_109,DR568924_5,36.0,3.983,65.0,380.761,0.0,0.0,1.37,0,80.98,58.88,1,SimuProB-4,D,114.2,4.041
