actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
180.22,104.5,EV_109,185.0,DR214027,780,0.0,51081.82,8360.0,EV_109,DR214027_2,57.8,4.097,50.0,356.747,0.0,0.0,1.37,0,57.63,48.85,1,SimuProB-4,D,85.1,4.128
180.22,104.2,EV_109,185.0,DR214027,790,0.0,51082.11,8336.0,EV_109,DR214027_2,57.0,4.097,50.0,356.153,0.0,0.0,1.37,0,57.6,48.87,1,SimuProB-4,D,84.5,4.128
180.22,104.6,EV_109,185.0,DR214027,800,0.0,51082.4,8368.0,EV_109,DR214027_2,58.1,4.097,50.0,357.272,0.0,0.0,1.37,0,57.56,48.89,1,SimuProB-4,D,84.9,4.128
180.22,104.8,EV_109,185.0,DR214027,810,0.0,51082.69,8384.0,EV_109,DR214027_2,58.3,4.097,50.0,356.162,0.0,0.0,1.37,0,57.51,48.91,1,SimuProB-4,D,85.4,4.128
180.22,104.4,EV_109,185.0,DR214027,820,0.0,51082.98,8352.0,EV_109,DR214027_3,57.2,4.097,50.0,356.19,0.0,0.0,1.37,0,57.47,48.93,1,SimuProB-4,D,84.2,4.128
180.22,104.7,EV_109,185.0,DR214027,830,0.0,51083.27,8376.0,EV_109,DR214027_3,57.6,4.098,50.0,357.103,0.0,0.0,1.37,0,57.42,48.95,1,SimuProB-4,D,84.8,4.129
180.22,105.3,EV_109,185.0,DR214027,840,0.0,51083.56,8424.0,EV_109,DR214027_3,59.5,4.098,50.0,356.347,0.0,0.0,1.37,0,57.38,48.97,1,SimuProB-4,D,86.2,4.129
180.22,105.1,EV_109,185.0,DR214027,850,0.0,51083.86,8408.0,EV_109,DR214027_3,58.5,4.098,50.0,356.649,0.0,0.0,1.37,0,57.32,48.99,1,SimuProB-4,D,85.5,4.129
180.22,105.6,EV_109,185.0,DR214027,860,0.0,51084.15,8448.0,EV_109,DR214027_3,59.1,4.099,50.0,357.555,0.0,0.0,1.37,0,57.26,49.01,1,SimuProB-4,D,86.1,4.13
180.22,105.8,EV_109,185.0,DR214027,870,0.0,51084.44,8464.0,EV_109,DR214027_3,59.3,4.099,50.0,356.485,0.0,0.0,1.37,0,57.22,49.03,1,SimuProB-4,D,85.9,4.13
180.22,106.2,EV_109,185.0,DR214027,880,0.0,51084.74,8496.0,EV_109,DR214027_3,58.8,4.097,50.0,355.904,0.0,0.0,1.37,0,57.18,49.06,1,SimuProB-4,D,87.5,4.131
180.22,106.5,EV_109,185.0,DR214027,890,0.0,51085.03,8520.0,EV_109,DR214027_3,59.0,4.096,50.0,355.606,0.0,0.0,1.37,0,57.14,49.08,1,SimuProB-4,D,88.1,4.132
180.22,106.8,EV_109,185.0,DR214027,900,0.0,51085.33,8544.0,EV_109,DR214027_3,59.2,4.095,50.0,355.054,0.0,0.0,1.37,0,57.11,49.1,1,SimuProB-4,D,87.8,4.133
180.22,107.1,EV_109,185.0,DR214027,910,0.0,51085.63,8568.0,EV_109,DR214027_3,59.5,4.094,50.0,355.041,0.0,0.0,1.37,0,57.06,49.13,1,SimuProB-4,D,88.5,4.134
180.22,107.4,EV_109,185.0,DR214027,920,0.0,51085.93,8592.0,EV_109,DR214027_3,59.8,4.093,50.0,354.363,0.0,0.0,1.37,0,57.04,49.15,1,SimuProB-4,D,89.2,4.135
180.22,107.7,EV_109,185.0,DR214027,930,0.0,51086.23,8616.0,EV_109,DR214027_3,60.1,4.092,50.0,353.629,0.0,0.0,1.37,0,56.99,49.18,1,SimuProB-4,D,90.5,4.136
180.22,107.5,EV_109,185.0,DR214027,940,0.0,51086.53,8600.0,EV_109,DR214027_3,59.5,4.091,50.0,353.817,0.0,0.0,1.37,0,56.93,49.21,1,SimuProB-4,D,89.8,4.136
180.22,108.1,EV_109,185.0,DR214027,950,0.0,51086.83,8648.0,EV_109,DR214027_3,60.5,4.09,50.0,354.273,0.0,0.0,1.37,0,56.91,49.24,1,SimuProB-4,D,91.2,4.137
180.22,107.9,EV_109,185.0,DR214027,960,0.0,51087.13,8632.0,EV_109,DR214027_3,60.2,4.09,50.0,353.635,0.0,0.0,1.37,0,56.88,49.26,1,SimuProB-4,D,90.8,4.137
180.22,108.2,EV_109,185.0,DR214027,970,0.0,51087.43,8656.0,EV_109,DR214027_3,60.8,4.089,50.0,353.159,0.0,0.0,1.37,0,56.84,49.28,1,SimuProB-4,D,91.5,4.137
180.22,108.0,EV_109,185.0,DR214027,980,0.0,51087.73,8640.0,EV_109,DR214027_3,60.3,4.089,50.0,353.323,0.0,0.0,1.37,0,56.8,49.3,1,SimuProB-4,D,91.0,4.137
180.22,107.8,EV_109,185.0,DR214027,990,0.0,51088.03,8624.0,EV_109,DR214027_3,60.0,4.089,50.0,353.511,0.0,0.0,1.37,0,56.77,49.32,1,SimuProB-4,D,90.5,4.137
180.22,108.4,EV_109,185.0,DR214027,1000,0.0,51088.33,8672.0,EV_109,DR214027_3,61.2,4.088,50.0,353.181,0.0,0.0,1.37,0,56.72,49.34,1,SimuProB-4,D,91.8,4.136
180.22,108.1,EV_109,185.0,DR214027,1010,0.0,51088.63,8648.0,EV_109,DR214027_3,60.5,4.088,50.0,353.209,0.0,0.0,1.37,0,56.68,49.36,1,SimuProB-4,D,91.2,4.136
180.22,108.3,EV_109,185.0,DR214027,1020,0.0,51088.93,8664.0,EV_109,DR214027_3,60.6,4.088,50.0,353.648,0.0,0.0,1.37,0,56.65,49.38,1,SimuProB-4,D,91.3,4.136
180.22,108.5,EV_109,185.0,DR214027,1030,0.0,51089.23,8680.0,EV_109,DR214027_3,60.8,4.088,50.0,353.51,0.0,0.0,1.37,0,56.61,49.4,1,SimuProB-4,D,92.1,4.136
180.22,108.2,EV_109,185.0,DR214027,1040,0.0,51089.53,8656.0,EV_109,DR214027_3,60.4,4.088,50.0,353.088,0.0,0.0,1.37,0,56.57,49.42,1,SimuProB-4,D,91.5,4.136
180.22,108.7,EV_109,185.0,DR214027,1050,0.0,51089.83,8696.0,EV_109,DR214027_3,61.5,4.089,50.0,352.863,0.0,0.0,1.37,0,56.51,49.44,1,SimuProB-4,D,92.4,4.137
180.22,108.4,EV_109,185.0,DR214027,1060,0.0,51090.13,8672.0,EV_109,DR214027_3,60.9,4.089,50.0,353.346,0.0,0.0,1.37,0,56.45,49.46,1,SimuProB-4,D,91.8,4.137
180.22,108.3,EV_109,185.0,DR214027,1070,0.0,51090.43,8664.0,EV_109,DR214027_3,60.5,4.089,50.0,352.212,0.0,0.0,1.37,0,56.41,49.48,1,SimuProB-4,D,91.6,4.137
180.22,108.9,EV_109,185.0,DR214027,1080,0.0,51090.74,8712.0,EV_109,DR214027_3,61.2,4.09,50.0,352.194,0.0,0.0,1.37,0,56.38,49.5,1,SimuProB-4,D,93.2,4.138
180.22,109.4,EV_109,185.0,DR214027,1090,0.0,51091.04,8752.0,EV_109,DR214027_3,61.0,4.09,50.0,352.631,0.0,0.0,1.37,0,56.34,49.52,1,SimuProB-4,D,92.1,4.138
