volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
388.822,65.0,1.37,3700.0,0,4.08,1,76.98,4.14,55.0,110.0,185.0,EV_109,0.0,100,0.0,DR524455_11,54.05,52509.73,DR524455,179.19,0.0,56.55,D,SimuProB-4,EV_109
390.446,0.0,1.37,2000.0,0,4.105,1,76.97,4.145,30.0,-35.0,185.0,EV_109,0.03,110,55.0,DR524455_11,54.1,52509.82,DR524455,179.19,0.0,56.6,D,SimuProB-4,EV_109
396.943,35.0,1.37,2550.0,0,4.11,1,76.95,4.135,38.0,45.0,185.0,EV_109,0.0,120,0.0,DR524455_11,54.15,52509.92,DR524455,179.19,0.0,56.65,D,SimuProB-4,EV_109
392.911,30.0,1.37,2800.0,0,4.108,1,76.91,4.138,42.0,65.0,185.0,EV_109,0.0,130,0.0,DR524455_11,54.2,52510.04,DR524455,179.19,0.0,56.7,D,SimuProB-4,EV_109
395.702,10.0,1.37,1600.0,0,4.115,1,76.91,4.14,25.0,20.0,185.0,EV_109,0.0,140,0.0,DR524455_11,54.25,52510.11,DR524455,179.19,0.0,56.75,D,SimuProB-4,EV_109
385.105,0.0,1.37,550.0,0,4.095,1,76.9,4.148,8.0,-38.0,185.0,EV_109,0.028,150,75.0,DR524455_11,54.3,52510.13,DR524455,179.19,0.0,56.8,D,SimuProB-4,EV_109
398.596,15.0,1.37,800.0,0,4.108,1,76.9,4.142,12.0,8.0,185.0,EV_109,0.0,160,0.0,DR524455_11,54.35,52510.16,DR524455,179.19,0.0,56.85,D,SimuProB-4,EV_109
392.247,35.0,1.37,1450.0,0,4.105,1,76.89,4.145,22.0,45.0,185.0,EV_109,0.0,170,0.0,DR524455_11,54.42,52510.22,DR524455,179.19,0.0,56.92,D,SimuProB-4,EV_109
396.505,0.0,1.37,550.0,0,4.102,1,76.86,4.148,8.0,-28.0,185.0,EV_109,0.022,180,60.0,DR524455_11,54.48,52510.25,DR524455,179.19,0.0,56.98,D,SimuProB-4,EV_109
390.303,40.0,1.37,1850.0,0,4.103,1,76.84,4.146,28.0,55.0,185.0,EV_109,0.0,190,0.0,DR524455_11,54.54,52510.33,DR524455,179.19,0.0,57.04,D,SimuProB-4,EV_109
