volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
382.134,45.0,1.37,2200.0,0,4.05,1,68.82,4.14,35.0,85.0,185.0,EV_109,0.0,1130,0.0,DR524455_15,51.65,52558.48,DR524455,179.19,0.0,54.15,D,SimuProB-4,EV_109
369.78,75.0,1.37,3400.0,0,4.02,1,68.81,4.15,52.0,145.0,185.0,EV_109,0.0,1140,0.0,DR524455_15,51.72,52558.62,DR524455,179.19,0.0,54.22,D,SimuProB-4,EV_109
388.782,5.0,1.37,750.0,0,4.08,1,68.8,4.13,12.0,15.0,185.0,EV_109,0.02,1150,30.0,DR524455_15,51.75,52558.65,DR524455,179.19,0.0,54.25,D,SimuProB-4,EV_109
394.781,30.0,1.37,950.0,0,4.07,1,68.79,4.12,15.0,35.0,185.0,EV_109,0.0,1160,0.0,DR524455_15,51.78,52558.69,DR524455,179.19,0.0,54.28,D,SimuProB-4,EV_109
380.984,55.0,1.37,2400.0,0,4.05,1,68.77,4.14,38.0,95.0,185.0,EV_109,0.0,1170,0.0,DR524455_15,51.82,52558.8,DR524455,179.19,0.0,54.32,D,SimuProB-4,EV_109
392.17,0.0,1.37,600.0,0,4.09,1,68.76,4.13,10.0,-18.0,185.0,EV_109,0.022,1180,45.0,DR524455_15,51.85,52558.83,DR524455,179.19,0.0,54.35,D,SimuProB-4,EV_109
365.165,65.0,1.37,2850.0,0,4.05,1,68.76,4.145,45.0,120.0,185.0,EV_109,0.0,1190,0.0,DR524455_15,51.9,52558.96,DR524455,179.19,0.0,54.4,D,SimuProB-4,EV_109
378.895,10.0,1.37,1100.0,0,4.1,1,68.74,4.13,18.0,15.0,185.0,EV_109,0.0,1200,20.0,DR524455_15,51.93,52559.01,DR524455,179.19,0.0,54.43,D,SimuProB-4,EV_109
398.58,0.0,1.37,0.0,0,4.11,1,68.74,4.12,0.0,5.0,185.0,EV_109,0.0,1210,85.0,DR524455_15,51.95,52559.01,DR524455,179.19,0.0,54.45,D,SimuProB-4,EV_109
394.95,15.0,1.37,500.0,0,4.09,1,68.74,4.11,8.0,12.0,185.0,EV_109,0.0,1220,0.0,DR524455_15,51.98,52559.03,DR524455,179.19,0.0,54.48,D,SimuProB-4,EV_109
382.305,45.0,1.37,2000.0,0,4.06,1,68.73,4.13,32.0,85.0,185.0,EV_109,0.0,1230,0.0,DR524455_15,52.05,52559.12,DR524455,179.19,0.0,54.55,D,SimuProB-4,EV_109
368.057,70.0,1.37,3200.0,0,4.04,1,68.71,4.14,52.0,140.0,185.0,EV_109,0.0,1240,0.0,DR524455_15,52.15,52559.27,DR524455,179.19,0.0,54.68,D,SimuProB-4,EV_109
374.531,30.0,1.37,1750.0,0,4.08,1,68.69,4.12,28.0,45.0,185.0,EV_109,0.0,1250,0.0,DR524455_15,52.17,52559.35,DR524455,179.19,0.0,54.7,D,SimuProB-4,EV_109
388.74,5.0,1.37,750.0,0,4.1,1,68.69,4.12,12.0,15.0,185.0,EV_109,0.002,1260,15.0,DR524455_15,52.19,52559.38,DR524455,179.19,0.0,54.72,D,SimuProB-4,EV_109
379.468,40.0,1.37,2200.0,0,4.07,1,68.68,4.13,35.0,65.0,185.0,EV_109,0.0,1270,0.0,DR524455_15,52.22,52559.48,DR524455,179.19,0.0,54.75,D,SimuProB-4,EV_109
379.737,35.0,1.37,2625.0,0,4.085,1,68.66,4.125,42.0,25.0,185.0,EV_109,0.0,0,0.0,DR524455_16,52.25,52559.6,DR524455,179.19,0.0,54.78,D,SimuProB-4,EV_109
392.697,0.0,1.37,1560.0,0,4.1,1,68.66,4.14,25.0,-15.0,185.0,EV_109,0.015,10,45.0,DR524455_16,52.27,52559.67,DR524455,179.19,0.0,54.8,D,SimuProB-4,EV_109
385.146,50.0,1.37,2375.0,0,4.075,1,68.66,4.135,38.0,55.0,185.0,EV_109,0.0,20,0.0,DR524455_16,52.3,52559.77,DR524455,179.19,0.0,54.83,D,SimuProB-4,EV_109
374.83,60.0,1.37,3000.0,0,4.065,1,68.64,4.135,48.0,85.0,185.0,EV_109,0.0,30,0.0,DR524455_16,52.33,52559.9,DR524455,179.19,0.0,54.86,D,SimuProB-4,EV_109
382.735,0.0,1.37,1750.0,0,4.085,1,68.63,4.145,28.0,-25.0,185.0,EV_109,0.02,40,60.0,DR524455_16,52.35,52559.98,DR524455,179.19,0.0,54.88,D,SimuProB-4,EV_109
386.671,40.0,1.37,2000.0,0,4.07,1,68.59,4.13,32.0,45.0,185.0,EV_109,0.0,50,0.0,DR524455_16,52.38,52560.07,DR524455,179.19,0.0,54.9,D,SimuProB-4,EV_109
378.235,55.0,1.37,2625.0,0,4.06,1,68.56,4.13,42.0,65.0,185.0,EV_109,0.0,60,0.0,DR524455_16,52.4,52560.19,DR524455,179.19,0.0,54.92,D,SimuProB-4,EV_109
370.019,75.0,1.37,3437.0,0,4.05,1,68.52,4.14,55.0,110.0,185.0,EV_109,0.0,70,0.0,DR524455_16,52.42,52560.34,DR524455,179.19,0.0,54.95,D,SimuProB-4,EV_109
384.831,0.0,1.37,1125.0,0,4.09,1,68.5,4.14,18.0,-30.0,185.0,EV_109,0.025,80,80.0,DR524455_16,52.44,52560.39,DR524455,179.19,0.0,54.96,D,SimuProB-4,EV_109
374.965,25.0,1.37,1560.0,0,4.04,1,68.48,4.11,25.0,35.0,185.0,EV_109,0.0,90,10.0,DR524455_16,52.5,52560.46,DR524455,179.19,0.0,55.05,D,SimuProB-4,EV_109
