actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
180.22,114.0,EV_109,185.0,DR214027,820,0.0,51043.32,9120.0,EV_109,DR214027_2,95.0,4.09,50.0,377.516,0.0,0.0,1.37,0,63.98,46.58,1,SimuProB-4,D,103.9,4.11
180.22,114.5,EV_109,185.0,DR214027,830,0.0,51043.63,9160.0,EV_109,DR214027_2,95.0,4.09,50.0,377.973,0.0,0.0,1.37,0,63.95,46.6,1,SimuProB-4,D,104.5,4.11
180.22,115.0,EV_109,185.0,DR214027,840,0.0,51043.95,9200.0,EV_109,DR214027_2,95.0,4.09,50.0,378.483,0.0,0.0,1.37,0,63.9,46.62,1,SimuProB-4,D,105.2,4.11
180.22,115.5,EV_109,185.0,DR214027,850,0.0,51044.28,9240.0,EV_109,DR214027_2,95.0,4.09,50.0,378.596,0.0,0.0,1.37,0,63.83,46.64,1,SimuProB-4,D,106.1,4.11
180.22,116.0,EV_109,185.0,DR214027,860,0.0,51044.6,9280.0,EV_109,DR214027_2,95.0,4.09,50.0,378.989,0.0,0.0,1.37,0,63.75,46.66,1,SimuProB-4,D,106.8,4.11
180.22,116.4,EV_109,185.0,DR214027,870,0.0,51044.92,9312.0,EV_109,DR214027_2,95.0,4.09,50.0,379.692,0.0,0.0,1.37,0,63.7,46.68,1,SimuProB-4,D,107.5,4.11
180.22,115.8,EV_109,185.0,DR214027,880,0.0,51045.24,9264.0,EV_109,DR214027_2,90.0,4.09,50.0,379.638,0.0,0.0,1.37,0,63.65,46.7,1,SimuProB-4,D,105.0,4.11
180.22,116.8,EV_109,185.0,DR214027,890,0.0,51045.57,9344.0,EV_109,DR214027_2,92.0,4.088,50.0,379.36,0.0,0.0,1.37,0,63.59,46.72,1,SimuProB-4,D,108.3,4.112
180.22,116.5,EV_109,185.0,DR214027,900,0.0,51045.89,9320.0,EV_109,DR214027_2,91.0,4.088,50.0,378.424,0.0,0.0,1.37,0,63.54,46.74,1,SimuProB-4,D,107.2,4.112
180.22,117.2,EV_109,185.0,DR214027,910,0.0,51046.22,9376.0,EV_109,DR214027_2,93.0,4.086,50.0,378.487,0.0,0.0,1.37,0,63.48,46.76,1,SimuProB-4,D,109.5,4.114
180.22,116.9,EV_109,185.0,DR214027,920,0.0,51046.54,9352.0,EV_109,DR214027_2,91.5,4.087,50.0,377.839,0.0,0.0,1.37,0,63.42,46.78,1,SimuProB-4,D,106.8,4.113
180.22,116.5,EV_109,185.0,DR214027,930,0.0,51046.86,9320.0,EV_109,DR214027_2,90.5,4.086,50.0,378.193,0.0,0.0,1.37,0,63.36,46.8,1,SimuProB-4,D,104.5,4.112
180.22,116.8,EV_109,185.0,DR214027,940,0.0,51047.19,9344.0,EV_109,DR214027_2,91.0,4.087,50.0,377.691,0.0,0.0,1.37,0,63.32,46.82,1,SimuProB-4,D,105.8,4.113
180.22,116.6,EV_109,185.0,DR214027,950,0.0,51047.51,9328.0,EV_109,DR214027_2,90.8,4.087,50.0,377.427,0.0,0.0,1.37,0,63.27,46.84,1,SimuProB-4,D,105.2,4.112
180.22,116.2,EV_109,185.0,DR214027,960,0.0,51047.84,9296.0,EV_109,DR214027_2,89.5,4.085,50.0,377.93,0.0,0.0,1.37,0,63.22,46.86,1,SimuProB-4,D,102.3,4.114
180.22,116.4,EV_109,185.0,DR214027,970,0.0,51048.16,9312.0,EV_109,DR214027_2,90.2,4.086,50.0,377.984,0.0,0.0,1.37,0,63.16,46.88,1,SimuProB-4,D,103.8,4.113
180.22,115.9,EV_109,185.0,DR214027,980,0.0,51048.48,9272.0,EV_109,DR214027_2,88.5,4.086,50.0,377.58,0.0,0.0,1.37,0,63.11,46.9,1,SimuProB-4,D,101.5,4.114
180.22,116.3,EV_109,185.0,DR214027,990,0.0,51048.8,9304.0,EV_109,DR214027_2,89.8,4.086,50.0,377.602,0.0,0.0,1.37,0,63.04,46.92,1,SimuProB-4,D,104.1,4.113
180.22,116.1,EV_109,185.0,DR214027,1000,0.0,51049.13,9288.0,EV_109,DR214027_2,89.9,4.086,50.0,377.345,0.0,0.0,1.37,0,62.96,46.94,1,SimuProB-4,D,103.2,4.113
180.22,116.5,EV_109,185.0,DR214027,1010,0.0,51049.45,9320.0,EV_109,DR214027_2,91.0,4.085,50.0,377.786,0.0,0.0,1.37,0,62.91,46.95,1,SimuProB-4,D,105.4,4.112
180.22,116.2,EV_109,185.0,DR214027,1020,0.0,51049.77,9296.0,EV_109,DR214027_2,89.5,4.085,50.0,378.085,0.0,0.0,1.37,0,62.86,46.97,1,SimuProB-4,D,102.8,4.112
180.22,116.0,EV_109,185.0,DR214027,1030,0.0,51050.09,9280.0,EV_109,DR214027_2,89.0,4.085,50.0,378.597,0.0,0.0,1.37,0,62.83,46.99,1,SimuProB-4,D,103.5,4.112
180.22,115.8,EV_109,185.0,DR214027,1040,0.0,51050.42,9264.0,EV_109,DR214027_2,88.5,4.084,50.0,378.985,0.0,0.0,1.37,0,62.78,47.01,1,SimuProB-4,D,101.5,4.111
180.22,115.5,EV_109,185.0,DR214027,1050,0.0,51050.74,9240.0,EV_109,DR214027_2,87.5,4.084,50.0,378.698,0.0,0.0,1.37,0,62.75,47.02,1,SimuProB-4,D,98.5,4.111
180.22,115.2,EV_109,185.0,DR214027,1060,0.0,51051.06,9216.0,EV_109,DR214027_2,86.0,4.083,50.0,378.669,0.0,0.0,1.37,0,62.72,47.04,1,SimuProB-4,D,96.2,4.11
180.22,114.8,EV_109,185.0,DR214027,1070,0.0,51051.38,9184.0,EV_109,DR214027_2,84.0,4.083,50.0,378.31,0.0,0.0,1.37,0,62.69,47.05,1,SimuProB-4,D,94.5,4.11
180.22,114.5,EV_109,185.0,DR214027,1080,0.0,51051.69,9160.0,EV_109,DR214027_2,82.5,4.082,50.0,377.639,0.0,0.0,1.37,0,62.65,47.06,1,SimuProB-4,D,92.8,4.109
180.22,114.2,EV_109,185.0,DR214027,1090,0.0,51052.01,9136.0,EV_109,DR214027_2,81.0,4.082,50.0,377.032,0.0,0.0,1.37,0,62.63,47.07,1,SimuProB-4,D,91.0,4.109
180.22,114.0,EV_109,185.0,DR214027,1100,0.0,51052.33,9120.0,EV_109,DR214027_2,79.5,4.081,50.0,376.907,0.0,0.0,1.37,0,62.58,47.08,1,SimuProB-4,D,89.2,4.108
180.22,113.7,EV_109,185.0,DR214027,1110,0.0,51052.64,9110.0,EV_109,DR214027_2,78.0,4.081,50.0,376.176,0.0,0.0,1.37,0,62.53,47.09,1,SimuProB-4,D,87.5,4.108
