id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC255163,RC255163_1,338.45,-245.3,15.2,3.42,3.36,36.5,33.8,0,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,338.772,-243.9,15.51,3.43,3.37,36.8,34.0,10,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,338.978,-239.3,15.82,3.44,3.38,37.1,34.2,20,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,339.443,-240.9,16.16,3.44,3.38,37.35,34.42,30,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,339.197,-240.5,16.5,3.45,3.39,37.6,34.6,40,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,339.988,-238.4,16.84,3.45,3.39,37.85,34.78,50,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,340.382,-239.2,17.17,3.45,3.39,38.1,34.95,60,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,340.797,-235.5,17.53,3.46,3.4,38.35,35.12,70,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,340.888,-238.7,17.92,3.46,3.4,38.6,35.3,80,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,341.603,-240.0,18.29,3.46,3.4,38.85,35.48,90,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,341.719,-239.1,18.7,3.47,3.41,39.1,35.65,100,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
RC255163,RC255163_1,342.64,-238.5,19.08,3.47,3.41,39.32,35.81,110,0.0,1,1.37,0.0,0.0,P,0.0,0.0,1,00,EV_109,SimuProB-4,51306.38,179.32,185.0
