volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
368.288,60.0,1.37,3000.0,0,4.115,1,72.21,4.155,45.0,135.0,185.0,EV_109,0.0,1240,0.0,DR524455_13,50.85,52537.54,DR524455,179.19,0.0,53.65,D,SimuProB-4,EV_109
374.935,0.0,1.37,1800.0,0,4.13,1,72.21,4.152,28.0,-30.0,185.0,EV_109,0.018,1250,50.0,DR524455_13,50.9,52537.62,DR524455,179.19,0.0,53.7,D,SimuProB-4,EV_109
355.435,70.0,1.37,3900.0,0,4.108,1,72.2,4.159,52.0,165.0,185.0,EV_109,0.0,1260,0.0,DR524455_13,50.95,52537.76,DR524455,179.19,0.0,53.75,D,SimuProB-4,EV_109
388.216,0.0,1.37,900.0,0,4.142,1,72.2,4.162,15.0,-42.0,185.0,EV_109,0.028,1270,75.0,DR524455_13,51.0,52537.81,DR524455,179.19,0.0,53.8,D,SimuProB-4,EV_109
391.796,45.0,1.37,1400.0,0,4.125,1,72.17,4.155,22.0,85.0,185.0,EV_109,0.0,0,0.0,DR524455_14,51.05,52537.87,DR524455,179.19,0.0,53.85,D,SimuProB-4,EV_109
378.169,55.0,1.37,2100.0,0,4.128,1,72.14,4.158,32.0,110.0,185.0,EV_109,0.0,10,0.0,DR524455_14,51.12,52537.96,DR524455,179.19,0.0,53.92,D,SimuProB-4,EV_109
361.865,65.0,1.37,2800.0,0,4.118,1,72.12,4.16,42.0,145.0,185.0,EV_109,0.0,20,0.0,DR524455_14,51.25,52538.08,DR524455,179.19,0.0,54.05,D,SimuProB-4,EV_109
385.587,0.0,1.37,1200.0,0,4.145,1,72.12,4.165,18.0,-35.0,185.0,EV_109,0.022,30,60.0,DR524455_14,51.3,52538.13,DR524455,179.19,0.0,54.12,D,SimuProB-4,EV_109
382.389,42.0,1.37,2530.0,0,4.135,1,72.11,4.145,38.0,18.5,185.0,EV_109,0.0,40,0.0,DR524455_14,51.4,52538.24,DR524455,179.19,0.0,54.2,D,SimuProB-4,EV_109
390.003,0.0,1.37,1600.0,0,4.142,1,72.11,4.152,24.0,-25.0,185.0,EV_109,0.015,50,45.0,DR524455_14,51.45,52538.3,DR524455,179.19,0.0,54.25,D,SimuProB-4,EV_109
375.839,50.0,1.37,2000.0,0,4.125,1,72.1,4.158,30.0,95.0,185.0,EV_109,0.0,60,0.0,DR524455_14,51.55,52538.39,DR524455,179.19,0.0,54.35,D,SimuProB-4,EV_109
365.139,70.0,1.37,3100.0,0,4.115,1,72.08,4.16,45.0,125.0,185.0,EV_109,0.0,70,0.0,DR524455_14,51.6,52538.51,DR524455,179.19,0.0,54.4,D,SimuProB-4,EV_109
372.539,0.0,1.37,1400.0,0,4.14,1,72.08,4.165,22.0,-38.0,185.0,EV_109,0.025,80,75.0,DR524455_14,51.65,52538.58,DR524455,179.19,0.0,54.45,D,SimuProB-4,EV_109
394.704,10.0,1.37,500.0,0,4.145,1,72.08,4.155,8.0,5.0,185.0,EV_109,0.0,90,5.0,DR524455_14,51.7,52538.6,DR524455,179.19,0.0,54.5,D,SimuProB-4,EV_109
385.62,45.0,1.37,1800.0,0,4.135,1,72.06,4.158,28.0,65.0,185.0,EV_109,0.0,100,0.0,DR524455_14,51.73,52538.68,DR524455,179.19,0.0,54.53,D,SimuProB-4,EV_109
378.156,60.0,1.37,2500.0,0,4.13,1,72.06,4.16,38.0,85.0,185.0,EV_109,0.0,110,0.0,DR524455_14,51.78,52538.78,DR524455,179.19,0.0,54.58,D,SimuProB-4,EV_109
368.969,75.0,1.37,3800.0,0,4.12,1,72.05,4.162,52.0,115.0,185.0,EV_109,0.0,120,0.0,DR524455_14,51.85,52538.93,DR524455,179.19,0.0,54.65,D,SimuProB-4,EV_109
370.401,65.0,1.37,3400.0,0,4.125,1,72.04,4.155,48.0,95.0,185.0,EV_109,0.0,130,0.0,DR524455_14,51.9,52539.06,DR524455,179.19,0.0,54.7,D,SimuProB-4,EV_109
382.293,0.0,1.37,2400.0,0,4.135,1,72.04,4.16,35.0,-25.0,185.0,EV_109,0.015,140,25.0,DR524455_14,51.95,52539.16,DR524455,179.19,0.0,54.75,D,SimuProB-4,EV_109
390.726,15.0,1.37,900.0,0,4.14,1,72.02,4.15,15.0,12.0,185.0,EV_109,0.0,150,5.0,DR524455_14,52.0,52539.2,DR524455,179.19,0.0,54.8,D,SimuProB-4,EV_109
375.22,35.0,1.37,1800.0,0,4.12,1,71.99,4.14,28.0,45.0,185.0,EV_109,0.0,160,0.0,DR524455_14,52.02,52539.28,DR524455,179.19,0.0,54.82,D,SimuProB-4,EV_109
365.439,70.0,1.37,4200.0,0,4.1,1,71.98,4.15,55.0,130.0,185.0,EV_109,0.0,170,0.0,DR524455_14,52.15,52539.43,DR524455,179.19,0.0,54.95,D,SimuProB-4,EV_109
388.744,0.0,1.37,2000.0,0,4.13,1,71.98,4.16,30.0,-35.0,185.0,EV_109,0.025,180,45.0,DR524455_14,52.25,52539.51,DR524455,179.19,0.0,55.05,D,SimuProB-4,EV_109
392.85,0.0,1.37,1400.0,0,4.13,1,71.96,4.15,22.0,-12.0,185.0,EV_109,0.008,190,15.0,DR524455_14,52.28,52539.57,DR524455,179.19,0.0,55.08,D,SimuProB-4,EV_109
378.813,45.0,1.37,2600.0,0,4.12,1,71.94,4.15,38.0,65.0,185.0,EV_109,0.0,200,0.0,DR524455_14,52.32,52539.68,DR524455,179.19,0.0,55.12,D,SimuProB-4,EV_109
384.744,0.0,1.37,1100.0,0,4.13,1,71.94,4.16,18.0,-28.0,185.0,EV_109,0.02,210,35.0,DR524455_14,52.35,52539.73,DR524455,179.19,0.0,55.15,D,SimuProB-4,EV_109
390.283,35.0,1.37,2100.0,0,4.12,1,71.93,4.15,32.0,45.0,185.0,EV_109,0.0,220,0.0,DR524455_14,52.38,52539.82,DR524455,179.19,0.0,55.18,D,SimuProB-4,EV_109
372.244,65.0,1.37,3400.0,0,4.11,1,71.89,4.16,48.0,110.0,185.0,EV_109,0.0,230,0.0,DR524455_14,52.45,52539.95,DR524455,179.19,0.0,55.25,D,SimuProB-4,EV_109
385.31,0.0,1.37,1600.0,0,4.12,1,71.89,4.15,25.0,-25.0,185.0,EV_109,0.022,240,55.0,DR524455_14,52.5,52540.02,DR524455,179.19,0.0,55.3,D,SimuProB-4,EV_109
393.002,30.0,1.37,2900.0,0,4.12,1,71.88,4.15,42.0,35.0,185.0,EV_109,0.0,250,0.0,DR524455_14,52.52,52540.14,DR524455,179.19,0.0,55.32,D,SimuProB-4,EV_109
375.262,75.0,1.37,4100.0,0,4.11,1,71.85,4.16,55.0,125.0,185.0,EV_109,0.0,260,0.0,DR524455_14,52.65,52540.29,DR524455,179.19,0.0,55.45,D,SimuProB-4,EV_109
388.242,0.0,1.37,2000.0,0,4.12,1,71.84,4.15,30.0,-32.0,185.0,EV_109,0.025,270,45.0,DR524455_14,52.68,52540.37,DR524455,179.19,0.0,55.48,D,SimuProB-4,EV_109
369.218,80.0,1.37,4800.0,0,4.11,1,71.83,4.16,62.0,145.0,185.0,EV_109,0.0,280,0.0,DR524455_14,52.75,52540.54,DR524455,179.19,0.0,55.55,D,SimuProB-4,EV_109
390.475,0.0,1.37,3200.0,0,4.13,1,71.8,4.15,45.0,-28.0,185.0,EV_109,0.021,290,35.0,DR524455_14,52.8,52540.67,DR524455,179.19,0.0,55.6,D,SimuProB-4,EV_109
374.52,45.0,1.37,2700.0,0,4.11,1,71.8,4.16,38.0,95.0,185.0,EV_109,0.0,300,0.0,DR524455_14,52.85,52540.77,DR524455,179.19,0.0,55.65,D,SimuProB-4,EV_109
377.238,25.0,1.37,2600.0,0,4.105,1,71.79,4.145,35.0,45.0,185.0,EV_109,0.0,310,0.0,DR524455_14,52.92,52540.87,DR524455,179.19,0.0,55.72,D,SimuProB-4,EV_109
368.304,65.0,1.37,3900.0,0,4.105,1,71.76,4.16,52.0,135.0,185.0,EV_109,0.0,320,0.0,DR524455_14,53.05,52541.01,DR524455,179.19,0.0,55.85,D,SimuProB-4,EV_109
392.614,0.0,1.37,850.0,0,4.13,1,71.76,4.15,12.0,-35.0,185.0,EV_109,0.028,330,85.0,DR524455_14,53.1,52541.04,DR524455,179.19,0.0,55.9,D,SimuProB-4,EV_109
