actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
180.22,45.0,EV_109,185.0,DR214027,400,0.0,50759.62,4800.0,EV_109,DR214027_4,25.0,3.98,48.99,398.5,0.0,0.0,1.37,0,91.12,43.3,1,SimuProB-4,D,12.0,4.02
180.22,46.0,EV_109,185.0,DR214027,410,0.0,50759.74,4900.0,EV_109,DR214027_4,20.0,3.975,49.01,397.2,0.0,0.0,1.37,0,91.11,43.32,1,SimuProB-4,D,18.0,4.015
180.22,48.0,EV_109,185.0,DR214027,420,0.0,50759.88,5100.0,EV_109,DR214027_4,22.0,3.97,49.02,396.0,0.0,0.0,1.37,0,91.1,43.33,1,SimuProB-4,D,25.0,4.01
180.22,49.0,EV_109,185.0,DR214027,430,0.0,50760.01,5200.0,EV_109,DR214027_4,18.0,3.978,49.04,398.1,0.0,0.0,1.37,0,91.09,43.35,1,SimuProB-4,D,15.0,4.018
180.22,52.0,EV_109,185.0,DR214027,440,0.0,50760.16,5400.0,EV_109,DR214027_4,35.0,3.972,49.05,394.5,0.0,0.0,1.37,0,91.08,43.36,1,SimuProB-4,D,45.0,4.012
180.22,55.0,EV_109,185.0,DR214027,450,0.0,50760.31,5700.0,EV_109,DR214027_4,40.0,3.974,49.07,395.8,0.0,0.0,1.37,0,91.07,43.38,1,SimuProB-4,D,35.0,4.014
180.22,62.0,EV_109,185.0,DR214027,460,0.0,50760.48,6400.0,EV_109,DR214027_4,65.0,3.971,49.09,391.2,0.0,0.0,1.37,0,91.05,43.39,1,SimuProB-4,D,75.0,4.011
180.22,58.0,EV_109,185.0,DR214027,470,0.0,50760.64,6000.0,EV_109,DR214027_4,50.0,3.973,49.11,393.5,0.0,0.0,1.37,0,91.04,43.4,1,SimuProB-4,D,55.0,4.013
180.22,50.0,EV_109,185.0,DR214027,480,0.0,50760.78,5200.0,EV_109,DR214027_4,25.0,3.975,49.13,396.8,0.0,0.0,1.37,0,91.03,43.41,1,SimuProB-4,D,25.0,4.015
180.22,45.0,EV_109,185.0,DR214027,490,0.0,50760.91,4700.0,EV_109,DR214027_4,20.0,3.976,49.14,398.5,0.0,0.0,1.37,0,91.02,43.42,1,SimuProB-4,D,15.0,4.016
180.22,42.0,EV_109,185.0,DR214027,500,0.0,50761.02,4400.0,EV_109,DR214027_4,15.0,3.977,49.15,399.8,0.0,0.0,1.37,0,91.02,43.42,1,SimuProB-4,D,12.0,4.017
180.22,40.0,EV_109,185.0,DR214027,510,0.0,50761.13,4200.0,EV_109,DR214027_4,12.0,3.978,49.17,400.5,0.0,0.0,1.37,0,91.01,43.43,1,SimuProB-4,D,10.0,4.018
180.22,38.0,EV_109,185.0,DR214027,520,0.0,50761.24,3900.0,EV_109,DR214027_4,10.0,3.979,49.18,401.2,0.0,0.0,1.37,0,91.01,43.43,1,SimuProB-4,D,8.0,4.019
180.22,48.0,EV_109,185.0,DR214027,530,0.0,50761.37,5000.0,EV_109,DR214027_4,35.0,3.972,49.19,394.5,0.0,0.0,1.37,0,91.0,43.44,1,SimuProB-4,D,45.0,4.012
180.22,52.0,EV_109,185.0,DR214027,540,0.0,50761.52,5300.0,EV_109,DR214027_4,45.0,3.97,49.21,395.2,0.0,0.0,1.37,0,90.99,43.44,1,SimuProB-4,D,55.0,4.01
180.22,48.0,EV_109,185.0,DR214027,550,0.0,50761.65,4900.0,EV_109,DR214027_4,25.0,3.975,49.22,398.5,0.0,0.0,1.37,0,90.98,43.45,1,SimuProB-4,D,35.0,4.015
180.22,46.0,EV_109,185.0,DR214027,560,0.0,50761.78,4700.0,EV_109,DR214027_4,30.0,3.974,49.23,396.8,0.0,0.0,1.37,0,90.97,43.45,1,SimuProB-4,D,40.0,4.014
