volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
374.612,25.0,57.86,1450.0,0,4.108,1,51.21,4.143,28.0,42.0,210.0,EV_104,0.0,110,0.0,DR422821_24,51.66,46923.42,DR422821,202.74,0.0,52.82,D,SimuProA-4,EV_104
368.137,0.0,57.86,400.0,0,4.095,1,51.2,4.14,8.0,-32.0,210.0,EV_104,0.022,120,55.0,DR422821_24,51.69,46923.44,DR422821,202.74,0.0,52.85,D,SimuProA-4,EV_104
376.748,30.0,57.86,1800.0,0,4.11,1,51.2,4.145,35.0,50.0,210.0,EV_104,0.0,130,0.0,DR422821_24,51.73,46923.54,DR422821,202.74,0.0,52.9,D,SimuProA-4,EV_104
372.198,28.0,57.86,1600.0,0,4.105,1,51.19,4.142,32.0,45.0,210.0,EV_104,0.0,140,0.0,DR422821_24,51.76,46923.63,DR422821,202.74,0.0,52.93,D,SimuProA-4,EV_104
377.761,12.0,57.86,1000.0,0,4.115,1,51.19,4.146,20.0,12.0,210.0,EV_104,0.0,150,0.0,DR422821_24,51.78,46923.68,DR422821,202.74,0.0,52.95,D,SimuProA-4,EV_104
365.838,45.0,57.86,2800.0,0,4.098,1,51.17,4.148,45.0,65.0,210.0,EV_104,0.0,160,0.0,DR422821_24,51.92,46923.81,DR422821,202.74,0.0,53.08,D,SimuProA-4,EV_104
373.244,35.0,57.86,2600.0,0,4.102,1,51.13,4.147,42.0,55.0,210.0,EV_104,0.0,170,0.0,DR422821_24,51.95,46923.93,DR422821,202.74,0.0,53.12,D,SimuProA-4,EV_104
361.692,0.0,57.86,1100.0,0,4.095,1,51.13,4.14,22.0,-25.0,210.0,EV_104,0.018,180,45.0,DR422821_24,51.98,46923.99,DR422821,202.74,0.0,53.15,D,SimuProA-4,EV_104
379.066,5.0,57.86,250.0,0,4.112,1,51.13,4.148,5.0,8.5,210.0,EV_104,0.0,190,10.0,DR422821_24,52.01,46924.0,DR422821,202.74,0.0,53.18,D,SimuProA-4,EV_104
372.241,30.0,57.86,1800.0,0,4.105,1,51.11,4.147,30.0,45.0,210.0,EV_104,0.0,200,0.0,DR422821_24,52.08,46924.08,DR422821,202.74,0.0,53.25,D,SimuProA-4,EV_104
367.799,0.0,57.86,750.0,0,4.1,1,51.1,4.145,15.0,-30.0,210.0,EV_104,0.02,210,60.0,DR422821_24,52.12,46924.12,DR422821,202.74,0.0,53.3,D,SimuProA-4,EV_104
374.908,25.0,57.86,1500.0,0,4.108,1,51.08,4.146,25.0,35.0,210.0,EV_104,0.0,220,0.0,DR422821_24,52.2,46924.19,DR422821,202.74,0.0,53.38,D,SimuProA-4,EV_104
378.659,35.0,57.86,2600.0,0,4.11,1,51.05,4.148,42.0,55.0,210.0,EV_104,0.0,230,0.0,DR422821_24,52.28,46924.31,DR422821,202.74,0.0,53.45,D,SimuProA-4,EV_104
382.213,15.0,57.86,1750.0,0,4.115,1,51.05,4.149,28.0,12.0,210.0,EV_104,0.0,240,0.0,DR422821_24,52.32,46924.38,DR422821,202.74,0.0,53.48,D,SimuProA-4,EV_104
369.665,0.0,57.86,600.0,0,4.102,1,51.05,4.147,10.0,-35.0,210.0,EV_104,0.025,250,75.0,DR422821_24,52.35,46924.41,DR422821,202.74,0.0,53.52,D,SimuProA-4,EV_104
376.264,28.0,57.86,2100.0,0,4.112,1,51.02,4.148,35.0,45.0,210.0,EV_104,0.0,260,0.0,DR422821_24,52.4,46924.51,DR422821,202.74,0.0,53.58,D,SimuProA-4,EV_104
364.981,0.0,57.86,400.0,0,4.1,1,51.02,4.145,8.0,-38.0,210.0,EV_104,0.028,270,85.0,DR422821_24,52.43,46924.53,DR422821,202.74,0.0,53.62,D,SimuProA-4,EV_104
372.897,40.0,57.86,2500.0,0,4.115,1,51.02,4.15,40.0,60.0,210.0,EV_104,0.0,280,0.0,DR422821_24,52.55,46924.64,DR422821,202.74,0.0,53.75,D,SimuProA-4,EV_104
371.134,10.0,57.86,1100.0,0,4.108,1,51.0,4.142,18.0,8.0,210.0,EV_104,0.0,290,15.0,DR422821_24,52.58,46924.69,DR422821,202.74,0.0,53.78,D,SimuProA-4,EV_104
365.771,25.0,57.86,1950.0,0,4.11,1,51.0,4.148,32.0,42.0,210.0,EV_104,0.0,300,0.0,DR422821_24,52.61,46924.78,DR422821,202.74,0.0,53.81,D,SimuProA-4,EV_104
381.227,0.0,57.86,300.0,0,4.105,1,51.0,4.15,5.0,-32.0,210.0,EV_104,0.026,310,60.0,DR422821_24,52.65,46924.79,DR422821,202.74,0.0,53.85,D,SimuProA-4,EV_104
370.952,35.0,57.86,2300.0,0,4.112,1,50.97,4.148,38.0,55.0,210.0,EV_104,0.0,320,0.0,DR422821_24,52.7,46924.9,DR422821,202.74,0.0,53.9,D,SimuProA-4,EV_104
368.17,40.0,57.86,2600.0,0,4.11,1,50.97,4.15,42.0,65.0,210.0,EV_104,0.0,330,0.0,DR422821_24,52.78,46925.01,DR422821,202.74,0.0,53.98,D,SimuProA-4,EV_104
375.348,0.0,57.86,750.0,0,4.108,1,50.97,4.145,12.0,-25.0,210.0,EV_104,0.022,340,55.0,DR422821_24,52.82,46925.05,DR422821,202.74,0.0,54.02,D,SimuProA-4,EV_104
363.06,55.0,57.86,1350.0,0,4.105,1,50.95,4.148,22.0,85.0,210.0,EV_104,0.0,350,0.0,DR422821_24,52.85,46925.11,DR422821,202.74,0.0,54.05,D,SimuProA-4,EV_104
377.765,0.0,57.86,500.0,0,4.109,1,50.95,4.149,8.0,-35.0,210.0,EV_104,0.028,360,45.0,DR422821_24,52.87,46925.13,DR422821,202.74,0.0,54.07,D,SimuProA-4,EV_104
372.196,15.0,57.86,900.0,0,4.111,1,50.93,4.146,15.0,12.0,210.0,EV_104,0.0,370,0.0,DR422821_24,52.89,46925.18,DR422821,202.74,0.0,54.09,D,SimuProA-4,EV_104
376.187,35.0,57.86,1500.0,0,4.112,1,50.92,4.147,25.0,18.5,210.0,EV_104,0.0,380,0.0,DR422821_24,52.92,46925.25,DR422821,202.74,0.0,54.12,D,SimuProA-4,EV_104
365.104,45.0,57.86,2400.0,0,4.108,1,50.9,4.15,38.0,75.0,210.0,EV_104,0.0,390,0.0,DR422821_24,52.96,46925.36,DR422821,202.74,0.0,54.16,D,SimuProA-4,EV_104
378.502,0.0,57.86,700.0,0,4.11,1,50.88,4.148,12.0,-15.0,210.0,EV_104,0.015,400,30.0,DR422821_24,52.98,46925.39,DR422821,202.74,0.0,54.18,D,SimuProA-4,EV_104
369.359,55.0,57.86,2600.0,0,4.106,1,50.86,4.148,42.0,45.0,210.0,EV_104,0.0,410,0.0,DR422821_24,53.02,46925.51,DR422821,202.74,0.0,54.22,D,SimuProA-4,EV_104
362.394,65.0,57.86,3100.0,0,4.105,1,50.84,4.15,48.0,85.0,210.0,EV_104,0.0,420,0.0,DR422821_24,53.08,46925.64,DR422821,202.74,0.0,54.28,D,SimuProA-4,EV_104
