actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
202.74,67.0,EV_104,210.0,DR583457,20,0.0,44068.51,2680.0,EV_104,DR583457_8,47.0,3.751,53.65,389.8,0.0,0.0,57.86,0,73.56,43.22,1,SimuProA-4,D,47.8,3.775
202.74,68.0,EV_104,210.0,DR583457,30,0.0,44068.7,2720.0,EV_104,DR583457_8,48.0,3.752,53.67,390.5,0.0,0.0,57.86,0,73.55,43.23,1,SimuProA-4,D,49.2,3.776
202.74,69.0,EV_104,210.0,DR583457,40,0.0,44068.89,2760.0,EV_104,DR583457_8,49.0,3.753,53.69,391.1,0.0,0.0,57.86,0,73.54,43.24,1,SimuProA-4,D,50.5,3.777
202.74,70.0,EV_104,210.0,DR583457,50,0.0,44069.09,2800.0,EV_104,DR583457_8,50.0,3.754,53.71,391.8,0.0,0.0,57.86,0,73.53,43.25,1,SimuProA-4,D,52.1,3.778
202.74,71.0,EV_104,210.0,DR583457,60,0.0,44069.29,2840.0,EV_104,DR583457_8,51.0,3.755,53.73,392.3,0.0,0.0,57.86,0,73.52,43.26,1,SimuProA-4,D,53.8,3.779
202.74,72.0,EV_104,210.0,DR583457,70,0.0,44069.49,2880.0,EV_104,DR583457_8,52.0,3.756,53.75,392.9,0.0,0.0,57.86,0,73.51,43.27,1,SimuProA-4,D,55.6,3.78
202.74,73.0,EV_104,210.0,DR583457,80,0.0,44069.69,2920.0,EV_104,DR583457_8,53.0,3.757,53.77,393.4,0.0,0.0,57.86,0,73.5,43.28,1,SimuProA-4,D,57.2,3.781
202.74,74.0,EV_104,210.0,DR583457,90,0.0,44069.89,2960.0,EV_104,DR583457_8,54.0,3.758,53.79,394.1,0.0,0.0,57.86,0,73.49,43.29,1,SimuProA-4,D,58.9,3.782
202.74,75.0,EV_104,210.0,DR583457,100,0.0,44070.1,3000.0,EV_104,DR583457_8,55.0,3.759,53.81,394.6,0.0,0.0,57.86,0,73.48,43.3,1,SimuProA-4,D,60.5,3.783
202.74,76.0,EV_104,210.0,DR583457,110,0.0,44070.31,3040.0,EV_104,DR583457_8,56.0,3.76,53.83,395.1,0.0,0.0,57.86,0,73.47,43.31,1,SimuProA-4,D,62.1,3.784
202.74,77.0,EV_104,210.0,DR583457,120,0.0,44070.53,3080.0,EV_104,DR583457_8,57.0,3.761,53.85,395.5,0.0,0.0,57.86,0,73.46,43.32,1,SimuProA-4,D,63.8,3.785
