actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
202.74,110.5,EV_104,210.0,DR650597,1090,0.0,45082.21,4590.0,EV_104,DR650597_29,48.0,4.025,65.0,307.435,0.0,0.0,57.86,0,39.17,65.0,1,SimuProA-4,D,145.0,4.19
202.74,114.0,EV_104,210.0,DR650597,1100,0.0,45082.52,4740.0,EV_104,DR650597_29,52.0,4.028,65.0,307.112,0.0,0.0,57.86,0,39.11,65.0,1,SimuProA-4,D,155.0,4.188
202.74,100.0,EV_104,210.0,DR650597,1110,0.0,45082.8,4160.0,EV_104,DR650597_29,35.0,4.03,65.0,311.737,0.0,0.0,57.86,0,39.06,65.0,1,SimuProA-4,D,85.0,4.192
202.74,105.0,EV_104,210.0,DR650597,1120,0.0,45083.09,4360.0,EV_104,DR650597_29,40.0,4.029,65.0,308.369,0.0,0.0,57.86,0,39.01,65.0,1,SimuProA-4,D,125.0,4.19
202.74,112.0,EV_104,210.0,DR650597,1130,0.0,45083.4,4650.0,EV_104,DR650597_29,46.0,4.03,65.0,306.927,0.0,0.0,57.86,0,38.95,65.0,1,SimuProA-4,D,140.0,4.189
202.74,98.0,EV_104,210.0,DR650597,1140,0.0,45083.68,4070.0,EV_104,DR650597_29,32.0,4.029,65.0,309.283,0.0,0.0,57.86,0,38.93,65.0,1,SimuProA-4,D,95.0,4.191
202.74,110.0,EV_104,210.0,DR650597,1150,0.0,45083.99,4560.0,EV_104,DR650597_29,48.0,4.027,65.0,304.8,0.0,0.0,57.86,0,38.84,65.0,1,SimuProA-4,D,145.0,4.192
202.74,116.0,EV_104,210.0,DR650597,1160,0.0,45084.31,4810.0,EV_104,DR650597_29,55.0,4.025,65.0,303.22,0.0,0.0,57.86,0,38.75,65.0,1,SimuProA-4,D,158.0,4.195
202.74,95.0,EV_104,210.0,DR650597,1170,0.0,45084.57,3940.0,EV_104,DR650597_29,25.0,4.028,65.0,310.882,0.0,0.0,57.86,0,38.71,65.0,1,SimuProA-4,D,75.0,4.194
202.74,96.5,EV_104,210.0,DR650597,1180,0.0,45084.84,4010.0,EV_104,DR650597_29,28.0,4.027,65.0,308.17,0.0,0.0,57.86,0,38.69,65.0,1,SimuProA-4,D,82.0,4.193
202.74,108.0,EV_104,210.0,DR650597,1190,0.0,45085.14,4490.0,EV_104,DR650597_29,42.0,4.024,65.0,305.442,0.0,0.0,57.86,0,38.64,65.0,1,SimuProA-4,D,135.0,4.196
202.74,92.0,EV_104,210.0,DR650597,1200,0.0,45085.39,3820.0,EV_104,DR650597_29,22.0,4.029,65.0,310.061,0.0,0.0,57.86,0,38.64,65.0,1,SimuProA-4,D,65.0,4.195
202.74,93.0,EV_104,210.0,DR650597,1210,0.0,45085.65,3862.0,EV_104,DR650597_29,24.0,4.026,65.0,306.663,0.0,0.0,57.86,0,38.63,65.0,1,SimuProA-4,D,78.0,4.194
202.74,88.5,EV_104,210.0,DR650597,1220,0.0,45085.89,3675.0,EV_104,DR650597_29,20.0,4.028,65.0,311.611,0.0,0.0,57.86,0,38.61,65.0,1,SimuProA-4,D,68.0,4.195
202.74,95.0,EV_104,210.0,DR650597,1230,0.0,45086.16,3950.0,EV_104,DR650597_29,27.0,4.025,65.0,309.483,0.0,0.0,57.86,0,38.61,65.0,1,SimuProA-4,D,85.0,4.193
202.74,91.5,EV_104,210.0,DR650597,1240,0.0,45086.41,3800.0,EV_104,DR650597_29,23.0,4.024,65.0,308.621,0.0,0.0,57.86,0,38.59,65.0,1,SimuProA-4,D,72.0,4.192
202.74,85.0,EV_104,210.0,DR650597,1250,0.0,45086.65,3530.0,EV_104,DR650597_29,18.0,4.023,65.0,312.322,0.0,0.0,57.86,0,38.59,65.0,1,SimuProA-4,D,55.0,4.191
202.74,98.0,EV_104,210.0,DR650597,1260,0.0,45086.92,4070.0,EV_104,DR650597_29,35.0,4.022,65.0,306.691,0.0,0.0,57.86,0,38.57,65.0,1,SimuProA-4,D,95.0,4.19
202.74,102.0,EV_104,210.0,DR650597,1270,0.0,45087.2,4250.0,EV_104,DR650597_29,40.0,4.021,65.0,305.525,0.0,0.0,57.86,0,38.55,65.0,1,SimuProA-4,D,110.0,4.19
202.74,108.5,EV_104,210.0,DR650597,0,0.0,45087.5,4520.0,EV_104,DR650597_30,55.0,4.018,65.0,303.35,0.0,0.0,57.86,0,38.54,65.0,1,SimuProA-4,D,135.0,4.189
202.74,96.0,EV_104,210.0,DR650597,10,0.0,45087.77,4000.0,EV_104,DR650597_30,22.0,4.022,65.0,308.731,0.0,0.0,57.86,0,38.54,65.0,1,SimuProA-4,D,65.0,4.19
202.74,105.2,EV_104,210.0,DR650597,20,0.0,45088.06,4380.0,EV_104,DR650597_30,48.0,4.019,65.0,304.036,0.0,0.0,57.86,0,38.52,65.0,1,SimuProA-4,D,115.0,4.189
