actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
202.74,22.5,EV_104,210.0,DR583457,690,0.0,44250.04,3200.0,EV_104,DR583457_3,40.0,4.004,60.47,371.76,0.0,0.0,57.86,0,54.28,53.29,1,SimuProA-4,D,45.0,4.034
202.74,28.0,EV_104,210.0,DR583457,700,0.0,44250.12,3800.0,EV_104,DR583457_3,42.0,4.004,60.48,372.576,0.0,0.0,57.86,0,54.24,53.3,1,SimuProA-4,D,50.0,4.034
202.74,32.0,EV_104,210.0,DR583457,710,0.0,44250.21,4200.0,EV_104,DR583457_3,45.0,4.003,60.49,371.682,0.0,0.0,57.86,0,54.2,53.31,1,SimuProA-4,D,48.0,4.033
202.74,40.0,EV_104,210.0,DR583457,720,0.0,44250.32,4800.0,EV_104,DR583457_3,60.0,4.003,60.52,367.271,0.0,0.0,57.86,0,54.14,53.32,1,SimuProA-4,D,110.0,4.033
202.74,42.0,EV_104,210.0,DR583457,730,0.0,44250.44,5000.0,EV_104,DR583457_3,62.0,4.002,60.53,366.893,0.0,0.0,57.86,0,54.1,53.33,1,SimuProA-4,D,115.0,4.032
202.74,43.5,EV_104,210.0,DR583457,740,0.0,44250.56,5100.0,EV_104,DR583457_3,55.0,4.002,60.55,372.686,0.0,0.0,57.86,0,54.08,53.35,1,SimuProA-4,D,48.5,4.032
202.74,43.5,EV_104,210.0,DR583457,750,0.0,44250.68,5100.0,EV_104,DR583457_3,40.0,4.002,60.56,373.699,0.0,0.0,57.86,0,54.06,53.36,1,SimuProA-4,D,5.2,4.032
202.74,48.0,EV_104,210.0,DR583457,760,0.0,44250.81,5600.0,EV_104,DR583457_3,58.0,4.001,60.59,369.421,0.0,0.0,57.86,0,54.01,53.38,1,SimuProA-4,D,85.0,4.031
202.74,47.0,EV_104,210.0,DR583457,770,0.0,44250.94,5500.0,EV_104,DR583457_3,55.0,4.0,60.61,369.078,0.0,0.0,57.86,0,53.94,53.4,1,SimuProA-4,D,82.0,4.03
202.74,52.0,EV_104,210.0,DR583457,780,0.0,44251.09,6000.0,EV_104,DR583457_3,65.0,3.995,60.64,364.012,0.0,0.0,57.86,0,53.91,53.42,1,SimuProA-4,D,125.0,4.025
202.74,50.0,EV_104,210.0,DR583457,790,0.0,44251.23,5800.0,EV_104,DR583457_3,52.0,3.998,60.66,368.558,0.0,0.0,57.86,0,53.84,53.44,1,SimuProA-4,D,78.0,4.028
202.74,54.0,EV_104,210.0,DR583457,800,0.0,44251.38,6200.0,EV_104,DR583457_3,68.0,3.992,60.69,362.743,0.0,0.0,57.86,0,53.79,53.46,1,SimuProA-4,D,135.0,4.022
202.74,51.0,EV_104,210.0,DR583457,810,0.0,44251.52,5850.0,EV_104,DR583457_3,56.0,3.995,60.72,365.391,0.0,0.0,57.86,0,53.74,53.48,1,SimuProA-4,D,95.0,4.025
202.74,58.0,EV_104,210.0,DR583457,820,0.0,44251.68,6600.0,EV_104,DR583457_3,72.0,3.99,60.74,360.73,0.0,0.0,57.86,0,53.69,53.5,1,SimuProA-4,D,155.0,4.02
202.74,53.0,EV_104,210.0,DR583457,830,0.0,44251.83,6100.0,EV_104,DR583457_3,58.0,3.993,60.76,366.324,0.0,0.0,57.86,0,53.65,53.51,1,SimuProA-4,D,85.0,4.023
202.74,55.0,EV_104,210.0,DR583457,840,0.0,44251.98,6300.0,EV_104,DR583457_3,62.0,3.991,60.79,363.002,0.0,0.0,57.86,0,53.6,53.52,1,SimuProA-4,D,110.0,4.021
202.74,35.0,EV_104,210.0,DR583457,850,0.012,44252.08,4200.0,EV_104,DR583457_3,0.0,3.996,60.81,369.062,0.0,65.0,57.86,0,53.56,53.53,1,SimuProA-4,D,-25.0,4.026
202.74,20.0,EV_104,210.0,DR583457,860,0.0,44252.13,2800.0,EV_104,DR583457_3,15.0,3.994,60.82,367.211,0.0,40.0,57.86,0,53.55,53.54,1,SimuProA-4,D,10.0,4.024
202.74,25.0,EV_104,210.0,DR583457,870,0.0,44252.2,3500.0,EV_104,DR583457_3,30.0,3.998,60.84,362.126,0.0,10.0,57.86,0,53.49,53.55,1,SimuProA-4,D,65.0,4.018
202.74,30.0,EV_104,210.0,DR583457,880,0.0,44252.29,4000.0,EV_104,DR583457_3,45.0,3.991,60.86,359.948,0.0,5.0,57.86,0,53.45,53.56,1,SimuProA-4,D,95.0,4.019
202.74,38.0,EV_104,210.0,DR583457,890,0.0,44252.39,4800.0,EV_104,DR583457_3,55.0,3.988,60.88,358.936,0.0,0.0,57.86,0,53.41,53.57,1,SimuProA-4,D,115.0,4.015
202.74,45.0,EV_104,210.0,DR583457,900,0.0,44252.52,5500.0,EV_104,DR583457_3,65.0,3.985,60.9,357.493,0.0,0.0,57.86,0,53.37,53.58,1,SimuProA-4,D,135.0,4.012
202.74,42.0,EV_104,210.0,DR583457,910,0.0,44252.63,5100.0,EV_104,DR583457_3,50.0,3.987,60.92,358.141,0.0,5.0,57.86,0,53.31,53.59,1,SimuProA-4,D,85.0,4.014
