actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
202.74,32.0,EV_104,210.0,DR650597,1050,0.0,44546.62,2000.0,EV_104,DR650597_1,38.0,4.105,42.52,381.139,0.0,0.0,57.86,0,97.21,40.61,1,SimuProA-4,D,55.2,4.149
202.74,42.0,EV_104,210.0,DR650597,1060,0.0,44546.74,2620.0,EV_104,DR650597_1,55.0,4.098,42.61,379.405,0.0,0.0,57.86,0,97.17,40.7,1,SimuProA-4,D,85.4,4.15
202.74,15.0,EV_104,210.0,DR650597,1070,0.028,44546.78,930.0,EV_104,DR650597_1,0.0,4.138,42.65,383.253,0.0,75.0,57.86,0,97.17,40.74,1,SimuProA-4,D,-32.5,4.15
202.74,48.0,EV_104,210.0,DR650597,1080,0.0,44546.91,3100.0,EV_104,DR650597_1,65.0,4.095,42.78,375.868,0.0,0.0,57.86,0,97.12,40.88,1,SimuProA-4,D,110.5,4.15
202.74,25.0,EV_104,210.0,DR650597,1090,0.0,44546.98,1550.0,EV_104,DR650597_1,30.0,4.088,42.92,372.645,0.0,15.0,57.86,0,97.08,41.02,1,SimuProA-4,D,135.2,4.15
202.74,8.0,EV_104,210.0,DR650597,1100,0.025,44547.0,500.0,EV_104,DR650597_1,0.0,4.135,42.98,378.724,0.0,65.0,57.86,0,97.08,41.08,1,SimuProA-4,D,-28.5,4.15
202.74,28.0,EV_104,210.0,DR650597,1110,0.0,44547.08,1750.0,EV_104,DR650597_1,35.0,4.092,43.05,380.185,0.0,0.0,57.86,0,97.06,41.15,1,SimuProA-4,D,45.2,4.148
202.74,5.0,EV_104,210.0,DR650597,1120,0.032,44547.09,320.0,EV_104,DR650597_1,0.0,4.142,43.08,392.216,0.0,55.0,57.86,0,97.06,41.18,1,SimuProA-4,D,-35.8,4.15
202.74,45.0,EV_104,210.0,DR650597,1130,0.0,44547.22,2850.0,EV_104,DR650597_1,60.0,4.085,43.2,374.133,0.0,0.0,57.86,0,97.01,41.3,1,SimuProA-4,D,125.6,4.15
202.74,48.0,EV_104,210.0,DR650597,1140,0.0,44547.35,3000.0,EV_104,DR650597_1,25.0,4.09,43.25,398.227,0.0,0.0,57.86,0,96.98,41.35,1,SimuProA-4,D,42.3,4.148
202.74,12.0,EV_104,210.0,DR650597,1150,0.035,44547.39,750.0,EV_104,DR650597_1,0.0,4.14,43.32,384.781,0.0,75.0,57.86,0,96.98,41.4,1,SimuProA-4,D,-38.5,4.15
202.74,32.0,EV_104,210.0,DR650597,1160,0.0,44547.48,2000.0,EV_104,DR650597_1,40.0,4.088,43.38,395.766,0.0,0.0,57.86,0,96.98,41.45,1,SimuProA-4,D,55.4,4.149
202.74,38.0,EV_104,210.0,DR650597,1170,0.0,44547.59,2400.0,EV_104,DR650597_1,45.0,4.08,43.42,388.685,0.0,0.0,57.86,0,96.95,41.5,1,SimuProA-4,D,85.2,4.15
202.74,52.0,EV_104,210.0,DR650597,1180,0.0,44547.73,3300.0,EV_104,DR650597_1,65.0,4.06,43.55,376.601,0.0,0.0,57.86,0,96.95,41.65,1,SimuProA-4,D,145.5,4.15
202.74,15.0,EV_104,210.0,DR650597,1190,0.028,44547.77,950.0,EV_104,DR650597_1,0.0,4.13,43.6,395.167,0.0,60.0,57.86,0,96.95,41.7,1,SimuProA-4,D,-28.4,4.15
202.74,35.0,EV_104,210.0,DR650597,1200,0.0,44547.87,2200.0,EV_104,DR650597_1,35.0,4.09,43.62,382.762,0.0,0.0,57.86,0,96.92,41.72,1,SimuProA-4,D,65.2,4.148
202.74,42.0,EV_104,210.0,DR650597,1210,0.0,44547.98,2650.0,EV_104,DR650597_1,42.0,4.075,43.68,378.099,0.0,0.0,57.86,0,96.91,41.78,1,SimuProA-4,D,95.6,4.15
202.74,18.0,EV_104,210.0,DR650597,1220,0.022,44548.03,1150.0,EV_104,DR650597_1,0.0,4.135,43.7,392.586,0.0,45.0,57.86,0,96.91,41.8,1,SimuProA-4,D,-22.1,4.149
202.74,8.0,EV_104,210.0,DR650597,1230,0.018,44548.05,500.0,EV_104,DR650597_1,0.0,4.132,43.72,388.66,0.0,55.0,57.86,0,96.91,41.82,1,SimuProA-4,D,-18.5,4.148
202.74,38.0,EV_104,210.0,DR650597,1240,0.0,44548.16,2400.0,EV_104,DR650597_1,48.0,4.068,43.84,375.646,0.0,0.0,57.86,0,96.88,41.9,1,SimuProA-4,D,112.4,4.15
202.74,12.0,EV_104,210.0,DR650597,1250,0.032,44548.19,750.0,EV_104,DR650597_1,0.0,4.115,43.88,385.209,0.0,75.0,57.86,0,96.88,41.94,1,SimuProA-4,D,-32.8,4.149
202.74,35.0,EV_104,210.0,DR650597,1260,0.0,44548.29,2200.0,EV_104,DR650597_1,38.0,4.072,43.92,379.889,0.0,0.0,57.86,0,96.86,41.98,1,SimuProA-4,D,85.2,4.148
202.74,15.0,EV_104,210.0,DR650597,1270,0.028,44548.33,950.0,EV_104,DR650597_1,0.0,4.125,43.95,382.086,0.0,60.0,57.86,0,96.85,42.01,1,SimuProA-4,D,-28.4,4.147
202.74,40.0,EV_104,210.0,DR650597,0,0.0,44548.44,2550.0,EV_104,DR650597_2,45.0,4.065,44.05,376.757,0.0,0.0,57.86,0,96.85,42.08,1,SimuProA-4,D,105.6,4.15
202.74,48.0,EV_104,210.0,DR650597,10,0.0,44548.57,3050.0,EV_104,DR650597_2,65.0,4.06,44.1,372.061,0.0,0.0,57.86,0,96.82,42.15,1,SimuProA-4,D,135.2,4.15
202.74,32.0,EV_104,210.0,DR650597,20,0.035,44548.66,2050.0,EV_104,DR650597_2,0.0,4.12,44.12,388.241,0.0,65.0,57.86,0,96.82,42.17,1,SimuProA-4,D,-38.5,4.145
202.74,42.0,EV_104,210.0,DR650597,30,0.0,44548.78,2700.0,EV_104,DR650597_2,52.0,4.065,44.18,375.363,0.0,0.0,57.86,0,96.82,42.2,1,SimuProA-4,D,118.6,4.15
202.74,38.0,EV_104,210.0,DR650597,40,0.0,44548.89,2400.0,EV_104,DR650597_2,35.0,4.072,44.25,378.022,0.0,0.0,57.86,0,96.81,42.28,1,SimuProA-4,D,95.3,4.148
202.74,52.0,EV_104,210.0,DR650597,50,0.0,44549.03,3300.0,EV_104,DR650597_2,70.0,4.058,44.32,371.134,0.0,0.0,57.86,0,96.78,42.35,1,SimuProA-4,D,142.8,4.15
202.74,25.0,EV_104,210.0,DR650597,60,0.031,44549.1,1550.0,EV_104,DR650597_2,0.0,4.115,44.38,385.498,0.0,55.0,57.86,0,96.78,42.41,1,SimuProA-4,D,-32.1,4.146
202.74,60.0,EV_104,210.0,DR650597,70,0.0,44549.27,3800.0,EV_104,DR650597_2,75.0,4.045,44.45,368.079,0.0,0.0,57.86,0,96.76,42.48,1,SimuProA-4,D,165.2,4.15
202.74,15.0,EV_104,210.0,DR650597,80,0.028,44549.31,900.0,EV_104,DR650597_2,0.0,4.11,44.5,382.346,0.0,60.0,57.86,0,96.75,42.52,1,SimuProA-4,D,-28.5,4.142
202.74,28.0,EV_104,210.0,DR650597,90,0.0,44549.39,1750.0,EV_104,DR650597_2,30.0,4.105,44.55,392.718,0.0,0.0,57.86,0,96.75,42.58,1,SimuProA-4,D,45.3,4.145
202.74,32.0,EV_104,210.0,DR650597,100,0.0,44549.48,2000.0,EV_104,DR650597_2,25.0,4.118,44.58,388.638,0.0,0.0,57.86,0,96.73,42.61,1,SimuProA-4,D,18.5,4.143
202.74,48.0,EV_104,210.0,DR650597,110,0.0,44549.61,3000.0,EV_104,DR650597_2,55.0,4.108,44.62,376.645,0.0,0.0,57.86,0,96.73,42.65,1,SimuProA-4,D,85.4,4.148
202.74,22.0,EV_104,210.0,DR650597,120,0.015,44549.67,1350.0,EV_104,DR650597_2,0.0,4.122,44.66,390.258,0.0,15.0,57.86,0,96.72,42.69,1,SimuProA-4,D,-12.3,4.144
202.74,18.0,EV_104,210.0,DR650597,130,0.018,44549.72,1100.0,EV_104,DR650597_2,0.0,4.125,44.68,394.499,0.0,25.0,57.86,0,96.71,42.72,1,SimuProA-4,D,-18.2,4.145
