volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
377.238,45.0,57.86,1550.0,0,4.086,1,53.01,4.147,25.0,65.0,210.0,EV_104,0.0,160,0.0,DR422821_23,63.12,46913.88,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
362.174,75.0,57.86,3100.0,0,4.065,1,52.98,4.15,48.0,145.0,210.0,EV_104,0.0,170,0.0,DR422821_23,63.2,46914.01,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
370.48,0.0,57.86,600.0,0,4.09,1,52.98,4.148,10.0,-35.0,210.0,EV_104,0.035,180,60.0,DR422821_23,63.22,46914.04,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
358.287,80.0,57.86,3400.0,0,4.055,1,52.95,4.15,52.0,165.0,210.0,EV_104,0.0,190,0.0,DR422821_23,63.25,46914.18,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
375.674,0.0,57.86,900.0,0,4.092,1,52.95,4.149,15.0,-42.0,210.0,EV_104,0.042,200,75.0,DR422821_23,63.28,46914.23,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
367.985,35.0,57.86,1750.0,0,4.088,1,52.93,4.148,28.0,45.0,210.0,EV_104,0.0,210,0.0,DR422821_23,63.32,46914.3,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
372.243,0.0,57.86,500.0,0,4.105,1,52.91,4.147,8.0,-28.0,210.0,EV_104,0.028,220,45.0,DR422821_23,63.36,46914.32,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
364.74,55.0,57.86,2400.0,0,4.075,1,52.9,4.15,38.0,95.0,210.0,EV_104,0.0,230,0.0,DR422821_23,63.4,46914.43,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
361.456,65.0,57.86,2700.0,0,4.06,1,52.86,4.15,42.0,125.0,210.0,EV_104,0.0,240,0.0,DR422821_23,63.45,46914.54,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
368.823,45.0,57.86,2000.0,0,4.095,1,52.84,4.148,32.0,75.0,210.0,EV_104,0.0,250,0.0,DR422821_23,63.52,46914.63,DR422821,202.74,0.0,65.0,D,SimuProA-4,EV_104
