actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
202.74,118.8,EV_104,210.0,DR754088,600,0.0,44349.45,7155.0,EV_104,DR754088_3,39.2,3.873,61.58,371.658,0.0,0.0,57.86,0,86.4,53.25,1,SimuProA-4,D,140.1,3.913
202.74,118.6,EV_104,210.0,DR754088,610,0.0,44349.78,7130.0,EV_104,DR754088_3,38.5,3.874,61.63,371.359,0.0,0.0,57.86,0,86.34,53.28,1,SimuProA-4,D,139.8,3.914
202.74,119.1,EV_104,210.0,DR754088,620,0.0,44350.11,7180.0,EV_104,DR754088_3,39.5,3.875,61.68,371.492,0.0,0.0,57.86,0,86.25,53.31,1,SimuProA-4,D,141.5,3.915
202.74,119.3,EV_104,210.0,DR754088,630,0.0,44350.44,7190.0,EV_104,DR754088_3,40.1,3.876,61.72,372.665,0.0,0.0,57.86,0,86.16,53.34,1,SimuProA-4,D,142.3,3.916
202.74,118.9,EV_104,210.0,DR754088,640,0.0,44350.77,7165.0,EV_104,DR754088_3,38.8,3.877,61.76,372.226,0.0,0.0,57.86,0,86.11,53.37,1,SimuProA-4,D,138.2,3.917
202.74,119.2,EV_104,210.0,DR754088,650,0.0,44351.1,7185.0,EV_104,DR754088_3,39.0,3.878,61.81,371.505,0.0,0.0,57.86,0,86.05,53.4,1,SimuProA-4,D,139.5,3.918
202.74,119.0,EV_104,210.0,DR754088,660,0.0,44351.43,7170.0,EV_104,DR754088_3,39.2,3.879,61.86,372.32,0.0,0.0,57.86,0,85.95,53.43,1,SimuProA-4,D,140.2,3.919
202.74,119.1,EV_104,210.0,DR754088,670,0.0,44351.76,7175.0,EV_104,DR754088_3,39.3,3.88,61.91,372.106,0.0,0.0,57.86,0,85.88,53.46,1,SimuProA-4,D,139.8,3.92
202.74,118.7,EV_104,210.0,DR754088,680,0.0,44352.09,7155.0,EV_104,DR754088_3,39.5,3.881,61.94,371.786,0.0,0.0,57.86,0,85.84,53.48,1,SimuProA-4,D,139.1,3.921
202.74,118.9,EV_104,210.0,DR754088,690,0.0,44352.42,7160.0,EV_104,DR754088_3,39.4,3.882,61.98,371.293,0.0,0.0,57.86,0,85.8,53.51,1,SimuProA-4,D,138.5,3.922
202.74,119.3,EV_104,210.0,DR754088,700,0.0,44352.75,7190.0,EV_104,DR754088_3,39.1,3.883,62.03,371.673,0.0,0.0,57.86,0,85.76,53.54,1,SimuProA-4,D,139.2,3.923
202.74,119.1,EV_104,210.0,DR754088,710,0.0,44353.08,7175.0,EV_104,DR754088_3,39.3,3.883,62.07,371.709,0.0,0.0,57.86,0,85.7,53.57,1,SimuProA-4,D,139.0,3.923
202.74,119.3,EV_104,210.0,DR754088,720,0.0,44353.41,7195.0,EV_104,DR754088_3,39.2,3.884,62.11,371.211,0.0,0.0,57.86,0,85.67,53.6,1,SimuProA-4,D,139.5,3.924
202.74,119.6,EV_104,210.0,DR754088,730,0.0,44353.75,7215.0,EV_104,DR754088_3,39.6,3.885,62.15,371.64,0.0,0.0,57.86,0,85.63,53.63,1,SimuProA-4,D,139.8,3.925
202.74,119.4,EV_104,210.0,DR754088,740,0.0,44354.08,7205.0,EV_104,DR754088_3,39.5,3.885,62.19,372.069,0.0,0.0,57.86,0,85.59,53.66,1,SimuProA-4,D,140.2,3.925
202.74,119.2,EV_104,210.0,DR754088,750,0.0,44354.41,7190.0,EV_104,DR754088_3,39.4,3.884,62.22,371.41,0.0,0.0,57.86,0,85.55,53.69,1,SimuProA-4,D,139.6,3.924
202.74,119.5,EV_104,210.0,DR754088,760,0.0,44354.74,7220.0,EV_104,DR754088_3,40.1,3.886,62.26,371.735,0.0,0.0,57.86,0,85.49,53.72,1,SimuProA-4,D,141.2,3.926
202.74,119.1,EV_104,210.0,DR754088,770,0.0,44355.07,7185.0,EV_104,DR754088_3,39.8,3.886,62.29,371.583,0.0,0.0,57.86,0,85.42,53.75,1,SimuProA-4,D,140.5,3.926
202.74,118.8,EV_104,210.0,DR754088,780,0.0,44355.4,7170.0,EV_104,DR754088_3,39.2,3.885,62.33,371.186,0.0,0.0,57.86,0,85.36,53.78,1,SimuProA-4,D,138.9,3.925
202.74,119.0,EV_104,210.0,DR754088,790,0.0,44355.73,7195.0,EV_104,DR754088_3,39.6,3.885,62.37,371.187,0.0,0.0,57.86,0,85.32,53.81,1,SimuProA-4,D,139.8,3.925
202.74,118.7,EV_104,210.0,DR754088,800,0.0,44356.06,7155.0,EV_104,DR754088_3,39.0,3.884,62.41,370.989,0.0,0.0,57.86,0,85.26,53.84,1,SimuProA-4,D,138.5,3.924
202.74,118.9,EV_104,210.0,DR754088,810,0.0,44356.39,7180.0,EV_104,DR754088_3,39.3,3.884,62.45,370.282,0.0,0.0,57.86,0,85.2,53.87,1,SimuProA-4,D,139.2,3.924
202.74,119.2,EV_104,210.0,DR754088,820,0.0,44356.72,7205.0,EV_104,DR754088_3,39.9,3.883,62.49,370.739,0.0,0.0,57.86,0,85.14,53.9,1,SimuProA-4,D,139.5,3.924
202.74,119.4,EV_104,210.0,DR754088,830,0.0,44357.06,7220.0,EV_104,DR754088_3,40.1,3.883,62.52,371.289,0.0,0.0,57.86,0,85.11,53.92,1,SimuProA-4,D,138.2,3.923
202.74,118.8,EV_104,210.0,DR754088,840,0.0,44357.39,7140.0,EV_104,DR754088_3,38.5,3.882,62.58,370.414,0.0,0.0,57.86,0,85.05,53.96,1,SimuProA-4,D,142.5,3.923
202.74,119.1,EV_104,210.0,DR754088,850,0.0,44357.72,7165.0,EV_104,DR754088_3,39.2,3.882,62.62,371.304,0.0,0.0,57.86,0,84.99,53.98,1,SimuProA-4,D,141.2,3.923
202.74,119.3,EV_104,210.0,DR754088,860,0.0,44358.05,7180.0,EV_104,DR754088_3,39.5,3.881,62.66,370.208,0.0,0.0,57.86,0,84.96,54.0,1,SimuProA-4,D,140.1,3.923
202.74,119.0,EV_104,210.0,DR754088,870,0.0,44358.38,7140.0,EV_104,DR754088_3,39.8,3.881,62.71,370.686,0.0,0.0,57.86,0,84.93,54.03,1,SimuProA-4,D,141.8,3.923
202.74,119.2,EV_104,210.0,DR754088,880,0.0,44358.71,7160.0,EV_104,DR754088_3,39.6,3.881,62.75,371.166,0.0,0.0,57.86,0,84.89,54.06,1,SimuProA-4,D,141.5,3.923
202.74,118.5,EV_104,210.0,DR754088,890,0.0,44359.04,7110.0,EV_104,DR754088_3,40.1,3.88,62.79,370.816,0.0,0.0,57.86,0,84.84,54.09,1,SimuProA-4,D,143.2,3.924
202.74,119.5,EV_104,210.0,DR754088,900,0.0,44359.37,7170.0,EV_104,DR754088_3,39.9,3.881,62.84,370.952,0.0,0.0,57.86,0,84.82,54.12,1,SimuProA-4,D,142.5,3.924
202.74,119.8,EV_104,210.0,DR754088,910,0.0,44359.7,7190.0,EV_104,DR754088_3,40.2,3.882,62.88,371.254,0.0,0.0,57.86,0,84.78,54.15,1,SimuProA-4,D,142.8,3.925
202.74,119.3,EV_104,210.0,DR754088,920,0.0,44360.03,7158.0,EV_104,DR754088_3,40.5,3.881,62.93,370.586,0.0,0.0,57.86,0,84.74,54.19,1,SimuProA-4,D,143.5,3.925
202.74,118.9,EV_104,210.0,DR754088,930,0.0,44360.36,7135.0,EV_104,DR754088_3,40.3,3.88,62.96,370.565,0.0,0.0,57.86,0,84.7,54.22,1,SimuProA-4,D,142.1,3.924
