actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
193.57,28.0,EV_102,210.0,DR132061,1180,0.0,130417.54,1800.0,EV_102,DR132061_2,15.0,4.08,58.5,382.033,0.0,0.0,12.1,0,96.73,55.6,1,SimuProA-2,D,35.0,4.13
193.57,45.0,EV_102,210.0,DR132061,1190,0.0,130417.66,2900.0,EV_102,DR132061_2,45.0,4.06,58.6,370.593,0.0,0.0,12.1,0,96.72,55.7,1,SimuProA-2,D,85.0,4.14
193.57,18.0,EV_102,210.0,DR132061,1200,0.012,130417.71,1150.0,EV_102,DR132061_2,0.0,4.09,58.7,388.645,0.0,40.0,12.1,0,96.71,55.8,1,SimuProA-2,D,-18.0,4.15
193.57,52.0,EV_102,210.0,DR132061,1210,0.0,130417.85,3800.0,EV_102,DR132061_2,65.0,4.05,58.9,362.04,0.0,0.0,12.1,0,96.67,56.0,1,SimuProA-2,D,125.0,4.14
193.57,35.0,EV_102,210.0,DR132061,1220,0.0,130417.95,2200.0,EV_102,DR132061_2,25.0,4.11,59.0,395.056,0.0,0.0,12.1,0,96.67,56.1,1,SimuProA-2,D,12.0,4.15
193.57,12.0,EV_102,210.0,DR132061,1230,0.018,130417.99,750.0,EV_102,DR132061_2,0.0,4.08,59.1,368.922,0.0,65.0,12.1,0,96.66,56.2,1,SimuProA-2,D,-32.0,4.16
193.57,28.0,EV_102,210.0,DR132061,1240,0.0,130418.07,1800.0,EV_102,DR132061_2,35.0,4.12,59.2,404.858,0.0,0.0,12.1,0,96.65,56.3,1,SimuProA-2,D,22.5,4.15
193.57,48.0,EV_102,210.0,DR132061,1250,0.0,130418.2,3100.0,EV_102,DR132061_2,55.0,4.07,59.4,378.121,0.0,0.0,12.1,0,96.63,56.5,1,SimuProA-2,D,95.0,4.14
193.57,15.0,EV_102,210.0,DR132061,1260,0.015,130418.24,950.0,EV_102,DR132061_2,0.0,4.09,59.5,397.727,0.0,45.0,12.1,0,96.6,56.6,1,SimuProA-2,D,-25.0,4.15
193.57,38.0,EV_102,210.0,DR132061,1270,0.0,130418.35,2400.0,EV_102,DR132061_2,20.0,4.11,59.6,412.095,0.0,0.0,12.1,0,96.59,56.7,1,SimuProA-2,D,15.0,4.15
193.57,45.0,EV_102,210.0,DR132061,0,0.0,130418.47,2900.0,EV_102,DR132061_3,50.0,4.06,59.7,390.561,0.0,0.0,12.1,0,96.55,56.8,1,SimuProA-2,D,85.0,4.14
193.57,10.0,EV_102,210.0,DR132061,10,0.022,130418.5,650.0,EV_102,DR132061_3,0.0,4.08,59.8,365.197,0.0,70.0,12.1,0,96.55,56.9,1,SimuProA-2,D,-35.0,4.15
193.57,42.0,EV_102,210.0,DR132061,20,0.0,130418.62,2700.0,EV_102,DR132061_3,55.0,4.05,59.85,382.913,0.0,0.0,12.1,0,96.53,57.0,1,SimuProA-2,D,92.0,4.14
193.57,8.0,EV_102,210.0,DR132061,30,0.0,130418.64,500.0,EV_102,DR132061_3,0.0,4.1,59.9,395.031,0.0,15.0,12.1,0,96.52,57.05,1,SimuProA-2,D,12.0,4.15
193.57,25.0,EV_102,210.0,DR132061,40,0.0,130418.71,1600.0,EV_102,DR132061_3,35.0,4.06,60.0,388.938,0.0,0.0,12.1,0,96.5,57.15,1,SimuProA-2,D,45.0,4.14
193.57,32.0,EV_102,210.0,DR132061,50,0.0,130418.8,2000.0,EV_102,DR132061_3,40.0,4.06,60.1,378.109,0.0,0.0,12.1,0,96.48,57.2,1,SimuProA-2,D,75.0,4.14
193.57,15.0,EV_102,210.0,DR132061,60,0.0,130418.84,950.0,EV_102,DR132061_3,10.0,4.07,60.15,388.452,0.0,10.0,12.1,0,96.47,57.25,1,SimuProA-2,D,18.0,4.13
193.57,2.0,EV_102,210.0,DR132061,70,0.005,130418.85,120.0,EV_102,DR132061_3,0.0,4.1,60.2,397.249,0.0,5.0,12.1,0,96.47,57.3,1,SimuProA-2,D,5.0,4.14
193.57,18.0,EV_102,210.0,DR132061,80,0.0,130418.9,1150.0,EV_102,DR132061_3,15.0,4.075,60.25,396.339,0.0,0.0,12.1,0,96.45,57.35,1,SimuProA-2,D,25.0,4.135
193.57,42.0,EV_102,210.0,DR132061,90,0.0,130419.02,2800.0,EV_102,DR132061_3,55.0,4.05,60.35,375.753,0.0,0.0,12.1,0,96.43,57.45,1,SimuProA-2,D,85.0,4.145
193.57,22.0,EV_102,210.0,DR132061,100,0.018,130419.08,1400.0,EV_102,DR132061_3,0.0,4.08,60.4,392.242,0.0,45.0,12.1,0,96.43,57.5,1,SimuProA-2,D,-28.0,4.15
193.57,38.0,EV_102,210.0,DR132061,110,0.0,130419.19,2400.0,EV_102,DR132061_3,45.0,4.06,60.45,382.241,0.0,0.0,12.1,0,96.42,57.55,1,SimuProA-2,D,65.0,4.14
193.57,52.0,EV_102,210.0,DR132061,120,0.0,130419.33,3600.0,EV_102,DR132061_3,65.0,4.04,60.5,370.028,0.0,0.0,12.1,0,96.4,57.6,1,SimuProA-2,D,110.0,4.15
193.57,12.0,EV_102,210.0,DR132061,130,0.022,130419.36,750.0,EV_102,DR132061_3,0.0,4.1,60.55,394.966,0.0,55.0,12.1,0,96.38,57.65,1,SimuProA-2,D,-35.0,4.15
