actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
193.73,0.0,EV_102,210.0,RC207535,1050,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.48,39.8,438.246,0.0,0.0,12.1,1,100.0,37.2,1,SimuProA-2,P,0.2,3.52
193.73,0.0,EV_102,210.0,RC207535,1060,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.485,39.9,438.301,0.0,0.0,12.1,1,100.0,37.3,1,SimuProA-2,P,-4.1,3.525
193.73,0.0,EV_102,210.0,RC207535,1070,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.49,40.0,438.675,0.0,0.0,12.1,1,100.0,37.4,1,SimuProA-2,P,-3.6,3.53
193.73,0.0,EV_102,210.0,RC207535,1080,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.495,40.1,438.846,0.0,0.0,12.1,1,100.0,37.5,1,SimuProA-2,P,-5.9,3.535
193.73,0.0,EV_102,210.0,RC207535,1090,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.498,40.2,439.091,0.0,0.0,12.1,1,100.0,37.6,1,SimuProA-2,P,0.3,3.538
193.73,0.0,EV_102,210.0,RC207535,1100,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.501,40.3,438.82,0.0,0.0,12.1,1,100.0,37.7,1,SimuProA-2,P,-2.0,3.541
193.73,0.0,EV_102,210.0,RC207535,1110,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.502,40.3,439.066,0.0,0.0,12.1,1,100.0,37.7,1,SimuProA-2,P,0.7,3.542
193.73,0.0,EV_102,210.0,RC207535,1120,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.501,40.4,438.766,0.0,0.0,12.1,1,100.0,37.8,1,SimuProA-2,P,-3.7,3.541
193.73,0.0,EV_102,210.0,RC207535,1130,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.503,40.4,438.745,0.0,0.0,12.1,1,100.0,37.8,1,SimuProA-2,P,-0.2,3.543
193.73,0.0,EV_102,210.0,RC207535,1140,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.504,40.5,438.726,0.0,0.0,12.1,1,100.0,37.9,1,SimuProA-2,P,-0.8,3.544
193.73,0.0,EV_102,210.0,RC207535,1150,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.505,40.5,439.278,0.0,0.0,12.1,1,100.0,37.9,1,SimuProA-2,P,1.2,3.545
193.73,0.0,EV_102,210.0,RC207535,1160,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.506,40.6,438.743,0.0,0.0,12.1,1,100.0,38.0,1,SimuProA-2,P,-0.7,3.546
193.73,0.0,EV_102,210.0,RC207535,1170,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.507,40.6,438.801,0.0,0.0,12.1,1,100.0,38.0,1,SimuProA-2,P,0.4,3.547
193.73,0.0,EV_102,210.0,RC207535,1180,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.508,40.6,438.925,0.0,0.0,12.1,1,100.0,38.0,1,SimuProA-2,P,0.3,3.548
193.73,0.0,EV_102,210.0,RC207535,1190,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.509,40.7,439.148,0.0,0.0,12.1,1,100.0,38.1,1,SimuProA-2,P,1.6,3.549
193.73,0.0,EV_102,210.0,RC207535,1200,0.0,129748.3,0.0,EV_102,RC207535_4,0.0,3.51,40.7,438.802,0.0,0.0,12.1,1,100.0,38.1,1,SimuProA-2,P,-0.2,3.55
