actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
170.51,116.1,EV_066,185.0,DR573828,510,0.0,117717.25,5155.0,EV_066,DR573828_1,51.0,4.09,41.15,390.217,0.0,0.0,31.97,0,89.36,39.35,1,SimuProB-066,D,98.2,4.117
170.51,115.3,EV_066,185.0,DR573828,520,0.0,117717.57,5120.0,EV_066,DR573828_1,48.0,4.092,41.22,390.742,0.0,0.0,31.97,0,89.34,39.42,1,SimuProB-066,D,92.5,4.119
170.51,114.6,EV_066,185.0,DR573828,530,0.0,117717.89,5090.0,EV_066,DR573828_1,45.0,4.093,41.29,391.391,0.0,0.0,31.97,0,89.3,39.49,1,SimuProB-066,D,88.0,4.12
170.51,113.5,EV_066,185.0,DR573828,540,0.0,117718.21,5045.0,EV_066,DR573828_1,42.0,4.094,41.36,391.795,0.0,0.0,31.97,0,89.26,39.56,1,SimuProB-066,D,82.5,4.121
170.51,112.4,EV_066,185.0,DR573828,550,0.0,117718.52,5000.0,EV_066,DR573828_1,40.5,4.095,41.43,392.241,0.0,0.0,31.97,0,89.22,39.63,1,SimuProB-066,D,78.0,4.122
170.51,111.0,EV_066,185.0,DR573828,560,0.0,117718.83,4935.0,EV_066,DR573828_1,38.0,4.096,41.5,392.686,0.0,0.0,31.97,0,89.2,39.7,1,SimuProB-066,D,72.0,4.123
170.51,109.8,EV_066,185.0,DR573828,570,0.0,117719.13,4875.0,EV_066,DR573828_1,36.0,4.097,41.57,393.312,0.0,0.0,31.97,0,89.15,39.77,1,SimuProB-066,D,68.0,4.124
170.51,108.5,EV_066,185.0,DR573828,580,0.0,117719.44,4810.0,EV_066,DR573828_1,34.0,4.098,41.64,393.443,0.0,0.0,31.97,0,89.13,39.84,1,SimuProB-066,D,64.5,4.125
170.51,107.2,EV_066,185.0,DR573828,590,0.0,117719.73,4745.0,EV_066,DR573828_1,32.0,4.099,41.71,394.24,0.0,0.0,31.97,0,89.09,39.91,1,SimuProB-066,D,61.0,4.126
170.51,106.0,EV_066,185.0,DR573828,600,0.0,117720.02,4680.0,EV_066,DR573828_1,30.0,4.1,41.78,394.895,0.0,0.0,31.97,0,89.05,39.98,1,SimuProB-066,D,58.2,4.127
170.51,104.8,EV_066,185.0,DR573828,610,0.0,117720.32,4625.0,EV_066,DR573828_1,28.0,4.101,41.85,395.416,0.0,0.0,31.97,0,89.03,40.05,1,SimuProB-066,D,55.5,4.128
170.51,103.5,EV_066,185.0,DR573828,620,0.0,117720.6,4560.0,EV_066,DR573828_1,26.0,4.102,41.92,395.747,0.0,0.0,31.97,0,88.98,40.12,1,SimuProB-066,D,52.0,4.129
