id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC374996,RC374996_4,445.0,-25.6,78.48,4.45,4.43,65.0,65.0,0,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.64,-22.7,78.61,4.45,4.43,65.0,65.0,10,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.72,-23.6,78.73,4.45,4.43,65.0,65.0,20,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.401,-23.2,78.85,4.45,4.43,65.0,65.0,30,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.902,-21.0,78.96,4.45,4.43,65.0,65.0,40,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.953,-17.5,79.09,4.45,4.43,65.0,65.0,50,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,444.592,-17.2,79.22,4.45,4.43,65.0,65.0,60,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,445.0,-12.2,79.34,4.45,4.43,65.0,65.0,70,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,445.0,-12.1,79.46,4.45,4.43,65.0,65.0,80,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_4,445.0,-10.0,79.59,4.45,4.43,65.0,65.0,90,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
