id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
DR459854,DR459854_5,385.97,65.0,81.69,4.092,4.047,43.38,39.15,640,38.0,1,38.84,0.0,2500.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,133967.67,169.56,185.0
DR459854,DR459854_5,382.798,110.0,81.67,4.089,4.043,43.42,39.18,650,52.0,1,38.84,0.0,3500.0,D,75.0,0.0,0,00,EV_108,SimuProB-3,133967.81,169.56,185.0
DR459854,DR459854_5,388.206,-25.0,81.66,4.095,4.05,43.44,39.2,660,30.0,1,38.84,0.006,2000.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133967.89,169.56,185.0
DR459854,DR459854_5,389.164,-15.0,81.64,4.096,4.051,43.46,39.21,670,20.0,1,38.84,0.004,1300.0,D,0.0,30.0,0,00,EV_108,SimuProB-3,133967.95,169.56,185.0
DR459854,DR459854_5,385.172,45.0,81.61,4.093,4.048,43.48,39.22,680,32.0,1,38.84,0.0,2100.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,133968.03,169.56,185.0
DR459854,DR459854_5,383.237,85.0,81.6,4.091,4.045,43.51,39.24,690,45.0,1,38.84,0.0,3000.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,133968.16,169.56,185.0
DR459854,DR459854_5,384.552,65.0,81.57,4.092,4.046,43.53,39.25,700,48.0,1,38.84,0.0,3200.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133968.29,169.56,185.0
DR459854,DR459854_5,391.836,-35.0,81.57,4.098,4.052,43.55,39.26,710,25.0,1,38.84,0.008,1700.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,133968.36,169.56,185.0
DR459854,DR459854_5,387.28,55.0,81.57,4.094,4.048,43.56,39.27,720,38.0,1,38.84,0.0,2600.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133968.47,169.56,185.0
DR459854,DR459854_5,385.324,60.0,81.56,4.093,4.047,43.57,39.28,730,42.0,1,38.84,0.0,2800.0,D,42.0,0.0,0,00,EV_108,SimuProB-3,133968.59,169.56,185.0
DR459854,DR459854_5,390.309,-25.0,81.56,4.096,4.05,43.58,39.29,740,28.0,1,38.84,0.005,1900.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,133968.66,169.56,185.0
DR459854,DR459854_5,383.837,75.0,81.53,4.092,4.046,43.59,39.3,750,35.0,1,38.84,0.0,2400.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,133968.76,169.56,185.0
DR459854,DR459854_5,392.392,-12.0,81.51,4.097,4.051,43.6,39.31,760,22.0,1,38.84,0.003,1500.0,D,0.0,35.0,0,00,EV_108,SimuProB-3,133968.82,169.56,185.0
DR459854,DR459854_5,384.351,65.0,81.5,4.094,4.048,43.61,39.32,770,36.0,1,38.84,0.0,2500.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133968.92,169.56,185.0
DR459854,DR459854_5,388.536,-30.0,81.5,4.096,4.05,43.62,39.33,780,18.0,1,38.84,0.007,1200.0,D,0.0,50.0,0,00,EV_108,SimuProB-3,133968.97,169.56,185.0
DR459854,DR459854_5,385.295,55.0,81.48,4.095,4.049,43.63,39.34,790,30.0,1,38.84,0.0,2000.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,133969.05,169.56,185.0
DR459854,DR459854_5,391.333,-18.0,81.45,4.097,4.052,43.64,39.35,800,12.0,1,38.84,0.004,800.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133969.09,169.56,185.0
DR459854,DR459854_5,386.669,45.0,81.44,4.094,4.048,43.65,39.36,810,25.0,1,38.84,0.0,1700.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133969.16,169.56,185.0
DR459854,DR459854_5,383.578,85.0,81.41,4.093,4.046,43.66,39.37,820,38.0,1,38.84,0.0,2600.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,133969.27,169.56,185.0
DR459854,DR459854_5,389.447,-25.0,81.41,4.096,4.051,43.67,39.38,830,22.0,1,38.84,0.006,1500.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,133969.33,169.56,185.0
DR459854,DR459854_5,386.957,60.0,81.37,4.094,4.049,43.68,39.39,840,32.0,1,38.84,0.0,2200.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,133969.42,169.56,185.0
DR459854,DR459854_5,388.215,22.5,81.36,4.095,4.05,43.69,39.4,850,35.0,1,38.84,0.0,2400.0,D,25.0,0.0,0,00,EV_108,SimuProB-3,133969.52,169.56,185.0
DR459854,DR459854_5,392.378,-32.0,81.33,4.097,4.052,43.7,39.41,860,18.0,1,38.84,0.009,1200.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,133969.57,169.56,185.0
DR459854,DR459854_5,385.432,65.0,81.32,4.094,4.049,43.72,39.43,870,28.0,1,38.84,0.0,1900.0,D,42.0,0.0,0,00,EV_108,SimuProB-3,133969.64,169.56,185.0
DR459854,DR459854_5,387.826,15.0,81.29,4.095,4.051,43.73,39.44,880,30.0,1,38.84,0.0,2100.0,D,20.0,0.0,0,00,EV_108,SimuProB-3,133969.72,169.56,185.0
DR459854,DR459854_5,388.829,-12.0,81.29,4.096,4.052,43.74,39.45,890,20.0,1,38.84,0.003,1400.0,D,0.0,35.0,0,00,EV_108,SimuProB-3,133969.78,169.56,185.0
DR459854,DR459854_5,386.523,55.0,81.27,4.094,4.049,43.75,39.46,900,35.0,1,38.84,0.0,2400.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133969.88,169.56,185.0
DR459854,DR459854_5,388.328,12.0,81.26,4.095,4.051,43.76,39.47,910,32.0,1,38.84,0.0,2200.0,D,15.0,0.0,0,00,EV_108,SimuProB-3,133969.97,169.56,185.0
DR459854,DR459854_5,384.873,75.0,81.24,4.093,4.048,43.78,39.48,920,48.0,1,38.84,0.0,3200.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,133970.1,169.56,185.0
DR459854,DR459854_5,389.276,-25.0,81.22,4.097,4.052,43.79,39.49,930,15.0,1,38.84,0.007,1000.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133970.14,169.56,185.0
DR459854,DR459854_5,391.08,-35.0,81.2,4.098,4.053,43.8,39.5,940,5.0,1,38.84,0.009,350.0,D,0.0,75.0,0,00,EV_108,SimuProB-3,133970.15,169.56,185.0
DR459854,DR459854_5,390.357,5.0,81.2,4.097,4.052,43.81,39.51,950,8.0,1,38.84,0.0,550.0,D,10.0,0.0,0,00,EV_108,SimuProB-3,133970.18,169.56,185.0
DR459854,DR459854_5,387.096,45.0,81.17,4.095,4.05,43.83,39.52,960,25.0,1,38.84,0.0,1700.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133970.25,169.56,185.0
DR459854,DR459854_5,383.79,95.0,81.15,4.092,4.047,43.86,39.54,970,45.0,1,38.84,0.0,3000.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,133970.38,169.56,185.0
DR459854,DR459854_5,387.992,-30.0,81.12,4.096,4.051,43.88,39.55,980,20.0,1,38.84,0.008,1400.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,133970.43,169.56,185.0
DR459854,DR459854_5,386.39,60.0,81.1,4.094,4.049,43.9,39.57,990,35.0,1,38.84,0.0,2300.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133970.53,169.56,185.0
