id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC748437,RC748437_1,342.5,-265.4,12.4,3.52,3.48,36.2,33.5,0,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,343.458,-267.1,12.57,3.53,3.49,36.5,33.8,10,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,343.696,-260.7,12.71,3.54,3.5,36.9,34.1,20,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,343.492,-264.6,12.87,3.54,3.5,37.2,34.3,30,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,343.76,-264.2,13.02,3.55,3.51,37.5,34.6,40,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.214,-258.8,13.16,3.55,3.51,37.8,34.8,50,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.476,-264.0,13.32,3.55,3.51,38.1,35.0,60,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.132,-265.3,13.47,3.55,3.51,38.4,35.2,70,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.107,-260.1,13.61,3.56,3.52,38.7,35.5,80,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.156,-262.1,13.76,3.56,3.52,39.0,35.7,90,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.585,-257.1,13.93,3.56,3.52,39.3,35.9,100,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.816,-258.4,14.06,3.57,3.53,39.6,36.1,110,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.047,-261.1,14.18,3.57,3.53,39.8,36.3,120,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.205,-264.2,14.31,3.58,3.53,40.1,36.5,130,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.981,-259.2,14.44,3.58,3.54,40.4,36.7,140,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.362,-260.3,14.56,3.58,3.54,40.6,36.9,150,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,344.865,-260.1,14.68,3.59,3.54,40.8,37.1,160,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.834,-261.8,14.8,3.59,3.55,41.0,37.3,170,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.42,-256.3,14.94,3.59,3.54,41.2,37.5,180,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.624,-257.6,15.07,3.59,3.54,41.4,37.7,190,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.416,-263.4,15.2,3.6,3.55,41.6,37.9,200,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,345.673,-261.8,15.33,3.6,3.55,41.8,38.1,210,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.127,-259.2,15.46,3.6,3.55,42.0,38.3,220,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.071,-260.1,15.61,3.61,3.56,42.2,38.5,230,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.038,-259.9,15.78,3.61,3.56,42.4,38.7,240,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.382,-260.0,15.91,3.62,3.57,42.6,38.9,250,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.732,-258.2,16.06,3.62,3.57,42.8,39.1,260,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,346.69,-261.1,16.23,3.63,3.58,43.0,39.3,270,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,347.176,-258.2,16.39,3.63,3.58,43.2,39.5,280,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,347.753,-261.3,16.54,3.64,3.59,43.4,39.7,290,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,347.475,-260.8,16.71,3.64,3.59,43.6,39.9,300,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,348.504,-259.4,16.89,3.65,3.6,43.8,40.1,310,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,348.238,-257.2,17.07,3.65,3.6,44.0,40.3,320,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,348.247,-260.2,17.24,3.65,3.6,44.2,40.5,330,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,348.401,-257.6,17.43,3.66,3.61,44.4,40.7,340,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,349.086,-259.4,17.62,3.66,3.61,44.6,40.9,350,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,349.667,-257.7,17.81,3.66,3.61,44.8,41.1,360,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,349.015,-261.2,17.98,3.66,3.61,45.0,41.3,370,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,349.385,-255.9,18.16,3.67,3.62,45.2,41.5,380,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,350.072,-255.9,18.36,3.67,3.62,45.4,41.7,390,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,350.424,-259.6,18.56,3.67,3.62,45.6,41.9,400,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,350.836,-255.3,18.74,3.68,3.63,45.8,42.1,410,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,350.921,-259.2,18.95,3.68,3.63,46.0,42.3,420,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,351.025,-252.8,19.12,3.68,3.63,46.2,42.5,430,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,352.379,-258.8,19.33,3.69,3.64,46.4,42.7,440,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,352.612,-254.8,19.48,3.69,3.64,46.5,42.8,450,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,352.809,-253.9,19.64,3.7,3.65,46.7,42.9,460,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,353.279,-252.3,19.77,3.7,3.65,46.9,43.0,470,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,353.697,-256.4,19.92,3.71,3.66,47.1,43.2,480,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,353.779,-255.9,20.1,3.72,3.67,47.3,43.4,490,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,354.078,-254.8,20.24,3.72,3.67,47.5,43.6,500,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,354.782,-251.8,20.39,3.73,3.67,47.7,43.8,510,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.184,-252.2,20.54,3.74,3.68,47.9,44.0,520,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.09,-251.7,20.69,3.75,3.68,48.1,44.2,530,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,354.908,-252.4,20.85,3.75,3.68,48.3,44.4,540,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.204,-253.5,20.99,3.76,3.68,48.5,44.6,550,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.701,-251.4,21.15,3.76,3.69,48.7,44.8,560,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.791,-251.2,21.3,3.76,3.69,48.9,45.0,570,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.523,-251.2,21.46,3.77,3.69,49.1,45.2,580,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.845,-251.3,21.61,3.77,3.7,49.3,45.4,590,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,355.988,-250.5,21.77,3.77,3.7,49.5,45.6,600,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,356.06,-253.7,21.93,3.78,3.7,49.7,45.8,610,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,356.731,-250.9,22.08,3.78,3.71,49.9,46.0,620,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,357.126,-251.0,22.25,3.79,3.71,50.1,46.2,630,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,357.16,-253.0,22.41,3.79,3.72,50.3,46.4,640,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,357.779,-250.9,22.59,3.8,3.72,50.5,46.6,650,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,357.746,-249.6,22.78,3.81,3.73,50.7,46.8,660,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,358.194,-249.9,22.96,3.81,3.73,50.9,47.0,670,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,359.586,-253.5,23.14,3.82,3.74,51.1,47.2,680,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,359.509,-254.2,23.33,3.82,3.74,51.3,47.4,690,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,360.227,-254.4,23.48,3.83,3.75,51.5,47.6,700,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,360.779,-248.4,23.64,3.83,3.75,51.7,47.8,710,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,361.51,-249.1,23.82,3.84,3.76,51.9,48.0,720,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,361.761,-246.9,24.02,3.84,3.76,52.2,48.3,730,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,362.635,-246.8,24.19,3.85,3.77,52.5,48.6,740,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
RC748437,RC748437_1,362.684,-248.9,24.37,3.86,3.78,52.8,48.9,750,0.0,1,80.85,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,97163.0,172.76,185.0
