volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
445.0,0.0,83.87,0.0,1,4.338,0,65.68,4.386,0.0,-17.3,185.0,EV_108,0.0,540,0.0,RC522994_7,36.69,28154.04,RC522994,181.95,0.0,38.43,P,SimuProB-3,EV_108
444.966,0.0,83.87,0.0,1,4.339,0,65.7,4.387,0.0,-19.6,185.0,EV_108,0.0,550,0.0,RC522994_7,36.7,28154.04,RC522994,181.95,0.0,38.44,P,SimuProB-3,EV_108
444.772,0.0,83.87,0.0,1,4.34,0,65.73,4.388,0.0,-15.2,185.0,EV_108,0.0,560,0.0,RC522994_7,36.71,28154.04,RC522994,181.95,0.0,38.45,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.341,0,65.78,4.388,0.0,-14.3,185.0,EV_108,0.0,570,0.0,RC522994_7,36.72,28154.04,RC522994,181.95,0.0,38.46,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.342,0,65.79,4.389,0.0,-15.8,185.0,EV_108,0.0,580,0.0,RC522994_7,36.73,28154.04,RC522994,181.95,0.0,38.47,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.343,0,65.83,4.39,0.0,-15.1,185.0,EV_108,0.0,590,0.0,RC522994_7,36.74,28154.04,RC522994,181.95,0.0,38.48,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.344,0,65.86,4.391,0.0,-16.5,185.0,EV_108,0.0,600,0.0,RC522994_7,36.76,28154.04,RC522994,181.95,0.0,38.5,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.345,0,65.9,4.392,0.0,-12.4,185.0,EV_108,0.0,610,0.0,RC522994_7,36.78,28154.04,RC522994,181.95,0.0,38.53,P,SimuProB-3,EV_108
444.95,0.0,83.87,0.0,1,4.346,0,65.94,4.393,0.0,-17.5,185.0,EV_108,0.0,620,0.0,RC522994_7,36.8,28154.04,RC522994,181.95,0.0,38.56,P,SimuProB-3,EV_108
444.973,0.0,83.87,0.0,1,4.347,0,66.0,4.394,0.0,-13.4,185.0,EV_108,0.0,630,0.0,RC522994_7,36.82,28154.04,RC522994,181.95,0.0,38.58,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.348,0,66.02,4.395,0.0,-17.4,185.0,EV_108,0.0,640,0.0,RC522994_7,36.84,28154.04,RC522994,181.95,0.0,38.61,P,SimuProB-3,EV_108
444.992,0.0,83.87,0.0,1,4.349,0,66.07,4.396,0.0,-16.1,185.0,EV_108,0.0,650,0.0,RC522994_7,36.87,28154.04,RC522994,181.95,0.0,38.64,P,SimuProB-3,EV_108
444.786,0.0,83.87,0.0,1,4.35,0,66.12,4.397,0.0,-17.2,185.0,EV_108,0.0,660,0.0,RC522994_7,36.89,28154.04,RC522994,181.95,0.0,38.66,P,SimuProB-3,EV_108
444.764,0.0,83.87,0.0,1,4.351,0,66.16,4.398,0.0,-14.8,185.0,EV_108,0.0,670,0.0,RC522994_7,36.91,28154.04,RC522994,181.95,0.0,38.68,P,SimuProB-3,EV_108
444.865,0.0,83.87,0.0,1,4.352,0,66.18,4.399,0.0,-16.8,185.0,EV_108,0.0,680,0.0,RC522994_7,36.93,28154.04,RC522994,181.95,0.0,38.7,P,SimuProB-3,EV_108
444.704,0.0,83.87,0.0,1,4.353,0,66.23,4.4,0.0,-17.1,185.0,EV_108,0.0,690,0.0,RC522994_7,36.95,28154.04,RC522994,181.95,0.0,38.72,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.354,0,66.29,4.401,0.0,-14.3,185.0,EV_108,0.0,700,0.0,RC522994_7,36.97,28154.04,RC522994,181.95,0.0,38.74,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.355,0,66.33,4.402,0.0,-16.9,185.0,EV_108,0.0,710,0.0,RC522994_7,36.99,28154.04,RC522994,181.95,0.0,38.76,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.356,0,66.35,4.403,0.0,-15.3,185.0,EV_108,0.0,720,0.0,RC522994_7,37.01,28154.04,RC522994,181.95,0.0,38.78,P,SimuProB-3,EV_108
444.897,0.0,83.87,0.0,1,4.357,0,66.39,4.404,0.0,-19.2,185.0,EV_108,0.0,730,0.0,RC522994_7,37.03,28154.04,RC522994,181.95,0.0,38.8,P,SimuProB-3,EV_108
445.0,0.0,83.87,0.0,1,4.358,0,66.4,4.405,0.0,-14.2,185.0,EV_108,0.0,740,0.0,RC522994_7,37.05,28154.04,RC522994,181.95,0.0,38.82,P,SimuProB-3,EV_108
