id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
DR459854,DR459854_15,367.858,-22.0,62.31,4.065,4.015,63.8,54.51,640,12.0,1,38.84,0.006,840.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,134055.5,169.56,185.0
DR459854,DR459854_15,365.292,15.0,62.3,4.064,4.012,63.82,54.53,650,8.0,1,38.84,0.002,560.0,D,10.0,45.0,0,00,EV_108,SimuProB-3,134055.52,169.56,185.0
DR459854,DR459854_15,369.405,-35.0,62.29,4.067,4.017,63.84,54.55,660,2.0,1,38.84,0.01,140.0,D,0.0,85.0,0,00,EV_108,SimuProB-3,134055.53,169.56,185.0
DR459854,DR459854_15,361.662,110.0,62.28,4.061,4.009,63.87,54.58,670,32.0,1,38.84,0.0,2240.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,134055.62,169.56,185.0
DR459854,DR459854_15,366.938,25.0,62.26,4.063,4.011,63.88,54.59,680,15.0,1,38.84,0.0,1050.0,D,20.0,10.0,0,00,EV_108,SimuProB-3,134055.66,169.56,185.0
DR459854,DR459854_15,360.74,115.0,62.24,4.06,4.008,63.92,54.62,690,38.0,1,38.84,0.0,2660.0,D,70.0,0.0,0,00,EV_108,SimuProB-3,134055.77,169.56,185.0
DR459854,DR459854_15,368.507,-30.0,62.23,4.066,4.016,63.94,54.64,700,5.0,1,38.84,0.008,350.0,D,0.0,75.0,0,00,EV_108,SimuProB-3,134055.78,169.56,185.0
DR459854,DR459854_15,371.202,-25.0,62.22,4.068,4.018,63.96,54.66,710,12.0,1,38.84,0.005,840.0,D,0.0,15.0,0,00,EV_108,SimuProB-3,134055.81,169.56,185.0
DR459854,DR459854_15,362.301,95.0,62.2,4.062,4.01,63.99,54.69,720,35.0,1,38.84,0.0,2450.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,134055.91,169.56,185.0
DR459854,DR459854_15,367.373,15.0,62.19,4.065,4.015,64.01,54.71,730,22.0,1,38.84,0.0,1540.0,D,25.0,5.0,0,00,EV_108,SimuProB-3,134055.97,169.56,185.0
DR459854,DR459854_15,364.679,65.0,62.18,4.063,4.011,64.03,54.73,740,30.0,1,38.84,0.0,2100.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,134056.05,169.56,185.0
