volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
346.392,28.0,83.87,4925.0,0,4.065,1,77.26,4.172,98.5,85.1,185.0,EV_108,0.0,450,0.0,DR380742_11,51.2,27593.05,DR380742,181.95,0.0,55.8,D,SimuProB-3,EV_108
346.815,25.0,83.87,4825.0,0,4.064,1,77.19,4.171,96.5,88.5,185.0,EV_108,0.0,460,0.0,DR380742_11,51.3,27593.32,DR380742,181.95,0.0,55.9,D,SimuProB-3,EV_108
346.742,29.0,83.87,4940.0,0,4.063,1,77.15,4.17,98.8,95.2,185.0,EV_108,0.0,470,0.0,DR380742_11,51.4,27593.59,DR380742,181.95,0.0,56.0,D,SimuProB-3,EV_108
347.026,22.0,83.87,4760.0,0,4.065,1,77.1,4.172,95.2,82.3,185.0,EV_108,0.0,480,0.0,DR380742_11,51.5,27593.86,DR380742,181.95,0.0,56.1,D,SimuProB-3,EV_108
347.21,26.0,83.87,4875.0,0,4.064,1,77.05,4.171,97.5,89.4,185.0,EV_108,0.0,490,0.0,DR380742_11,51.6,27594.13,DR380742,181.95,0.0,56.2,D,SimuProB-3,EV_108
347.192,23.0,83.87,4690.0,0,4.065,1,76.98,4.172,93.8,84.7,185.0,EV_108,0.0,500,0.0,DR380742_11,51.7,27594.39,DR380742,181.95,0.0,56.3,D,SimuProB-3,EV_108
347.025,32.0,83.87,5060.0,0,4.063,1,76.93,4.173,101.2,98.5,185.0,EV_108,0.0,510,0.0,DR380742_11,51.9,27594.67,DR380742,181.95,0.0,56.5,D,SimuProB-3,EV_108
346.998,35.0,83.87,5175.0,0,4.06,1,76.86,4.175,103.5,105.4,185.0,EV_108,0.0,520,0.0,DR380742_11,52.1,27594.96,DR380742,181.95,0.0,56.7,D,SimuProB-3,EV_108
347.086,28.0,83.87,4990.0,0,4.062,1,76.79,4.173,99.8,92.1,185.0,EV_108,0.0,530,0.0,DR380742_11,52.3,27595.23,DR380742,181.95,0.0,56.9,D,SimuProB-3,EV_108
346.319,38.0,83.87,5310.0,0,4.058,1,76.71,4.176,106.2,112.3,185.0,EV_108,0.0,540,0.0,DR380742_11,52.6,27595.53,DR380742,181.95,0.0,57.2,D,SimuProB-3,EV_108
345.898,42.0,83.87,5415.0,0,4.055,1,76.61,4.177,108.3,118.5,185.0,EV_108,0.0,550,0.0,DR380742_11,52.8,27595.83,DR380742,181.95,0.0,57.4,D,SimuProB-3,EV_108
346.562,36.0,83.87,5235.0,0,4.061,1,76.55,4.175,104.7,102.3,185.0,EV_108,0.0,560,0.0,DR380742_11,53.0,27596.12,DR380742,181.95,0.0,57.6,D,SimuProB-3,EV_108
347.102,29.0,83.87,5025.0,0,4.063,1,76.49,4.174,100.5,89.6,185.0,EV_108,0.0,570,0.0,DR380742_11,53.2,27596.4,DR380742,181.95,0.0,57.8,D,SimuProB-3,EV_108
346.397,30.0,83.87,5060.0,0,4.064,1,76.42,4.175,101.2,95.4,185.0,EV_108,0.0,580,0.0,DR380742_11,53.3,27596.68,DR380742,181.95,0.0,57.9,D,SimuProB-3,EV_108
347.192,26.0,83.87,4925.0,0,4.065,1,76.37,4.176,98.5,88.2,185.0,EV_108,0.0,590,0.0,DR380742_11,53.4,27596.95,DR380742,181.95,0.0,58.0,D,SimuProB-3,EV_108
345.782,37.0,83.87,5290.0,0,4.06,1,76.32,4.178,105.8,108.7,185.0,EV_108,0.0,600,0.0,DR380742_11,53.6,27597.25,DR380742,181.95,0.0,58.2,D,SimuProB-3,EV_108
345.969,32.0,83.87,5115.0,0,4.062,1,76.25,4.176,102.3,92.5,185.0,EV_108,0.0,610,0.0,DR380742_11,53.8,27597.53,DR380742,181.95,0.0,58.4,D,SimuProB-3,EV_108
345.546,38.0,83.87,5325.0,0,4.061,1,76.2,4.177,106.5,105.2,185.0,EV_108,0.0,620,0.0,DR380742_11,54.0,27597.83,DR380742,181.95,0.0,58.6,D,SimuProB-3,EV_108
346.438,27.0,83.87,4990.0,0,4.063,1,76.12,4.175,99.8,90.8,185.0,EV_108,0.0,630,0.0,DR380742_11,54.2,27598.11,DR380742,181.95,0.0,58.8,D,SimuProB-3,EV_108
346.27,29.0,83.87,5060.0,0,4.062,1,76.02,4.174,101.2,94.5,185.0,EV_108,0.0,640,0.0,DR380742_11,54.4,27598.39,DR380742,181.95,0.0,59.0,D,SimuProB-3,EV_108
344.964,42.0,83.87,5425.0,0,4.058,1,75.95,4.178,108.5,112.3,185.0,EV_108,0.0,650,0.0,DR380742_11,54.6,27598.69,DR380742,181.95,0.0,59.2,D,SimuProB-3,EV_108
346.591,22.0,83.87,4890.0,0,4.064,1,75.88,4.175,97.8,85.6,185.0,EV_108,0.0,660,0.0,DR380742_11,54.8,27598.96,DR380742,181.95,0.0,59.4,D,SimuProB-3,EV_108
345.557,40.0,83.87,5260.0,0,4.06,1,75.79,4.176,105.2,108.5,185.0,EV_108,0.0,670,0.0,DR380742_11,54.9,27599.25,DR380742,181.95,0.0,59.5,D,SimuProB-3,EV_108
346.998,25.0,83.87,4925.0,0,4.062,1,75.72,4.174,98.5,82.3,185.0,EV_108,0.0,680,0.0,DR380742_11,55.1,27599.53,DR380742,181.95,0.0,59.7,D,SimuProB-3,EV_108
344.734,45.0,83.87,5540.0,0,4.057,1,75.64,4.179,110.8,115.8,185.0,EV_108,0.0,690,0.0,DR380742_11,55.3,27599.83,DR380742,181.95,0.0,59.9,D,SimuProB-3,EV_108
345.45,48.0,83.87,5615.0,0,4.056,1,75.54,4.18,112.3,118.5,185.0,EV_108,0.0,700,0.0,DR380742_11,55.4,27600.14,DR380742,181.95,0.0,60.0,D,SimuProB-3,EV_108
347.186,24.0,83.87,5075.0,0,4.063,1,75.47,4.176,101.5,88.2,185.0,EV_108,0.0,710,0.0,DR380742_11,55.5,27600.42,DR380742,181.95,0.0,60.1,D,SimuProB-3,EV_108
345.92,44.0,83.87,5490.0,0,4.061,1,75.4,4.178,109.8,105.7,185.0,EV_108,0.0,720,0.0,DR380742_11,55.7,27600.73,DR380742,181.95,0.0,60.3,D,SimuProB-3,EV_108
344.498,52.0,83.87,5710.0,0,4.054,1,75.31,4.181,114.2,125.4,185.0,EV_108,0.0,730,0.0,DR380742_11,55.9,27601.05,DR380742,181.95,0.0,60.5,D,SimuProB-3,EV_108
346.862,28.0,83.87,5175.0,0,4.06,1,75.24,4.177,103.5,95.6,185.0,EV_108,0.0,740,0.0,DR380742_11,56.0,27601.33,DR380742,181.95,0.0,60.6,D,SimuProB-3,EV_108
343.869,65.0,83.87,5925.0,0,4.051,1,75.12,4.183,118.5,142.1,185.0,EV_108,0.0,750,0.0,DR380742_11,56.2,27601.66,DR380742,181.95,0.0,60.9,D,SimuProB-3,EV_108
346.436,22.0,83.87,5210.0,0,4.062,1,75.04,4.179,104.2,82.4,185.0,EV_108,0.0,760,0.0,DR380742_11,56.3,27601.95,DR380742,181.95,0.0,61.0,D,SimuProB-3,EV_108
348.927,18.0,83.87,4790.0,0,4.065,1,75.0,4.181,95.8,45.2,185.0,EV_108,0.0,770,0.0,DR380742_11,56.4,27602.22,DR380742,181.95,0.0,61.1,D,SimuProB-3,EV_108
345.009,42.0,83.87,5425.0,0,4.053,1,74.92,4.184,108.5,98.6,185.0,EV_108,0.0,780,0.0,DR380742_11,56.6,27602.52,DR380742,181.95,0.0,61.3,D,SimuProB-3,EV_108
344.334,45.0,83.87,5500.0,0,4.055,1,74.83,4.182,110.0,105.5,185.0,EV_108,0.0,790,0.0,DR380742_11,56.8,27602.83,DR380742,181.95,0.0,61.5,D,SimuProB-3,EV_108
342.481,55.0,83.87,5750.0,0,4.048,1,74.74,4.185,115.0,135.2,185.0,EV_108,0.0,800,0.0,DR380742_11,57.1,27603.15,DR380742,181.95,0.0,61.8,D,SimuProB-3,EV_108
345.246,25.0,83.87,5000.0,0,4.06,1,74.67,4.18,100.0,75.0,185.0,EV_108,0.0,810,0.0,DR380742_11,57.3,27603.42,DR380742,181.95,0.0,62.0,D,SimuProB-3,EV_108
344.702,28.0,83.87,5120.0,0,4.052,1,74.6,4.178,102.4,85.3,185.0,EV_108,0.0,820,0.0,DR380742_11,57.5,27603.7,DR380742,181.95,0.0,62.2,D,SimuProB-3,EV_108
346.338,22.0,83.87,4810.0,0,4.062,1,74.57,4.18,96.2,55.8,185.0,EV_108,0.0,830,0.0,DR380742_11,57.7,27603.97,DR380742,181.95,0.0,62.4,D,SimuProB-3,EV_108
344.103,50.0,83.87,5475.0,0,4.045,1,74.5,4.183,109.5,110.4,185.0,EV_108,0.0,840,0.0,DR380742_11,58.0,27604.28,DR380742,181.95,0.0,62.7,D,SimuProB-3,EV_108
344.127,45.0,83.87,5525.0,0,4.048,1,74.42,4.176,110.5,95.2,185.0,EV_108,0.0,850,0.0,DR380742_11,58.3,27604.59,DR380742,181.95,0.0,63.1,D,SimuProB-3,EV_108
341.823,70.0,83.87,5910.0,0,4.042,1,74.34,4.182,118.2,142.5,185.0,EV_108,0.0,860,0.0,DR380742_11,58.6,27604.92,DR380742,181.95,0.0,63.5,D,SimuProB-3,EV_108
344.621,28.0,83.87,5250.0,0,4.055,1,74.26,4.179,105.0,68.4,185.0,EV_108,0.0,870,0.0,DR380742_11,58.9,27605.21,DR380742,181.95,0.0,63.8,D,SimuProB-3,EV_108
346.523,35.0,83.87,5375.0,0,4.052,1,74.16,4.175,107.5,75.2,185.0,EV_108,0.0,880,0.0,DR380742_11,59.2,27605.51,DR380742,181.95,0.0,64.1,D,SimuProB-3,EV_108
348.36,20.0,83.87,5100.0,0,4.058,1,74.1,4.172,102.0,45.6,185.0,EV_108,0.0,890,0.0,DR380742_11,59.4,27605.79,DR380742,181.95,0.0,64.3,D,SimuProB-3,EV_108
344.848,42.0,83.87,5425.0,0,4.049,1,74.03,4.178,108.5,88.3,185.0,EV_108,0.0,900,0.0,DR380742_11,59.7,27606.09,DR380742,181.95,0.0,64.6,D,SimuProB-3,EV_108
341.846,55.0,83.87,5615.0,0,4.045,1,73.94,4.176,112.3,115.4,185.0,EV_108,0.0,910,0.0,DR380742_11,59.9,27606.4,DR380742,181.95,0.0,64.8,D,SimuProB-3,EV_108
345.288,22.0,83.87,5340.0,0,4.051,1,73.87,4.174,106.8,62.1,185.0,EV_108,0.0,920,0.0,DR380742_11,60.1,27606.7,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
343.309,48.0,83.87,5525.0,0,4.048,1,73.79,4.177,110.5,98.7,185.0,EV_108,0.0,930,0.0,DR380742_11,60.3,27607.01,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
341.738,45.0,83.87,5560.0,0,4.046,1,73.7,4.176,111.2,105.2,185.0,EV_108,0.0,940,0.0,DR380742_11,60.4,27607.32,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
