id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC808961,RC808961_1,342.5,-245.0,15.0,3.45,3.38,38.2,34.5,0,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,343.005,-241.9,15.12,3.46,3.39,38.5,34.7,10,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,344.207,-238.1,15.25,3.47,3.4,38.8,34.9,20,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,345.61,-238.6,15.4,3.48,3.41,39.1,35.1,30,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,345.574,-235.7,15.5,3.49,3.42,39.4,35.3,40,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,346.379,-233.8,15.63,3.5,3.43,39.7,35.5,50,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,347.137,-228.8,15.78,3.51,3.44,39.9,35.7,60,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,347.317,-227.2,15.9,3.52,3.45,40.2,35.9,70,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,347.717,-226.6,16.04,3.53,3.46,40.5,36.1,80,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
RC808961,RC808961_1,347.514,-223.5,16.19,3.53,3.46,40.7,36.2,90,0.0,1,34.22,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,176318.0,166.96,185.0
