volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
344.352,65.0,83.87,1250.0,0,3.87,1,51.37,4.31,20.0,115.0,185.0,EV_108,0.0,30,0.0,DR380742_19,65.0,27888.32,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
342.182,15.0,83.87,750.0,0,3.86,1,51.37,4.3,12.0,85.0,185.0,EV_108,0.0,40,5.0,DR380742_19,65.0,27888.35,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
339.48,55.0,83.87,1600.0,0,3.85,1,51.35,4.33,25.0,145.0,185.0,EV_108,0.0,50,0.0,DR380742_19,65.0,27888.42,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
348.509,35.0,83.87,2050.0,0,3.95,1,51.34,4.02,32.0,45.0,185.0,EV_108,0.0,60,0.0,DR380742_19,65.0,27888.51,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
368.654,0.0,83.87,950.0,0,3.98,1,51.32,4.05,15.0,-18.0,185.0,EV_108,0.02,70,45.0,DR380742_19,65.0,27888.55,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
362.463,40.0,83.87,1850.0,0,3.96,1,51.3,4.03,28.0,55.0,185.0,EV_108,0.0,80,0.0,DR380742_19,65.0,27888.63,DR380742,181.95,0.0,65.0,D,SimuProB-3,EV_108
374.184,25.0,83.87,2300.0,0,3.92,1,51.28,3.98,35.0,25.0,185.0,EV_108,0.0,90,0.0,DR380742_19,40.5,27888.73,DR380742,181.95,0.0,42.1,D,SimuProB-3,EV_108
365.037,45.0,83.87,2800.0,0,3.89,1,51.28,3.96,42.0,95.0,185.0,EV_108,0.0,100,0.0,DR380742_19,40.7,27888.84,DR380742,181.95,0.0,42.3,D,SimuProB-3,EV_108
378.644,0.0,83.87,1400.0,0,3.95,1,51.28,4.01,22.0,-25.0,185.0,EV_108,0.015,110,65.0,DR380742_19,40.8,27888.9,DR380742,181.95,0.0,42.4,D,SimuProB-3,EV_108
368.656,35.0,83.87,1950.0,0,3.96,1,51.26,4.02,30.0,45.0,185.0,EV_108,0.0,120,0.0,DR380742_19,40.9,27888.98,DR380742,181.95,0.0,42.5,D,SimuProB-3,EV_108
360.347,55.0,83.87,3100.0,0,3.93,1,51.26,4.0,45.0,85.0,185.0,EV_108,0.0,130,0.0,DR380742_19,41.1,27889.11,DR380742,181.95,0.0,42.7,D,SimuProB-3,EV_108
358.557,0.0,83.87,1300.0,0,3.99,1,51.25,4.05,20.0,-32.0,185.0,EV_108,0.018,140,60.0,DR380742_19,41.2,27889.16,DR380742,181.95,0.0,42.8,D,SimuProB-3,EV_108
362.152,40.0,83.87,2200.0,0,3.94,1,51.24,4.01,35.0,65.0,185.0,EV_108,0.0,150,0.0,DR380742_19,41.3,27889.26,DR380742,181.95,0.0,42.9,D,SimuProB-3,EV_108
375.71,0.0,83.87,950.0,0,3.98,1,51.24,4.04,15.0,-28.0,185.0,EV_108,0.016,160,55.0,DR380742_19,41.4,27889.3,DR380742,181.95,0.0,43.0,D,SimuProB-3,EV_108
367.119,30.0,83.87,1600.0,0,3.95,1,51.22,4.02,25.0,50.0,185.0,EV_108,0.0,170,0.0,DR380742_19,41.5,27889.37,DR380742,181.95,0.0,43.1,D,SimuProB-3,EV_108
369.994,25.0,83.87,1900.0,0,3.96,1,51.22,4.03,30.0,45.0,185.0,EV_108,0.0,180,0.0,DR380742_19,41.6,27889.45,DR380742,181.95,0.0,43.2,D,SimuProB-3,EV_108
365.433,50.0,83.87,2600.0,0,3.94,1,51.19,4.05,40.0,75.0,185.0,EV_108,0.0,190,0.0,DR380742_19,41.7,27889.56,DR380742,181.95,0.0,43.3,D,SimuProB-3,EV_108
352.589,0.0,83.87,650.0,0,3.99,1,51.19,4.06,10.0,-38.0,185.0,EV_108,0.022,200,70.0,DR380742_19,41.8,27889.59,DR380742,181.95,0.0,43.4,D,SimuProB-3,EV_108
360.839,60.0,83.87,3200.0,0,3.93,1,51.18,4.07,50.0,85.0,185.0,EV_108,0.0,210,0.0,DR380742_19,41.85,27889.73,DR380742,181.95,0.0,43.45,D,SimuProB-3,EV_108
372.129,15.0,83.87,1200.0,0,3.98,1,51.15,4.04,20.0,35.0,185.0,EV_108,0.0,220,10.0,DR380742_19,41.9,27889.78,DR380742,181.95,0.0,43.5,D,SimuProB-3,EV_108
368.49,35.0,83.87,2300.0,0,3.97,1,51.15,4.05,35.0,55.0,185.0,EV_108,0.0,230,0.0,DR380742_19,42.0,27889.88,DR380742,181.95,0.0,43.6,D,SimuProB-3,EV_108
363.861,20.0,83.87,1600.0,0,3.96,1,51.13,4.05,25.0,45.0,185.0,EV_108,0.0,240,0.0,DR380742_19,42.1,27889.95,DR380742,181.95,0.0,43.7,D,SimuProB-3,EV_108
357.694,0.0,83.87,320.0,0,3.95,1,51.13,4.06,5.0,-25.0,185.0,EV_108,0.015,250,45.0,DR380742_19,42.15,27889.96,DR380742,181.95,0.0,43.75,D,SimuProB-3,EV_108
369.785,40.0,83.87,1900.0,0,3.92,1,51.13,4.08,30.0,65.0,185.0,EV_108,0.0,260,0.0,DR380742_19,42.25,27890.05,DR380742,181.95,0.0,43.85,D,SimuProB-3,EV_108
366.489,25.0,83.87,1750.0,0,3.95,1,51.13,4.07,28.0,42.0,185.0,EV_108,0.0,270,0.0,DR380742_19,42.3,27890.13,DR380742,181.95,0.0,43.9,D,SimuProB-3,EV_108
359.105,55.0,83.87,3100.0,0,3.91,1,51.1,4.09,45.0,85.0,185.0,EV_108,0.0,280,0.0,DR380742_19,42.4,27890.25,DR380742,181.95,0.0,44.0,D,SimuProB-3,EV_108
371.019,0.0,83.87,950.0,0,3.94,1,51.09,4.1,15.0,-32.0,185.0,EV_108,0.022,290,65.0,DR380742_19,42.5,27890.29,DR380742,181.95,0.0,44.1,D,SimuProB-3,EV_108
362.939,35.0,83.87,2600.0,0,3.93,1,51.07,4.08,38.0,55.0,185.0,EV_108,0.0,300,0.0,DR380742_19,42.52,27890.4,DR380742,181.95,0.0,44.12,D,SimuProB-3,EV_108
357.945,65.0,83.87,3400.0,0,3.9,1,51.07,4.1,48.0,95.0,185.0,EV_108,0.0,310,0.0,DR380742_19,42.6,27890.53,DR380742,181.95,0.0,44.2,D,SimuProB-3,EV_108
368.04,0.0,83.87,1600.0,0,3.96,1,51.05,4.12,25.0,-18.0,185.0,EV_108,0.012,320,50.0,DR380742_19,42.65,27890.6,DR380742,181.95,0.0,44.25,D,SimuProB-3,EV_108
352.453,75.0,83.87,3900.0,0,3.88,1,51.03,4.1,55.0,110.0,185.0,EV_108,0.0,330,0.0,DR380742_19,42.7,27890.75,DR380742,181.95,0.0,44.3,D,SimuProB-3,EV_108
365.901,0.0,83.87,1200.0,0,3.95,1,51.03,4.13,20.0,-25.0,185.0,EV_108,0.018,340,70.0,DR380742_19,42.72,27890.81,DR380742,181.95,0.0,44.32,D,SimuProB-3,EV_108
358.079,40.0,83.87,2200.0,0,3.92,1,51.02,4.09,32.0,45.0,185.0,EV_108,0.0,350,0.0,DR380742_19,42.75,27890.9,DR380742,181.95,0.0,44.35,D,SimuProB-3,EV_108
372.116,10.0,83.87,350.0,0,3.86,1,51.02,4.06,5.0,5.0,185.0,EV_108,0.0,360,15.0,DR380742_19,42.78,27890.91,DR380742,181.95,0.0,44.38,D,SimuProB-3,EV_108
378.125,30.0,83.87,1200.0,0,3.88,1,51.0,4.08,18.0,35.0,185.0,EV_108,0.0,370,0.0,DR380742_19,42.8,27890.96,DR380742,181.95,0.0,44.4,D,SimuProB-3,EV_108
361.982,55.0,83.87,2600.0,0,3.89,1,51.0,4.1,38.0,85.0,185.0,EV_108,0.0,380,0.0,DR380742_19,42.85,27891.07,DR380742,181.95,0.0,44.45,D,SimuProB-3,EV_108
352.348,75.0,83.87,3800.0,0,3.9,1,50.99,4.14,52.0,120.0,185.0,EV_108,0.0,390,0.0,DR380742_19,42.98,27891.21,DR380742,181.95,0.0,44.58,D,SimuProB-3,EV_108
375.189,0.0,83.87,1600.0,0,3.88,1,50.95,4.12,25.0,-35.0,185.0,EV_108,0.022,400,15.0,DR380742_19,43.02,27891.28,DR380742,181.95,0.0,44.62,D,SimuProB-3,EV_108
367.896,45.0,83.87,2300.0,0,3.91,1,50.95,4.11,35.0,65.0,185.0,EV_108,0.0,410,0.0,DR380742_19,43.15,27891.38,DR380742,181.95,0.0,44.75,D,SimuProB-3,EV_108
360.475,40.0,83.87,2800.0,0,3.92,1,50.93,4.11,42.0,55.0,185.0,EV_108,0.0,420,0.0,DR380742_19,43.2,27891.5,DR380742,181.95,0.0,44.8,D,SimuProB-3,EV_108
347.756,0.0,83.87,900.0,0,3.89,1,50.92,4.13,15.0,-38.0,185.0,EV_108,0.025,430,85.0,DR380742_19,43.3,27891.54,DR380742,181.95,0.0,44.9,D,SimuProB-3,EV_108
366.013,5.0,83.87,300.0,0,3.91,1,50.92,4.1,5.0,8.0,185.0,EV_108,0.0,440,0.0,DR380742_19,43.4,27891.55,DR380742,181.95,0.0,45.0,D,SimuProB-3,EV_108
372.496,35.0,83.87,1800.0,0,3.92,1,50.89,4.12,28.0,45.0,185.0,EV_108,0.0,450,0.0,DR380742_19,43.5,27891.63,DR380742,181.95,0.0,45.1,D,SimuProB-3,EV_108
365.665,0.0,83.87,800.0,0,3.9,1,50.89,4.13,12.0,-25.0,185.0,EV_108,0.015,460,60.0,DR380742_19,43.55,27891.66,DR380742,181.95,0.0,45.15,D,SimuProB-3,EV_108
375.045,0.0,83.87,0.0,0,3.91,1,50.89,4.11,0.0,5.0,185.0,EV_108,0.0,470,100.0,DR380742_19,43.6,27891.66,DR380742,181.95,0.0,45.2,D,SimuProB-3,EV_108
377.818,45.0,83.87,2400.0,0,3.92,1,50.88,4.12,38.0,65.0,185.0,EV_108,0.0,480,0.0,DR380742_19,43.65,27891.77,DR380742,181.95,0.0,45.25,D,SimuProB-3,EV_108
362.678,0.0,83.87,1100.0,0,3.9,1,50.88,4.14,18.0,-32.0,185.0,EV_108,0.022,490,70.0,DR380742_19,43.7,27891.82,DR380742,181.95,0.0,45.3,D,SimuProB-3,EV_108
380.334,10.0,83.87,500.0,0,3.91,1,50.88,4.11,8.0,12.0,185.0,EV_108,0.0,500,5.0,DR380742_19,43.75,27891.84,DR380742,181.95,0.0,45.35,D,SimuProB-3,EV_108
372.891,35.0,83.87,1700.0,0,3.9,1,50.87,4.12,28.0,48.0,185.0,EV_108,0.0,510,0.0,DR380742_19,43.78,27891.92,DR380742,181.95,0.0,45.38,D,SimuProB-3,EV_108
357.793,60.0,83.87,2900.0,0,3.89,1,50.86,4.14,45.0,85.0,185.0,EV_108,0.0,520,0.0,DR380742_19,43.82,27892.04,DR380742,181.95,0.0,45.42,D,SimuProB-3,EV_108
392.212,0.0,83.87,950.0,0,3.92,1,50.86,4.13,15.0,-35.0,185.0,EV_108,0.025,530,85.0,DR380742_19,43.85,27892.08,DR380742,181.95,0.0,45.45,D,SimuProB-3,EV_108
368.733,45.0,83.87,2400.0,0,3.9,1,50.85,4.14,38.0,65.0,185.0,EV_108,0.0,540,0.0,DR380742_19,43.92,27892.19,DR380742,181.95,0.0,45.52,D,SimuProB-3,EV_108
378.348,15.0,83.87,1400.0,0,3.91,1,50.85,4.13,22.0,25.0,185.0,EV_108,0.0,550,10.0,DR380742_19,43.96,27892.25,DR380742,181.95,0.0,45.56,D,SimuProB-3,EV_108
362.82,55.0,83.87,2700.0,0,3.89,1,50.82,4.14,42.0,75.0,185.0,EV_108,0.0,560,0.0,DR380742_19,44.0,27892.36,DR380742,181.95,0.0,45.6,D,SimuProB-3,EV_108
372.013,5.0,83.87,150.0,0,3.905,1,50.81,4.135,5.0,15.0,185.0,EV_108,0.002,570,15.0,DR380742_19,44.02,27892.37,DR380742,181.95,0.0,45.62,D,SimuProB-3,EV_108
364.871,40.0,83.87,1600.0,0,3.88,1,50.8,4.14,25.0,80.0,185.0,EV_108,0.0,580,0.0,DR380742_19,44.08,27892.44,DR380742,181.95,0.0,45.68,D,SimuProB-3,EV_108
385.495,0.0,83.87,500.0,0,3.91,1,50.8,4.12,8.0,-12.0,185.0,EV_108,0.015,590,60.0,DR380742_19,44.1,27892.47,DR380742,181.95,0.0,45.7,D,SimuProB-3,EV_108
392.713,35.0,83.87,2100.0,0,3.905,1,50.8,4.135,32.0,45.0,185.0,EV_108,0.0,600,0.0,DR380742_19,44.12,27892.56,DR380742,181.95,0.0,45.72,D,SimuProB-3,EV_108
376.244,65.0,83.87,3200.0,0,3.89,1,50.78,4.14,48.0,95.0,185.0,EV_108,0.0,610,0.0,DR380742_19,44.15,27892.69,DR380742,181.95,0.0,45.76,D,SimuProB-3,EV_108
387.619,0.0,83.87,750.0,0,3.915,1,50.77,4.125,12.0,-25.0,185.0,EV_108,0.02,620,70.0,DR380742_19,44.18,27892.73,DR380742,181.95,0.0,45.78,D,SimuProB-3,EV_108
372.197,75.0,83.87,3800.0,0,3.885,1,50.75,4.142,55.0,110.0,185.0,EV_108,0.0,630,0.0,DR380742_19,44.25,27892.88,DR380742,181.95,0.0,45.85,D,SimuProB-3,EV_108
388.734,30.0,83.87,2500.0,0,3.902,1,50.73,4.138,38.0,42.0,185.0,EV_108,0.0,640,0.0,DR380742_19,44.28,27892.99,DR380742,181.95,0.0,45.87,D,SimuProB-3,EV_108
367.939,80.0,83.87,4300.0,0,3.875,1,50.72,4.145,62.0,145.0,185.0,EV_108,0.0,650,0.0,DR380742_19,44.32,27893.16,DR380742,181.95,0.0,45.92,D,SimuProB-3,EV_108
385.682,25.0,83.87,1600.0,0,3.905,1,50.7,4.14,25.0,15.0,185.0,EV_108,0.0,660,0.0,DR380742_19,44.35,27893.23,DR380742,181.95,0.0,45.95,D,SimuProB-3,EV_108
362.055,70.0,83.87,2900.0,0,3.87,1,50.69,4.148,45.0,165.0,185.0,EV_108,0.0,670,0.0,DR380742_19,44.42,27893.35,DR380742,181.95,0.0,46.02,D,SimuProB-3,EV_108
382.133,0.0,83.87,300.0,0,3.92,1,50.67,4.135,5.0,-35.0,185.0,EV_108,0.025,680,55.0,DR380742_19,44.45,27893.37,DR380742,181.95,0.0,46.05,D,SimuProB-3,EV_108
355.425,75.0,83.87,3850.0,0,3.865,1,50.65,4.148,55.0,175.0,185.0,EV_108,0.0,690,0.0,DR380742_19,44.55,27893.52,DR380742,181.95,0.0,46.18,D,SimuProB-3,EV_108
382.947,15.0,83.87,1250.0,0,3.915,1,50.64,4.142,20.0,25.0,185.0,EV_108,0.0,700,5.0,DR380742_19,44.6,27893.58,DR380742,181.95,0.0,46.22,D,SimuProB-3,EV_108
