id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
DR459854,DR459854_6,394.86,12.0,80.54,4.098,4.052,44.35,40.0,0,8.0,1,38.84,0.0,560.0,D,15.0,0.0,0,00,EV_108,SimuProB-3,133972.65,169.56,185.0
DR459854,DR459854_6,388.414,45.0,80.54,4.095,4.049,44.36,40.01,10,25.0,1,38.84,0.0,1600.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133972.72,169.56,185.0
DR459854,DR459854_6,386.453,65.0,80.5,4.096,4.048,44.37,40.02,20,35.0,1,38.84,0.0,2200.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133972.82,169.56,185.0
DR459854,DR459854_6,393.574,-25.0,80.5,4.099,4.053,44.38,40.03,30,15.0,1,38.84,0.007,1000.0,D,0.0,40.0,0,00,EV_108,SimuProB-3,133972.86,169.56,185.0
DR459854,DR459854_6,391.265,10.0,80.49,4.097,4.051,44.39,40.04,40,5.0,1,38.84,0.0,350.0,D,5.0,10.0,0,00,EV_108,SimuProB-3,133972.87,169.56,185.0
DR459854,DR459854_6,390.274,12.0,80.49,4.097,4.051,44.4,40.05,50,8.0,1,38.84,0.0,560.0,D,10.0,0.0,0,00,EV_108,SimuProB-3,133972.89,169.56,185.0
DR459854,DR459854_6,385.597,75.0,80.47,4.098,4.047,44.41,40.06,60,30.0,1,38.84,0.0,2000.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,133972.98,169.56,185.0
DR459854,DR459854_6,393.24,-30.0,80.47,4.1,4.05,44.42,40.07,70,10.0,1,38.84,0.008,700.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133973.0,169.56,185.0
DR459854,DR459854_6,391.976,25.0,80.45,4.095,4.048,44.44,40.08,80,22.0,1,38.84,0.0,1400.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133973.06,169.56,185.0
DR459854,DR459854_6,388.563,65.0,80.44,4.092,4.042,44.47,40.1,90,38.0,1,38.84,0.0,2600.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,133973.17,169.56,185.0
DR459854,DR459854_6,394.237,-35.0,80.43,4.098,4.045,44.49,40.12,100,12.0,1,38.84,0.01,850.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,133973.2,169.56,185.0
DR459854,DR459854_6,393.026,-15.0,80.42,4.099,4.046,44.51,40.13,110,8.0,1,38.84,0.004,550.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,133973.22,169.56,185.0
DR459854,DR459854_6,391.209,30.0,80.41,4.096,4.048,44.53,40.14,120,18.0,1,38.84,0.0,1200.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,133973.27,169.56,185.0
DR459854,DR459854_6,388.745,55.0,80.4,4.094,4.045,44.55,40.16,130,32.0,1,38.84,0.0,2200.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,133973.36,169.56,185.0
DR459854,DR459854_6,386.011,85.0,80.36,4.091,4.042,44.57,40.18,140,48.0,1,38.84,0.0,3200.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,133973.49,169.56,185.0
DR459854,DR459854_6,395.729,-32.0,80.36,4.099,4.051,44.59,40.2,150,25.0,1,38.84,0.009,1700.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133973.56,169.56,185.0
DR459854,DR459854_6,391.977,12.0,80.35,4.095,4.047,44.61,40.22,160,10.0,1,38.84,0.0,700.0,D,15.0,10.0,0,00,EV_108,SimuProB-3,133973.59,169.56,185.0
DR459854,DR459854_6,393.715,5.0,80.33,4.097,4.049,44.63,40.24,170,0.0,1,38.84,0.0,0.0,D,0.0,85.0,0,00,EV_108,SimuProB-3,133973.59,169.56,185.0
DR459854,DR459854_6,389.0,45.0,80.33,4.093,4.045,44.64,40.25,180,12.0,1,38.84,0.0,800.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133973.62,169.56,185.0
DR459854,DR459854_6,395.171,-25.0,80.32,4.098,4.05,44.65,40.26,190,5.0,1,38.84,0.007,350.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,133973.64,169.56,185.0
DR459854,DR459854_6,396.636,-18.0,80.31,4.099,4.051,44.66,40.27,200,0.0,1,38.84,0.005,0.0,D,0.0,90.0,0,00,EV_108,SimuProB-3,133973.64,169.56,185.0
DR459854,DR459854_6,389.918,55.0,80.28,4.094,4.046,44.68,40.29,210,18.0,1,38.84,0.0,1200.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133973.69,169.56,185.0
DR459854,DR459854_6,393.575,15.0,80.28,4.097,4.049,44.7,40.31,220,22.0,1,38.84,0.0,1500.0,D,25.0,0.0,0,00,EV_108,SimuProB-3,133973.75,169.56,185.0
DR459854,DR459854_6,391.397,35.0,80.27,4.095,4.047,44.72,40.33,230,28.0,1,38.84,0.0,1800.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,133973.83,169.56,185.0
DR459854,DR459854_6,386.168,120.0,80.25,4.09,4.04,44.75,40.35,240,38.0,1,38.84,0.0,2600.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,133973.93,169.56,185.0
DR459854,DR459854_6,394.728,-35.0,80.25,4.098,4.05,44.76,40.36,250,15.0,1,38.84,0.025,1000.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,133973.97,169.56,185.0
DR459854,DR459854_6,390.955,12.0,80.23,4.096,4.048,44.77,40.37,260,8.0,1,38.84,0.0,550.0,D,5.0,10.0,0,00,EV_108,SimuProB-3,133973.99,169.56,185.0
DR459854,DR459854_6,387.897,65.0,80.23,4.093,4.045,44.78,40.38,270,25.0,1,38.84,0.0,1700.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133974.06,169.56,185.0
DR459854,DR459854_6,385.197,110.0,80.2,4.091,4.042,44.8,40.4,280,42.0,1,38.84,0.0,3000.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,133974.18,169.56,185.0
DR459854,DR459854_6,384.145,125.0,80.17,4.09,4.04,44.82,40.42,290,48.0,1,38.84,0.0,3400.0,D,70.0,0.0,0,00,EV_108,SimuProB-3,133974.31,169.56,185.0
DR459854,DR459854_6,391.927,-25.0,80.17,4.095,4.048,44.83,40.43,300,20.0,1,38.84,0.018,1400.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,133974.37,169.56,185.0
DR459854,DR459854_6,388.229,15.0,80.16,4.093,4.046,44.84,40.44,310,12.0,1,38.84,0.0,800.0,D,10.0,20.0,0,00,EV_108,SimuProB-3,133974.4,169.56,185.0
DR459854,DR459854_6,394.075,-35.0,80.15,4.098,4.05,44.85,40.45,320,5.0,1,38.84,0.025,350.0,D,0.0,65.0,0,00,EV_108,SimuProB-3,133974.41,169.56,185.0
DR459854,DR459854_6,392.054,8.0,80.14,4.095,4.048,44.86,40.46,330,8.0,1,38.84,0.0,550.0,D,5.0,10.0,0,00,EV_108,SimuProB-3,133974.44,169.56,185.0
DR459854,DR459854_6,389.867,45.0,80.13,4.093,4.046,44.88,40.47,340,22.0,1,38.84,0.0,1500.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,133974.5,169.56,185.0
DR459854,DR459854_6,386.432,95.0,80.09,4.09,4.042,44.89,40.48,350,35.0,1,38.84,0.0,2300.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,133974.6,169.56,185.0
DR459854,DR459854_6,384.624,120.0,80.07,4.088,4.038,44.91,40.49,360,42.0,1,38.84,0.0,2800.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,133974.71,169.56,185.0
