id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC374996,RC374996_2,419.788,-185.1,43.76,4.45,4.42,65.0,58.76,640,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.497,-188.9,43.92,4.45,4.42,65.0,58.81,650,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.042,-181.9,44.07,4.45,4.43,65.0,58.85,660,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.125,-181.9,44.24,4.45,4.43,65.0,58.9,670,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.445,-186.7,44.39,4.45,4.42,65.0,58.94,680,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.329,-182.2,44.53,4.45,4.43,65.0,58.98,690,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.389,-182.7,44.71,4.45,4.42,65.0,59.02,700,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.721,-180.4,44.86,4.45,4.42,65.0,59.05,710,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.311,-184.0,45.01,4.45,4.42,65.0,59.08,720,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.826,-183.4,45.18,4.45,4.42,65.0,59.11,730,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.469,-179.8,45.31,4.45,4.42,65.0,59.14,740,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.45,-180.7,45.46,4.45,4.42,65.0,59.17,750,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.324,-182.2,45.61,4.45,4.42,65.0,59.2,760,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.426,-183.1,45.78,4.45,4.42,65.0,59.23,770,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.88,-183.3,45.91,4.45,4.42,65.0,59.26,780,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,420.677,-182.5,46.08,4.45,4.43,65.0,59.4,790,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,421.185,-185.6,46.27,4.45,4.43,65.0,59.55,800,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,422.196,-185.3,46.42,4.45,4.44,65.0,59.7,810,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,422.4,-186.4,46.61,4.45,4.44,65.0,59.85,820,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,422.991,-184.4,46.76,4.45,4.44,65.0,60.0,830,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,423.549,-181.0,46.91,4.45,4.44,65.0,60.15,840,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,424.207,-177.5,47.09,4.45,4.44,65.0,60.28,850,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,424.746,-175.6,47.27,4.45,4.44,65.0,60.41,860,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,424.932,-179.4,47.44,4.45,4.45,65.0,60.55,870,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,425.48,-179.5,47.63,4.45,4.45,65.0,60.65,880,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,425.662,-174.9,47.78,4.45,4.45,65.0,60.74,890,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,425.654,-174.5,47.95,4.45,4.45,65.0,60.83,900,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,425.971,-173.3,48.12,4.45,4.45,65.0,60.92,910,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,425.585,-175.6,48.28,4.45,4.45,65.0,61.01,920,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
RC374996,RC374996_2,426.539,-176.4,48.45,4.45,4.45,65.0,61.1,930,0.0,1,76.84,0.0,0.0,P,0.0,0.0,1,00,EV_108,SimuProB-3,141290.0,168.27,185.0
