volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
363.266,0.0,90.59,0.0,0,4.1,1,16.91,4.15,0.0,5.5,210.0,EV_105,0.0,910,85.0,DR314668_33,44.8,120033.82,DR314668,194.98,0.0,46.6,D,SimuProA-5,EV_105
364.455,45.0,90.59,520.0,0,4.08,1,16.89,4.15,15.0,65.0,210.0,EV_105,0.0,920,0.0,DR314668_33,44.9,120033.86,DR314668,194.98,0.0,46.7,D,SimuProA-5,EV_105
360.016,60.0,90.59,1900.0,0,4.06,1,16.86,4.15,28.0,85.0,210.0,EV_105,0.0,930,0.0,DR314668_33,45.0,120033.94,DR314668,194.98,0.0,46.8,D,SimuProA-5,EV_105
352.82,0.0,90.59,180.0,0,4.13,1,16.85,4.14,5.0,-35.0,210.0,EV_105,0.025,940,45.0,DR314668_33,45.1,120033.95,DR314668,194.98,0.0,46.9,D,SimuProA-5,EV_105
358.078,35.0,90.59,950.0,0,4.125,1,16.85,4.145,22.0,45.0,210.0,EV_105,0.0,950,0.0,DR314668_33,45.2,120034.01,DR314668,194.98,0.0,47.0,D,SimuProA-5,EV_105
354.683,0.0,90.59,320.0,0,4.135,1,16.84,4.14,8.0,-28.0,210.0,EV_105,0.022,960,55.0,DR314668_33,45.3,120034.03,DR314668,194.98,0.0,47.1,D,SimuProA-5,EV_105
362.4,25.0,90.59,780.0,0,4.13,1,16.84,4.14,18.0,12.0,210.0,EV_105,0.0,970,0.0,DR314668_33,45.35,120034.08,DR314668,194.98,0.0,47.15,D,SimuProA-5,EV_105
353.14,55.0,90.59,2100.0,0,4.12,1,16.84,4.145,32.0,75.0,210.0,EV_105,0.0,980,0.0,DR314668_33,45.4,120034.17,DR314668,194.98,0.0,47.2,D,SimuProA-5,EV_105
358.647,0.0,90.59,450.0,0,4.14,1,16.83,4.15,12.0,-32.0,210.0,EV_105,0.028,990,60.0,DR314668_33,45.45,120034.2,DR314668,194.98,0.0,47.25,D,SimuProA-5,EV_105
361.637,20.0,90.59,650.0,0,4.13,1,16.83,4.145,18.0,10.5,210.0,EV_105,0.0,1000,0.0,DR314668_33,45.5,120034.25,DR314668,194.98,0.0,47.3,D,SimuProA-5,EV_105
352.889,60.0,90.59,3100.0,0,4.115,1,16.81,4.148,45.0,85.0,210.0,EV_105,0.0,1010,0.0,DR314668_33,45.55,120034.38,DR314668,194.98,0.0,47.35,D,SimuProA-5,EV_105
