actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
195.13,0.0,EV_105,210.0,DR277200,350,0.0,118017.11,0.0,EV_105,DR277200_1,0.0,4.074,56.46,407.3,0.0,95.0,90.59,0,86.88,49.59,1,SimuProA-5,D,8.8,4.099
195.13,8.5,EV_105,210.0,DR277200,360,0.0,118017.13,550.0,EV_105,DR277200_1,45.0,4.073,56.47,405.767,0.0,0.0,90.59,0,86.85,49.59,1,SimuProA-5,D,35.0,4.098
195.13,18.5,EV_105,210.0,DR277200,370,0.0,118017.19,1150.0,EV_105,DR277200_1,55.0,4.072,56.49,404.822,0.0,0.0,90.59,0,86.83,49.6,1,SimuProA-5,D,42.5,4.097
195.13,32.0,EV_105,210.0,DR277200,380,0.0,118017.27,2100.0,EV_105,DR277200_1,60.0,4.071,56.51,403.563,0.0,0.0,90.59,0,86.81,49.61,1,SimuProA-5,D,65.0,4.096
195.13,45.0,EV_105,210.0,DR277200,390,0.0,118017.4,2900.0,EV_105,DR277200_1,65.0,4.07,56.54,402.952,0.0,0.0,90.59,0,86.77,49.62,1,SimuProA-5,D,75.0,4.095
195.13,48.0,EV_105,210.0,DR277200,400,0.0,118017.53,3100.0,EV_105,DR277200_1,50.0,4.069,56.56,403.416,0.0,0.0,90.59,0,86.73,49.63,1,SimuProA-5,D,55.0,4.094
195.13,52.0,EV_105,210.0,DR277200,410,0.0,118017.68,3400.0,EV_105,DR277200_1,45.0,4.068,56.58,403.716,0.0,0.0,90.59,0,86.7,49.64,1,SimuProA-5,D,40.0,4.093
195.13,55.0,EV_105,210.0,DR277200,420,0.0,118017.83,3600.0,EV_105,DR277200_1,42.0,4.067,56.6,404.571,0.0,0.0,90.59,0,86.66,49.65,1,SimuProA-5,D,35.0,4.092
195.13,58.0,EV_105,210.0,DR277200,430,0.0,118017.99,3800.0,EV_105,DR277200_1,35.0,4.067,56.61,405.243,0.0,0.0,90.59,0,86.61,49.66,1,SimuProA-5,D,28.0,4.092
195.13,50.0,EV_105,210.0,DR277200,440,0.0,118018.13,3300.0,EV_105,DR277200_1,70.0,4.065,56.64,401.851,0.0,0.0,90.59,0,86.57,49.67,1,SimuProA-5,D,115.0,4.09
