actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
195.42,48.0,EV_105,210.0,DR776635,1070,0.0,117952.42,3300.0,EV_105,DR776635_1,45.0,4.001,46.98,372.441,0.0,0.0,90.59,0,55.93,41.52,1,SimuProA-5,D,70.0,4.047
195.42,38.0,EV_105,210.0,DR776635,1080,0.0,117952.52,2650.0,EV_105,DR776635_1,22.0,3.998,47.05,378.515,0.0,0.0,90.59,0,55.91,41.56,1,SimuProA-5,D,45.0,4.044
195.42,35.0,EV_105,210.0,DR776635,1090,0.0,117952.62,2450.0,EV_105,DR776635_1,28.0,4.002,47.12,373.304,0.0,0.0,90.59,0,55.87,41.59,1,SimuProA-5,D,55.0,4.048
195.42,52.0,EV_105,210.0,DR776635,1100,0.0,117952.76,3800.0,EV_105,DR776635_1,55.0,3.995,47.22,369.234,0.0,0.0,90.59,0,55.85,41.65,1,SimuProA-5,D,85.0,4.051
195.42,30.0,EV_105,210.0,DR776635,1110,0.0,117952.85,2100.0,EV_105,DR776635_1,15.0,4.001,47.29,375.437,0.0,10.0,90.59,0,55.82,41.68,1,SimuProA-5,D,50.0,4.045
195.42,25.0,EV_105,210.0,DR776635,1120,0.0,117952.92,1800.0,EV_105,DR776635_1,18.0,3.998,47.34,374.79,0.0,15.0,90.59,0,55.78,41.71,1,SimuProA-5,D,42.0,4.043
195.42,28.0,EV_105,210.0,DR776635,1130,0.0,117952.99,2000.0,EV_105,DR776635_1,12.0,3.999,47.42,376.304,0.0,5.0,90.59,0,55.74,41.74,1,SimuProA-5,D,35.0,4.041
195.42,42.0,EV_105,210.0,DR776635,1140,0.0,117953.11,3000.0,EV_105,DR776635_1,35.0,4.003,47.51,372.14,0.0,0.0,90.59,0,55.71,41.79,1,SimuProA-5,D,65.0,4.046
195.42,45.0,EV_105,210.0,DR776635,1150,0.0,117953.24,3200.0,EV_105,DR776635_1,40.0,4.002,47.58,373.416,0.0,0.0,90.59,0,55.68,41.83,1,SimuProA-5,D,55.0,4.048
195.42,48.0,EV_105,210.0,DR776635,1160,0.0,117953.37,3400.0,EV_105,DR776635_1,45.0,4.004,47.65,372.097,0.0,0.0,90.59,0,55.63,41.87,1,SimuProA-5,D,75.0,4.049
195.42,46.0,EV_105,210.0,DR776635,1170,0.0,117953.5,3300.0,EV_105,DR776635_1,38.0,4.005,47.72,373.911,0.0,0.0,90.59,0,55.56,41.91,1,SimuProA-5,D,48.0,4.047
195.42,44.0,EV_105,210.0,DR776635,1180,0.0,117953.62,3100.0,EV_105,DR776635_1,36.0,4.003,47.78,374.718,0.0,0.0,90.59,0,55.53,41.95,1,SimuProA-5,D,42.0,4.045
195.42,52.0,EV_105,210.0,DR776635,1190,0.0,117953.76,3800.0,EV_105,DR776635_1,55.0,4.001,47.85,370.647,0.0,0.0,90.59,0,55.48,41.98,1,SimuProA-5,D,85.0,4.051
195.42,50.0,EV_105,210.0,DR776635,1200,0.0,117953.9,3600.0,EV_105,DR776635_1,50.0,4.002,47.91,370.92,0.0,0.0,90.59,0,55.44,42.02,1,SimuProA-5,D,78.0,4.049
195.42,0.0,EV_105,210.0,DR776635,1210,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.008,47.94,376.869,0.0,65.0,90.59,0,55.41,42.05,1,SimuProA-5,D,5.5,4.052
195.42,0.0,EV_105,210.0,DR776635,1220,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.009,47.96,377.167,0.0,68.0,90.59,0,55.41,42.07,1,SimuProA-5,D,6.2,4.053
195.42,0.0,EV_105,210.0,DR776635,1230,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.01,47.98,377.571,0.0,70.0,90.59,0,55.38,42.09,1,SimuProA-5,D,6.5,4.054
195.42,0.0,EV_105,210.0,DR776635,1240,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.011,48.01,378.404,0.0,72.0,90.59,0,55.36,42.11,1,SimuProA-5,D,7.0,4.055
195.42,0.0,EV_105,210.0,DR776635,1250,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.013,48.1,380.065,0.0,75.0,90.59,0,55.33,42.15,1,SimuProA-5,D,12.5,4.058
195.42,0.0,EV_105,210.0,DR776635,1260,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.016,48.14,382.526,0.0,76.0,90.59,0,55.3,42.19,1,SimuProA-5,D,13.2,4.061
195.42,0.0,EV_105,210.0,DR776635,1270,0.0,117953.9,0.0,EV_105,DR776635_1,0.0,4.018,48.18,384.357,0.0,77.0,90.59,0,55.28,42.22,1,SimuProA-5,D,14.1,4.063
195.42,12.0,EV_105,210.0,DR776635,0,0.0,117953.94,750.0,EV_105,DR776635_1,35.0,4.022,48.22,375.662,0.0,0.0,90.59,0,55.26,42.25,1,SimuProA-5,D,45.0,4.065
195.42,0.0,EV_105,210.0,DR776635,10,0.0,117953.94,0.0,EV_105,DR776635_1,0.0,4.015,48.25,379.763,0.0,78.0,90.59,0,55.24,42.28,1,SimuProA-5,D,6.5,4.059
195.42,0.0,EV_105,210.0,DR776635,20,0.0,117953.94,0.0,EV_105,DR776635_1,0.0,4.019,48.28,383.746,0.0,79.0,90.59,0,55.21,42.31,1,SimuProA-5,D,14.5,4.064
195.42,0.0,EV_105,210.0,DR776635,30,0.0,117953.94,0.0,EV_105,DR776635_1,0.0,4.017,48.3,381.496,0.0,80.0,90.59,0,55.2,42.33,1,SimuProA-5,D,13.8,4.062
195.42,15.0,EV_105,210.0,DR776635,40,0.0,117953.98,950.0,EV_105,DR776635_1,42.0,4.018,48.32,374.482,0.0,0.0,90.59,0,55.18,42.35,1,SimuProA-5,D,55.3,4.061
195.42,22.0,EV_105,210.0,DR776635,50,0.0,117954.04,1450.0,EV_105,DR776635_1,45.0,4.021,48.35,376.134,0.0,0.0,90.59,0,55.13,42.38,1,SimuProA-5,D,48.5,4.063
195.42,30.0,EV_105,210.0,DR776635,60,0.0,117954.12,2000.0,EV_105,DR776635_1,55.0,4.02,48.38,372.802,0.0,0.0,90.59,0,55.1,42.41,1,SimuProA-5,D,75.2,4.065
195.42,28.0,EV_105,210.0,DR776635,70,0.0,117954.2,1900.0,EV_105,DR776635_1,30.0,4.02,48.42,375.449,0.0,15.0,90.59,0,55.07,42.43,1,SimuProA-5,D,35.0,4.064
195.42,25.0,EV_105,210.0,DR776635,80,0.0,117954.27,1700.0,EV_105,DR776635_1,25.0,4.022,48.45,379.015,0.0,5.0,90.59,0,55.04,42.45,1,SimuProA-5,D,28.5,4.063
195.42,20.0,EV_105,210.0,DR776635,90,0.0,117954.33,1350.0,EV_105,DR776635_1,15.0,4.021,48.47,378.468,0.0,25.0,90.59,0,55.01,42.47,1,SimuProA-5,D,22.0,4.062
195.42,15.0,EV_105,210.0,DR776635,100,0.0,117954.37,1000.0,EV_105,DR776635_1,10.0,4.02,48.5,380.344,0.0,30.0,90.59,0,54.97,42.48,1,SimuProA-5,D,15.0,4.061
195.42,10.0,EV_105,210.0,DR776635,110,0.0,117954.39,650.0,EV_105,DR776635_1,5.0,4.019,48.52,381.48,0.0,45.0,90.59,0,54.97,42.49,1,SimuProA-5,D,12.5,4.06
