volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
370.29,45.0,41.55,3160.0,0,3.51,1,66.26,4.15,79.0,95.0,185.0,EV_107,0.0,120,0.0,DR139858_16,64.3,80062.67,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
366.543,55.0,41.55,3480.0,0,3.5,1,66.25,4.15,87.0,120.0,185.0,EV_107,0.0,130,0.0,DR139858_16,64.4,80062.91,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
370.047,38.0,41.55,3040.0,0,3.52,1,66.23,4.14,76.0,80.0,185.0,EV_107,0.0,140,0.0,DR139858_16,64.5,80063.12,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
369.503,40.0,41.55,3120.0,0,3.52,1,66.22,4.14,78.0,85.0,185.0,EV_107,0.0,150,0.0,DR139858_16,64.55,80063.34,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
368.072,52.0,41.55,3360.0,0,3.5,1,66.19,4.15,84.0,115.0,185.0,EV_107,0.0,160,0.0,DR139858_16,64.62,80063.57,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
365.009,68.0,41.55,3800.0,0,3.49,1,66.18,4.15,95.0,145.0,185.0,EV_107,0.0,170,0.0,DR139858_16,64.75,80063.83,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
362.068,75.0,41.55,4080.0,0,3.48,1,66.16,4.16,102.0,165.0,185.0,EV_107,0.0,180,0.0,DR139858_16,64.85,80064.11,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
364.816,65.0,41.55,4200.0,0,3.49,1,66.15,4.15,105.0,140.0,185.0,EV_107,0.0,190,0.0,DR139858_16,64.95,80064.41,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
361.455,80.0,41.55,4480.0,0,3.48,1,66.14,4.16,112.0,170.0,185.0,EV_107,0.0,200,0.0,DR139858_16,65.0,80064.72,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
359.459,85.0,41.55,4640.0,0,3.48,1,66.13,4.16,116.0,185.0,185.0,EV_107,0.0,210,0.0,DR139858_16,65.0,80065.04,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
360.926,60.0,41.55,4400.0,0,3.49,1,66.11,4.15,110.0,145.0,185.0,EV_107,0.0,220,0.0,DR139858_16,65.0,80065.35,DR139858,176.14,0.0,65.0,D,SimuProB-2,EV_107
