actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
176.27,74.0,EV_107,185.0,DR862144,740,0.0,78530.85,3300.0,EV_107,DR862144_6,37.0,4.1085,49.55,390.8,0.0,0.0,41.55,0,92.99,44.06,1,SimuProB-2,D,44.0,4.1125
176.27,75.0,EV_107,185.0,DR862144,750,0.0,78531.06,3350.0,EV_107,DR862144_6,38.0,4.1085,49.57,390.6,0.0,0.0,41.55,0,92.98,44.07,1,SimuProB-2,D,46.0,4.1125
176.27,75.0,EV_107,185.0,DR862144,760,0.0,78531.27,3350.0,EV_107,DR862144_6,39.0,4.108,49.59,390.9,0.0,0.0,41.55,0,92.97,44.08,1,SimuProB-2,D,43.0,4.112
176.27,76.0,EV_107,185.0,DR862144,770,0.0,78531.48,3400.0,EV_107,DR862144_6,40.0,4.108,49.61,391.0,0.0,0.0,41.55,0,92.96,44.09,1,SimuProB-2,D,45.0,4.112
176.27,77.0,EV_107,185.0,DR862144,780,0.0,78531.7,3450.0,EV_107,DR862144_6,39.5,4.108,49.63,390.7,0.0,0.0,41.55,0,92.95,44.1,1,SimuProB-2,D,46.5,4.112
176.27,78.0,EV_107,185.0,DR862144,790,0.0,78531.91,3500.0,EV_107,DR862144_6,40.5,4.1075,49.65,390.5,0.0,0.0,41.55,0,92.94,44.11,1,SimuProB-2,D,47.0,4.1115
176.27,79.0,EV_107,185.0,DR862144,800,0.0,78532.13,3550.0,EV_107,DR862144_6,41.0,4.107,49.67,390.4,0.0,0.0,41.55,0,92.93,44.12,1,SimuProB-2,D,48.0,4.111
176.27,80.0,EV_107,185.0,DR862144,810,0.0,78532.35,3600.0,EV_107,DR862144_6,41.5,4.1065,49.69,390.2,0.0,0.0,41.55,0,92.92,44.13,1,SimuProB-2,D,49.0,4.1105
176.27,81.0,EV_107,185.0,DR862144,820,0.0,78532.58,3650.0,EV_107,DR862144_6,42.0,4.106,49.71,390.1,0.0,0.0,41.55,0,92.91,44.14,1,SimuProB-2,D,50.0,4.11
176.27,82.0,EV_107,185.0,DR862144,830,0.0,78532.81,3700.0,EV_107,DR862144_6,42.5,4.1055,49.73,389.9,0.0,0.0,41.55,0,92.9,44.15,1,SimuProB-2,D,51.0,4.1095
176.27,83.0,EV_107,185.0,DR862144,840,0.0,78533.04,3750.0,EV_107,DR862144_6,43.0,4.105,49.75,389.8,0.0,0.0,41.55,0,92.89,44.16,1,SimuProB-2,D,52.0,4.109
176.27,84.0,EV_107,185.0,DR862144,850,0.0,78533.27,3800.0,EV_107,DR862144_6,43.5,4.1045,49.77,389.7,0.0,0.0,41.55,0,92.88,44.17,1,SimuProB-2,D,53.0,4.1085
176.27,85.0,EV_107,185.0,DR862144,860,0.0,78533.51,3850.0,EV_107,DR862144_6,44.0,4.104,49.79,389.6,0.0,0.0,41.55,0,92.87,44.18,1,SimuProB-2,D,54.0,4.108
176.27,86.0,EV_107,185.0,DR862144,870,0.0,78533.75,3900.0,EV_107,DR862144_6,44.5,4.1035,49.81,389.5,0.0,0.0,41.55,0,92.86,44.19,1,SimuProB-2,D,55.0,4.1075
176.27,87.0,EV_107,185.0,DR862144,880,0.0,78533.99,3950.0,EV_107,DR862144_6,45.0,4.103,49.83,389.4,0.0,0.0,41.55,0,92.85,44.2,1,SimuProB-2,D,56.0,4.107
176.27,88.0,EV_107,185.0,DR862144,890,0.0,78534.23,4000.0,EV_107,DR862144_6,45.5,4.1025,49.85,389.3,0.0,0.0,41.55,0,92.84,44.21,1,SimuProB-2,D,57.0,4.1065
176.27,89.0,EV_107,185.0,DR862144,900,0.0,78534.48,4050.0,EV_107,DR862144_6,46.0,4.102,49.87,389.2,0.0,0.0,41.55,0,92.83,44.22,1,SimuProB-2,D,58.0,4.106
176.27,90.0,EV_107,185.0,DR862144,910,0.0,78534.73,4100.0,EV_107,DR862144_6,46.5,4.1015,49.89,389.1,0.0,0.0,41.55,0,92.82,44.23,1,SimuProB-2,D,59.0,4.1055
176.27,91.0,EV_107,185.0,DR862144,920,0.0,78534.98,4150.0,EV_107,DR862144_6,47.0,4.101,49.91,389.0,0.0,0.0,41.55,0,92.81,44.24,1,SimuProB-2,D,60.0,4.105
176.27,92.0,EV_107,185.0,DR862144,930,0.0,78535.24,4200.0,EV_107,DR862144_6,47.5,4.1005,49.93,388.9,0.0,0.0,41.55,0,92.8,44.25,1,SimuProB-2,D,61.0,4.1045
176.27,93.0,EV_107,185.0,DR862144,940,0.0,78535.5,4250.0,EV_107,DR862144_6,48.0,4.1,49.95,388.8,0.0,0.0,41.55,0,92.79,44.26,1,SimuProB-2,D,62.0,4.104
176.27,94.0,EV_107,185.0,DR862144,950,0.0,78535.76,4300.0,EV_107,DR862144_6,48.5,4.0995,49.97,388.7,0.0,0.0,41.55,0,92.78,44.27,1,SimuProB-2,D,63.0,4.1035
176.27,95.0,EV_107,185.0,DR862144,960,0.0,78536.02,4350.0,EV_107,DR862144_6,49.0,4.099,49.99,388.6,0.0,0.0,41.55,0,92.77,44.28,1,SimuProB-2,D,64.0,4.103
176.27,96.0,EV_107,185.0,DR862144,970,0.0,78536.29,4400.0,EV_107,DR862144_6,49.5,4.0985,50.0,388.5,0.0,0.0,41.55,0,92.76,44.29,1,SimuProB-2,D,65.0,4.1025
176.27,97.0,EV_107,185.0,DR862144,980,0.0,78536.56,4450.0,EV_107,DR862144_6,50.0,4.098,50.0,388.4,0.0,0.0,41.55,0,92.75,44.3,1,SimuProB-2,D,66.0,4.102
176.27,98.0,EV_107,185.0,DR862144,990,0.0,78536.83,4500.0,EV_107,DR862144_6,50.5,4.0975,50.0,388.3,0.0,0.0,41.55,0,92.74,44.31,1,SimuProB-2,D,67.0,4.1015
176.27,99.0,EV_107,185.0,DR862144,1000,0.0,78537.1,4550.0,EV_107,DR862144_6,51.0,4.097,50.0,388.2,0.0,0.0,41.55,0,92.73,44.32,1,SimuProB-2,D,68.0,4.101
176.27,100.0,EV_107,185.0,DR862144,1010,0.0,78537.38,4600.0,EV_107,DR862144_6,51.5,4.0965,50.0,388.1,0.0,0.0,41.55,0,92.72,44.33,1,SimuProB-2,D,69.0,4.1005
176.27,101.0,EV_107,185.0,DR862144,1020,0.0,78537.66,4650.0,EV_107,DR862144_6,52.0,4.096,50.0,388.0,0.0,0.0,41.55,0,92.71,44.34,1,SimuProB-2,D,70.0,4.1
176.27,102.0,EV_107,185.0,DR862144,1030,0.0,78537.95,4700.0,EV_107,DR862144_6,52.5,4.0955,50.0,387.9,0.0,0.0,41.55,0,92.7,44.35,1,SimuProB-2,D,71.0,4.0995
176.27,103.0,EV_107,185.0,DR862144,1040,0.0,78538.23,4750.0,EV_107,DR862144_6,53.0,4.095,50.0,387.8,0.0,0.0,41.55,0,92.69,44.36,1,SimuProB-2,D,72.0,4.099
176.27,104.0,EV_107,185.0,DR862144,1050,0.0,78538.52,4800.0,EV_107,DR862144_6,53.5,4.0945,50.0,387.7,0.0,0.0,41.55,0,92.68,44.37,1,SimuProB-2,D,73.0,4.0985
176.27,105.0,EV_107,185.0,DR862144,1060,0.0,78538.81,4850.0,EV_107,DR862144_6,54.0,4.094,50.0,387.6,0.0,0.0,41.55,0,92.67,44.38,1,SimuProB-2,D,74.0,4.098
