actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
176.27,84.5,EV_107,185.0,DR862144,1160,0.0,78774.28,3380.0,EV_107,DR862144_5,77.0,3.89,50.0,285.7,0.0,0.0,41.55,0,70.22,49.59,1,SimuProB-2,D,74.5,3.912
176.27,84.6,EV_107,185.0,DR862144,1170,0.0,78774.52,3384.0,EV_107,DR862144_5,78.0,3.89,50.0,285.6,0.0,0.0,41.55,0,70.21,49.6,1,SimuProB-2,D,74.8,3.912
176.27,84.7,EV_107,185.0,DR862144,1180,0.0,78774.75,3388.0,EV_107,DR862144_5,79.0,3.89,50.0,285.5,0.0,0.0,41.55,0,70.2,49.61,1,SimuProB-2,D,75.1,3.912
176.27,84.8,EV_107,185.0,DR862144,1190,0.0,78774.99,3392.0,EV_107,DR862144_5,80.0,3.89,50.0,285.4,0.0,0.0,41.55,0,70.19,49.62,1,SimuProB-2,D,75.4,3.912
176.27,84.9,EV_107,185.0,DR862144,1200,0.0,78775.23,3396.0,EV_107,DR862144_5,81.0,3.89,50.0,285.3,0.0,0.0,41.55,0,70.18,49.63,1,SimuProB-2,D,75.7,3.912
176.27,85.0,EV_107,185.0,DR862144,1210,0.0,78775.46,3400.0,EV_107,DR862144_5,82.0,3.89,50.0,285.2,0.0,0.0,41.55,0,70.17,49.64,1,SimuProB-2,D,76.0,3.912
176.27,85.1,EV_107,185.0,DR862144,1220,0.0,78775.7,3404.0,EV_107,DR862144_5,83.0,3.89,50.0,285.1,0.0,0.0,41.55,0,70.16,49.65,1,SimuProB-2,D,76.3,3.912
176.27,85.2,EV_107,185.0,DR862144,1230,0.0,78775.93,3408.0,EV_107,DR862144_5,84.0,3.89,50.0,285.0,0.0,0.0,41.55,0,70.15,49.66,1,SimuProB-2,D,76.6,3.912
176.27,85.3,EV_107,185.0,DR862144,1240,0.0,78776.17,3412.0,EV_107,DR862144_5,85.0,3.889,50.0,284.9,0.0,0.0,41.55,0,70.14,49.67,1,SimuProB-2,D,76.9,3.911
176.27,85.4,EV_107,185.0,DR862144,1250,0.0,78776.41,3416.0,EV_107,DR862144_5,86.0,3.889,50.0,284.8,0.0,0.0,41.55,0,70.13,49.68,1,SimuProB-2,D,77.2,3.911
176.27,85.5,EV_107,185.0,DR862144,1260,0.0,78776.65,3420.0,EV_107,DR862144_5,87.0,3.889,50.0,284.7,0.0,0.0,41.55,0,70.12,49.69,1,SimuProB-2,D,77.5,3.911
176.27,85.6,EV_107,185.0,DR862144,1270,0.0,78776.88,3424.0,EV_107,DR862144_5,88.0,3.888,50.0,284.6,0.0,0.0,41.55,0,70.11,49.7,1,SimuProB-2,D,77.8,3.911
