actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
176.27,12.0,EV_107,185.0,DR862144,0,0.0,78459.03,1800.0,EV_107,DR862144_1,35.0,4.11,32.5,418.5,0.0,0.0,41.55,0,99.99,30.2,1,SimuProB-2,D,45.0,4.14
176.27,18.5,EV_107,185.0,DR862144,10,0.0,78459.08,2800.0,EV_107,DR862144_1,42.0,4.11,32.6,417.8,0.0,0.0,41.55,0,99.98,30.3,1,SimuProB-2,D,48.5,4.14
176.27,25.0,EV_107,185.0,DR862144,20,0.0,78459.15,3200.0,EV_107,DR862144_1,45.0,4.11,32.7,417.2,0.0,0.0,41.55,0,99.97,30.4,1,SimuProB-2,D,52.0,4.14
176.27,32.0,EV_107,185.0,DR862144,30,0.0,78459.24,4000.0,EV_107,DR862144_1,48.0,4.11,32.8,416.5,0.0,0.0,41.55,0,99.96,30.5,1,SimuProB-2,D,55.2,4.14
176.27,38.0,EV_107,185.0,DR862144,40,0.0,78459.35,4500.0,EV_107,DR862144_1,50.0,4.11,32.9,415.8,0.0,0.0,41.55,0,99.95,30.6,1,SimuProB-2,D,58.5,4.14
176.27,42.5,EV_107,185.0,DR862144,50,0.0,78459.47,5000.0,EV_107,DR862144_1,52.0,4.1,33.0,415.1,0.0,0.0,41.55,0,99.94,30.7,1,SimuProB-2,D,62.0,4.13
176.27,45.0,EV_107,185.0,DR862144,60,0.0,78459.59,5200.0,EV_107,DR862144_1,53.0,4.1,33.1,414.6,0.0,0.0,41.55,0,99.93,30.8,1,SimuProB-2,D,64.2,4.13
176.27,48.0,EV_107,185.0,DR862144,70,0.0,78459.72,5500.0,EV_107,DR862144_1,55.0,4.1,33.2,413.8,0.0,0.0,41.55,0,99.92,30.9,1,SimuProB-2,D,66.5,4.13
176.27,50.5,EV_107,185.0,DR862144,80,0.0,78459.87,5700.0,EV_107,DR862144_1,56.0,4.09,33.3,413.2,0.0,0.0,41.55,0,99.91,31.0,1,SimuProB-2,D,68.5,4.12
176.27,52.0,EV_107,185.0,DR862144,90,0.0,78460.01,5800.0,EV_107,DR862144_1,57.0,4.09,33.4,412.5,0.0,0.0,41.55,0,99.9,31.1,1,SimuProB-2,D,70.5,4.12
