actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
181.09,0.0,EV_110,185.0,DR412770,180,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.981,64.65,354.204,0.0,84.2,75.96,0,60.3,56.27,1,SimuProB-5,D,4.9,3.997
181.09,0.0,EV_110,185.0,DR412770,190,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.981,64.66,353.619,0.0,85.0,75.96,0,60.28,56.28,1,SimuProB-5,D,5.2,3.997
181.09,0.0,EV_110,185.0,DR412770,200,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.982,64.67,354.213,0.0,84.5,75.96,0,60.25,56.29,1,SimuProB-5,D,5.1,3.998
181.09,0.0,EV_110,185.0,DR412770,210,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.982,64.68,353.922,0.0,84.0,75.96,0,60.24,56.3,1,SimuProB-5,D,5.0,3.998
181.09,0.0,EV_110,185.0,DR412770,220,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.982,64.69,353.263,0.0,85.5,75.96,0,60.22,56.31,1,SimuProB-5,D,5.3,3.998
181.09,0.0,EV_110,185.0,DR412770,230,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.983,64.7,353.49,0.0,84.8,75.96,0,60.2,56.32,1,SimuProB-5,D,5.1,3.999
181.09,0.0,EV_110,185.0,DR412770,240,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.982,64.71,353.776,0.0,84.2,75.96,0,60.16,56.33,1,SimuProB-5,D,5.4,3.998
181.09,0.0,EV_110,185.0,DR412770,250,0.0,31443.69,0.0,EV_110,DR412770_7,0.0,3.983,64.72,353.717,0.0,85.0,75.96,0,60.14,56.34,1,SimuProB-5,D,5.2,3.999
181.09,8.5,EV_110,185.0,DR412770,260,0.0,31443.72,1800.0,EV_110,DR412770_7,35.0,3.978,64.73,352.836,0.0,0.0,75.96,0,60.14,56.35,1,SimuProB-5,D,15.5,3.995
181.09,12.5,EV_110,185.0,DR412770,270,0.0,31443.75,2600.0,EV_110,DR412770_7,42.0,3.979,64.74,353.038,0.0,0.0,75.96,0,60.12,56.36,1,SimuProB-5,D,18.2,3.996
