volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
445.0,0.0,75.96,0.0,1,4.442,1,70.78,4.449,0.0,-4.4,185.0,EV_110,0.0,610,0.0,RC266002_2,61.22,32324.44,RC266002,181.09,0.0,61.32,P,SimuProB-5,EV_110
444.877,0.0,75.96,0.0,1,4.4415,1,70.78,4.4485,0.0,-11.5,185.0,EV_110,0.0,620,0.0,RC266002_2,61.24,32324.44,RC266002,181.09,0.0,61.34,P,SimuProB-5,EV_110
445.0,0.0,75.96,0.0,1,4.441,1,70.79,4.448,0.0,-2.8,185.0,EV_110,0.0,630,0.0,RC266002_2,61.25,32324.44,RC266002,181.09,0.0,61.35,P,SimuProB-5,EV_110
444.697,0.0,75.96,0.0,1,4.442,1,70.81,4.449,0.0,-5.2,185.0,EV_110,0.0,640,0.0,RC266002_2,61.27,32324.44,RC266002,181.09,0.0,61.37,P,SimuProB-5,EV_110
444.456,0.0,75.96,0.0,1,4.441,1,70.82,4.448,0.0,-7.6,185.0,EV_110,0.0,650,0.0,RC266002_2,61.29,32324.44,RC266002,181.09,0.0,61.39,P,SimuProB-5,EV_110
444.295,0.0,75.96,0.0,1,4.44,1,70.82,4.447,0.0,-8.2,185.0,EV_110,0.0,660,0.0,RC266002_2,61.31,32324.44,RC266002,181.09,0.0,61.41,P,SimuProB-5,EV_110
444.731,0.0,75.96,0.0,1,4.439,1,70.84,4.446,0.0,-9.6,185.0,EV_110,0.0,670,0.0,RC266002_2,61.34,32324.44,RC266002,181.09,0.0,61.44,P,SimuProB-5,EV_110
444.58,0.0,75.96,0.0,1,4.438,1,70.84,4.445,0.0,-11.2,185.0,EV_110,0.0,680,0.0,RC266002_2,61.37,32324.44,RC266002,181.09,0.0,61.47,P,SimuProB-5,EV_110
444.301,0.0,75.96,0.0,1,4.437,1,70.85,4.444,0.0,-12.7,185.0,EV_110,0.0,690,0.0,RC266002_2,61.4,32324.44,RC266002,181.09,0.0,61.5,P,SimuProB-5,EV_110
444.474,0.0,75.96,0.0,1,4.436,1,70.87,4.446,0.0,-16.2,185.0,EV_110,0.0,700,0.0,RC266002_2,61.42,32324.44,RC266002,181.09,0.0,61.52,P,SimuProB-5,EV_110
444.497,0.0,75.96,0.0,1,4.435,1,70.88,4.448,0.0,-18.9,185.0,EV_110,0.0,710,0.0,RC266002_2,61.44,32324.44,RC266002,181.09,0.0,61.54,P,SimuProB-5,EV_110
