actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
181.09,84.1,EV_110,185.0,DR412770,670,0.0,31461.03,3364.0,EV_110,DR412770_8,56.1,3.978,65.0,342.054,0.0,0.0,75.96,0,55.07,59.03,1,SimuProB-5,D,76.5,3.994
181.09,84.3,EV_110,185.0,DR412770,680,0.0,31461.27,3372.0,EV_110,DR412770_8,56.4,3.978,65.0,342.497,0.0,0.0,75.96,0,55.04,59.04,1,SimuProB-5,D,76.8,3.994
181.09,84.7,EV_110,185.0,DR412770,690,0.0,31461.5,3388.0,EV_110,DR412770_8,56.8,3.977,65.0,342.625,0.0,0.0,75.96,0,55.01,59.06,1,SimuProB-5,D,77.2,3.993
181.09,85.2,EV_110,185.0,DR412770,700,0.0,31461.74,3408.0,EV_110,DR412770_8,57.1,3.977,65.0,342.768,0.0,0.0,75.96,0,54.99,59.08,1,SimuProB-5,D,77.5,3.993
181.09,85.5,EV_110,185.0,DR412770,710,0.0,31461.98,3420.0,EV_110,DR412770_8,57.5,3.977,65.0,342.859,0.0,0.0,75.96,0,54.94,59.1,1,SimuProB-5,D,78.2,3.993
181.09,85.8,EV_110,185.0,DR412770,720,0.0,31462.21,3432.0,EV_110,DR412770_8,57.8,3.976,65.0,342.728,0.0,0.0,75.96,0,54.91,59.12,1,SimuProB-5,D,78.5,3.992
181.09,86.1,EV_110,185.0,DR412770,730,0.0,31462.45,3444.0,EV_110,DR412770_8,58.2,3.976,65.0,343.65,0.0,0.0,75.96,0,54.88,59.15,1,SimuProB-5,D,79.1,3.992
181.09,86.3,EV_110,185.0,DR412770,740,0.0,31462.69,3452.0,EV_110,DR412770_8,58.5,3.976,65.0,342.995,0.0,0.0,75.96,0,54.83,59.17,1,SimuProB-5,D,78.8,3.992
181.09,86.5,EV_110,185.0,DR412770,750,0.0,31462.93,3460.0,EV_110,DR412770_8,58.8,3.976,65.0,342.91,0.0,0.0,75.96,0,54.78,59.19,1,SimuProB-5,D,78.9,3.992
181.09,86.7,EV_110,185.0,DR412770,760,0.0,31463.17,3468.0,EV_110,DR412770_8,59.1,3.975,65.0,342.09,0.0,0.0,75.96,0,54.75,59.21,1,SimuProB-5,D,79.3,3.991
181.09,87.0,EV_110,185.0,DR412770,770,0.0,31463.41,3480.0,EV_110,DR412770_8,60.0,3.974,65.0,341.987,0.0,0.0,75.96,0,54.7,59.22,1,SimuProB-5,D,82.0,3.99
181.09,86.5,EV_110,185.0,DR412770,780,0.0,31463.65,3460.0,EV_110,DR412770_8,59.5,3.974,65.0,341.797,0.0,0.0,75.96,0,54.65,59.24,1,SimuProB-5,D,81.5,3.99
181.09,85.0,EV_110,185.0,DR412770,790,0.0,31463.89,3400.0,EV_110,DR412770_8,57.0,3.973,65.0,341.516,0.0,0.0,75.96,0,54.59,59.26,1,SimuProB-5,D,79.2,3.989
181.09,83.5,EV_110,185.0,DR412770,800,0.0,31464.12,3340.0,EV_110,DR412770_8,55.0,3.972,65.0,341.317,0.0,0.0,75.96,0,54.54,59.28,1,SimuProB-5,D,76.5,3.988
