actual_max_capacity_Ah,avg_speed_kmh,vehicle_name,nominal_capacity_Ah,id,timestamp_s,regenerative_braking_Ah,mileage_km,motor_rpm,car_id,id_segment,accelerator_pedal_pct,min_single_volt_V,max_temp_C,volt_V,label,brake_pedal_pct,payload_kg,charger_connected,soc_pct,min_temp_C,hvac_active,car_model,gear_position,current_A,max_single_volt_V
181.09,89.6,EV_110,185.0,DR157642,770,0.0,30997.76,3584.0,EV_110,DR157642_6,46.0,3.87,49.81,390.47,0.0,0.0,75.96,0,88.28,47.78,1,SimuProB-5,D,77.8,3.9
181.09,89.7,EV_110,185.0,DR157642,780,0.0,30998.01,3588.0,EV_110,DR157642_6,46.0,3.87,49.83,390.46,0.0,0.0,75.96,0,88.27,47.8,1,SimuProB-5,D,77.9,3.9
181.09,89.8,EV_110,185.0,DR157642,790,0.0,30998.26,3592.0,EV_110,DR157642_6,46.0,3.87,49.85,390.45,0.0,0.0,75.96,0,88.26,47.82,1,SimuProB-5,D,78.0,3.9
181.09,89.9,EV_110,185.0,DR157642,800,0.0,30998.51,3596.0,EV_110,DR157642_6,46.0,3.87,49.87,390.44,0.0,0.0,75.96,0,88.25,47.84,1,SimuProB-5,D,78.1,3.9
181.09,89.9,EV_110,185.0,DR157642,810,0.0,30998.76,3600.0,EV_110,DR157642_6,46.0,3.87,49.89,390.43,0.0,0.0,75.96,0,88.24,47.86,1,SimuProB-5,D,78.2,3.9
181.09,90.0,EV_110,185.0,DR157642,820,0.0,30999.01,3604.0,EV_110,DR157642_6,46.0,3.87,49.91,390.42,0.0,0.0,75.96,0,88.23,47.88,1,SimuProB-5,D,78.3,3.9
181.09,90.0,EV_110,185.0,DR157642,830,0.0,30999.26,3608.0,EV_110,DR157642_6,46.0,3.87,49.93,390.41,0.0,0.0,75.96,0,88.22,47.9,1,SimuProB-5,D,78.4,3.9
181.09,90.0,EV_110,185.0,DR157642,840,0.0,30999.51,3608.0,EV_110,DR157642_6,46.0,3.87,49.95,390.4,0.0,0.0,75.96,0,88.21,47.92,1,SimuProB-5,D,78.5,3.9
181.09,90.0,EV_110,185.0,DR157642,850,0.0,30999.76,3612.0,EV_110,DR157642_6,46.0,3.87,49.97,390.39,0.0,0.0,75.96,0,88.2,47.94,1,SimuProB-5,D,78.6,3.9
181.09,90.2,EV_110,185.0,DR157642,860,0.0,31000.01,3620.0,EV_110,DR157642_6,46.0,3.87,49.99,390.38,0.0,0.0,75.96,0,88.19,47.96,1,SimuProB-5,D,78.7,3.9
181.09,90.4,EV_110,185.0,DR157642,870,0.0,31000.26,3628.0,EV_110,DR157642_6,46.0,3.87,50.0,390.36,0.0,0.0,75.96,0,88.18,47.98,1,SimuProB-5,D,78.8,3.9
181.09,90.5,EV_110,185.0,DR157642,880,0.0,31000.52,3636.0,EV_110,DR157642_6,46.0,3.87,50.0,390.35,0.0,0.0,75.96,0,88.17,48.0,1,SimuProB-5,D,78.9,3.9
181.09,90.6,EV_110,185.0,DR157642,890,0.0,31000.77,3644.0,EV_110,DR157642_6,46.0,3.87,50.0,390.34,0.0,0.0,75.96,0,88.16,48.02,1,SimuProB-5,D,79.0,3.9
181.09,90.8,EV_110,185.0,DR157642,900,0.0,31001.02,3652.0,EV_110,DR157642_6,46.0,3.87,50.0,390.32,0.0,0.0,75.96,0,88.15,48.04,1,SimuProB-5,D,79.1,3.9
181.09,90.9,EV_110,185.0,DR157642,910,0.0,31001.27,3660.0,EV_110,DR157642_6,46.0,3.87,50.0,390.31,0.0,0.0,75.96,0,88.14,48.06,1,SimuProB-5,D,79.2,3.9
