volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
396.056,15.0,75.96,1650.0,0,4.128,1,71.43,4.151,25.0,18.0,185.0,EV_110,0.0,370,0.0,DR436096_17,44.11,33295.74,DR436096,181.09,0.0,44.51,D,SimuProB-5,EV_110
388.119,45.0,75.96,3000.0,0,4.12,1,71.42,4.158,45.0,85.0,185.0,EV_110,0.0,380,0.0,DR436096_17,44.14,33295.86,DR436096,181.09,0.0,44.54,D,SimuProB-5,EV_110
395.914,0.0,75.96,1000.0,0,4.138,1,71.4,4.155,15.0,-25.0,185.0,EV_110,0.015,390,40.0,DR436096_17,44.16,33295.91,DR436096,181.09,0.0,44.56,D,SimuProB-5,EV_110
380.823,70.0,75.96,3800.0,0,4.115,1,71.38,4.155,52.0,110.0,185.0,EV_110,0.0,400,0.0,DR436096_17,44.22,33296.05,DR436096,181.09,0.0,44.62,D,SimuProB-5,EV_110
393.307,0.0,75.96,500.0,0,4.14,1,71.36,4.158,8.0,-35.0,185.0,EV_110,0.02,410,65.0,DR436096_17,44.24,33296.08,DR436096,181.09,0.0,44.64,D,SimuProB-5,EV_110
396.666,25.0,75.96,1200.0,0,4.125,1,71.36,4.152,18.0,15.0,185.0,EV_110,0.0,420,0.0,DR436096_17,44.25,33296.13,DR436096,181.09,0.0,44.65,D,SimuProB-5,EV_110
382.768,55.0,75.96,2800.0,0,4.12,1,71.34,4.155,42.0,95.0,185.0,EV_110,0.0,430,0.0,DR436096_17,44.27,33296.25,DR436096,181.09,0.0,44.67,D,SimuProB-5,EV_110
375.153,35.0,75.96,850.0,0,4.115,1,71.32,4.158,12.0,130.0,185.0,EV_110,0.0,440,10.0,DR436096_17,44.32,33296.28,DR436096,181.09,0.0,44.72,D,SimuProB-5,EV_110
398.711,0.0,75.96,0.0,0,4.142,1,71.32,4.159,0.0,-38.0,185.0,EV_110,0.022,450,85.0,DR436096_17,44.33,33296.28,DR436096,181.09,0.0,44.73,D,SimuProB-5,EV_110
399.532,20.0,75.96,800.0,0,4.135,1,71.31,4.159,12.0,12.5,185.0,EV_110,0.0,460,0.0,DR436096_17,44.35,33296.31,DR436096,181.09,0.0,44.75,D,SimuProB-5,EV_110
392.218,45.0,75.96,2200.0,0,4.128,1,71.3,4.156,35.0,85.0,185.0,EV_110,0.0,470,0.0,DR436096_17,44.38,33296.41,DR436096,181.09,0.0,44.78,D,SimuProB-5,EV_110
396.997,0.0,75.96,1500.0,0,4.138,1,71.3,4.158,22.0,-28.0,185.0,EV_110,0.015,480,45.0,DR436096_17,44.4,33296.47,DR436096,181.09,0.0,44.8,D,SimuProB-5,EV_110
382.343,65.0,75.96,3600.0,0,4.118,1,71.26,4.155,55.0,145.0,185.0,EV_110,0.0,490,0.0,DR436096_17,44.42,33296.62,DR436096,181.09,0.0,44.83,D,SimuProB-5,EV_110
395.362,0.0,75.96,1600.0,0,4.14,1,71.26,4.159,25.0,-35.0,185.0,EV_110,0.018,500,60.0,DR436096_17,44.45,33296.69,DR436096,181.09,0.0,44.85,D,SimuProB-5,EV_110
398.549,15.0,75.96,500.0,0,4.132,1,71.26,4.158,8.0,15.0,185.0,EV_110,0.0,510,5.0,DR436096_17,44.48,33296.71,DR436096,181.09,0.0,44.88,D,SimuProB-5,EV_110
390.948,25.0,75.96,780.0,0,4.125,1,71.24,4.152,12.0,42.0,185.0,EV_110,0.0,520,0.0,DR436096_17,44.52,33296.74,DR436096,181.09,0.0,44.92,D,SimuProB-5,EV_110
