volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
359.456,60.0,75.96,3640.0,0,3.85,1,46.05,4.1,52.0,125.0,185.0,EV_110,0.0,420,0.0,DR436096_31,39.6,33528.78,DR436096,181.09,0.0,40.2,D,SimuProB-5,EV_110
366.634,20.0,75.96,1960.0,0,3.95,1,46.02,4.12,28.0,40.0,185.0,EV_110,0.0,430,0.0,DR436096_31,39.65,33528.86,DR436096,181.09,0.0,40.25,D,SimuProB-5,EV_110
373.712,0.0,75.96,840.0,0,3.96,1,46.02,4.14,12.0,-25.0,185.0,EV_110,0.02,440,45.0,DR436096_31,39.7,33528.9,DR436096,181.09,0.0,40.3,D,SimuProB-5,EV_110
362.799,35.0,75.96,2660.0,0,3.92,1,46.0,4.11,38.0,75.0,185.0,EV_110,0.0,450,0.0,DR436096_31,39.75,33529.01,DR436096,181.09,0.0,40.35,D,SimuProB-5,EV_110
368.351,10.0,75.96,1260.0,0,3.96,1,46.0,4.12,18.0,15.0,185.0,EV_110,0.005,460,5.0,DR436096_31,39.8,33529.06,DR436096,181.09,0.0,40.4,D,SimuProB-5,EV_110
360.492,50.0,75.96,3150.0,0,3.88,1,45.99,4.13,45.0,95.0,185.0,EV_110,0.0,470,0.0,DR436096_31,39.85,33529.18,DR436096,181.09,0.0,40.45,D,SimuProB-5,EV_110
372.616,15.0,75.96,1540.0,0,3.95,1,45.98,4.13,22.0,25.0,185.0,EV_110,0.0,480,0.0,DR436096_31,39.9,33529.24,DR436096,181.09,0.0,40.5,D,SimuProB-5,EV_110
358.584,60.0,75.96,2940.0,0,3.9,1,45.97,4.14,42.0,110.0,185.0,EV_110,0.0,490,0.0,DR436096_31,39.95,33529.36,DR436096,181.09,0.0,40.6,D,SimuProB-5,EV_110
375.604,0.0,75.96,1050.0,0,3.98,1,45.95,4.15,15.0,-35.0,185.0,EV_110,0.02,500,65.0,DR436096_31,40.0,33529.4,DR436096,181.09,0.0,40.65,D,SimuProB-5,EV_110
362.228,45.0,75.96,2450.0,0,3.91,1,45.93,4.13,35.0,85.0,185.0,EV_110,0.0,510,0.0,DR436096_31,40.1,33529.5,DR436096,181.09,0.0,40.8,D,SimuProB-5,EV_110
368.108,5.0,75.96,840.0,0,3.96,1,45.91,4.12,12.0,12.0,185.0,EV_110,0.0,520,10.0,DR436096_31,40.2,33529.53,DR436096,181.09,0.0,40.9,D,SimuProB-5,EV_110
356.434,70.0,75.96,3850.0,0,3.89,1,45.9,4.14,55.0,125.0,185.0,EV_110,0.0,530,0.0,DR436096_31,40.3,33529.68,DR436096,181.09,0.0,41.0,D,SimuProB-5,EV_110
360.155,55.0,75.96,3150.0,0,3.92,1,45.88,4.13,45.0,95.0,185.0,EV_110,0.0,540,0.0,DR436096_31,40.35,33529.81,DR436096,181.09,0.0,41.08,D,SimuProB-5,EV_110
354.918,75.0,75.96,4200.0,0,3.88,1,45.87,4.14,60.0,140.0,185.0,EV_110,0.0,550,0.0,DR436096_31,40.45,33529.97,DR436096,181.09,0.0,41.2,D,SimuProB-5,EV_110
362.491,0.0,75.96,1400.0,0,3.95,1,45.86,4.15,20.0,-25.0,185.0,EV_110,0.015,560,45.0,DR436096_31,40.5,33530.03,DR436096,181.09,0.0,41.15,D,SimuProB-5,EV_110
355.441,65.0,75.96,3640.0,0,3.9,1,45.84,4.14,52.0,130.0,185.0,EV_110,0.0,570,0.0,DR436096_31,40.6,33530.17,DR436096,181.09,0.0,41.35,D,SimuProB-5,EV_110
348.32,78.0,75.96,4340.0,0,3.85,1,45.83,4.15,62.0,185.0,185.0,EV_110,0.0,580,0.0,DR436096_31,40.75,33530.35,DR436096,181.09,0.0,41.5,D,SimuProB-5,EV_110
351.7,35.0,75.96,2940.0,0,3.93,1,45.82,4.13,42.0,80.0,185.0,EV_110,0.01,590,15.0,DR436096_31,40.8,33530.46,DR436096,181.09,0.0,41.4,D,SimuProB-5,EV_110
345.346,72.0,75.96,4200.0,0,3.82,1,45.78,4.15,60.0,165.0,185.0,EV_110,0.0,600,0.0,DR436096_31,40.9,33530.63,DR436096,181.09,0.0,41.6,D,SimuProB-5,EV_110
338.197,80.0,75.96,4550.0,0,3.78,1,45.76,4.15,65.0,195.0,185.0,EV_110,0.0,610,0.0,DR436096_31,41.0,33530.81,DR436096,181.09,0.0,41.8,D,SimuProB-5,EV_110
342.414,0.0,75.96,2450.0,0,3.95,1,45.76,4.15,35.0,-35.0,185.0,EV_110,0.022,620,60.0,DR436096_31,41.1,33530.9,DR436096,181.09,0.0,41.7,D,SimuProB-5,EV_110
362.192,0.0,75.96,1540.0,0,3.98,1,45.75,4.15,22.0,-25.0,185.0,EV_110,0.015,630,45.0,DR436096_31,41.2,33530.96,DR436096,181.09,0.0,41.8,D,SimuProB-5,EV_110
368.438,30.0,75.96,2100.0,0,4.02,1,45.73,4.14,30.0,55.0,185.0,EV_110,0.0,640,0.0,DR436096_31,41.3,33531.04,DR436096,181.09,0.0,41.9,D,SimuProB-5,EV_110
357.958,55.0,75.96,3150.0,0,3.96,1,45.72,4.15,45.0,110.0,185.0,EV_110,0.0,650,0.0,DR436096_31,41.4,33531.17,DR436096,181.09,0.0,42.0,D,SimuProB-5,EV_110
352.415,65.0,75.96,3640.0,0,3.92,1,45.68,4.15,52.0,145.0,185.0,EV_110,0.0,660,0.0,DR436096_31,41.5,33531.31,DR436096,181.09,0.0,42.2,D,SimuProB-5,EV_110
