volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
372.47,35.0,62.21,2187.0,0,4.118,1,58.65,4.148,35.0,65.0,210.0,EV_103,0.0,830,0.0,DR993039_18,56.7,113187.01,DR993039,195.77,0.0,58.4,D,SimuProA-3,EV_103
385.509,5.0,62.21,750.0,0,4.112,1,58.65,4.142,12.0,12.0,210.0,EV_103,0.0,840,0.0,DR993039_18,56.8,113187.04,DR993039,195.77,0.0,58.5,D,SimuProA-3,EV_103
369.885,45.0,62.21,2625.0,0,4.105,1,58.65,4.15,42.0,85.0,210.0,EV_103,0.0,850,0.0,DR993039_18,56.9,113187.16,DR993039,195.77,0.0,58.6,D,SimuProA-3,EV_103
361.207,70.0,62.21,3250.0,0,4.095,1,58.64,4.15,52.0,145.0,210.0,EV_103,0.0,860,0.0,DR993039_18,57.0,113187.3,DR993039,195.77,0.0,58.7,D,SimuProA-3,EV_103
352.356,55.0,62.21,2375.0,0,4.085,1,58.62,4.15,38.0,185.0,210.0,EV_103,0.0,870,0.0,DR993039_18,57.2,113187.41,DR993039,195.77,0.0,58.9,D,SimuProA-3,EV_103
382.817,0.0,62.21,937.0,0,4.115,1,58.62,4.145,15.0,-35.0,210.0,EV_103,0.025,880,60.0,DR993039_18,57.2,113187.45,DR993039,195.77,0.0,58.9,D,SimuProA-3,EV_103
365.045,35.0,62.21,2000.0,0,4.108,1,58.61,4.148,32.0,65.0,210.0,EV_103,0.0,890,0.0,DR993039_18,57.3,113187.54,DR993039,195.77,0.0,59.0,D,SimuProA-3,EV_103
374.663,0.0,62.21,1125.0,0,4.118,1,58.59,4.145,18.0,-25.0,210.0,EV_103,0.02,900,45.0,DR993039_18,57.3,113187.59,DR993039,195.77,0.0,59.0,D,SimuProA-3,EV_103
358.717,50.0,62.21,2812.0,0,4.102,1,58.59,4.15,45.0,95.0,210.0,EV_103,0.0,910,0.0,DR993039_18,57.4,113187.71,DR993039,195.77,0.0,59.1,D,SimuProA-3,EV_103
388.558,15.0,62.21,1375.0,0,4.112,1,58.58,4.142,22.0,25.0,210.0,EV_103,0.0,920,0.0,DR993039_18,57.45,113187.77,DR993039,195.77,0.0,59.15,D,SimuProA-3,EV_103
376.216,60.0,62.21,3250.0,0,4.095,1,58.58,4.15,52.0,110.0,210.0,EV_103,0.0,930,0.0,DR993039_18,57.55,113187.92,DR993039,195.77,0.0,59.25,D,SimuProA-3,EV_103
395.945,0.0,62.21,750.0,0,4.12,1,58.56,4.148,12.0,-30.0,210.0,EV_103,0.022,940,55.0,DR993039_18,57.6,113187.95,DR993039,195.77,0.0,59.3,D,SimuProA-3,EV_103
367.951,65.0,62.21,3437.0,0,4.098,1,58.54,4.15,55.0,135.0,210.0,EV_103,0.0,950,0.0,DR993039_18,57.72,113188.1,DR993039,195.77,0.0,59.42,D,SimuProA-3,EV_103
372.161,0.0,62.21,937.0,0,4.122,1,58.52,4.145,15.0,-35.0,210.0,EV_103,0.025,960,60.0,DR993039_18,57.78,113188.14,DR993039,195.77,0.0,59.48,D,SimuProA-3,EV_103
378.588,35.0,62.21,1875.0,0,4.115,1,58.5,4.14,30.0,45.0,210.0,EV_103,0.0,970,0.0,DR993039_18,57.82,113188.23,DR993039,195.77,0.0,59.52,D,SimuProA-3,EV_103
