volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
337.065,20.0,62.21,4975.0,0,3.766,1,52.13,4.148,99.5,48.3,210.0,EV_103,0.0,370,0.0,DR173144_23,65.0,113890.37,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
334.84,25.0,62.21,5060.0,0,3.765,1,52.12,4.147,101.2,55.1,210.0,EV_103,0.0,380,0.0,DR173144_23,65.0,113890.65,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
333.642,32.0,62.21,5190.0,0,3.764,1,52.12,4.146,103.8,62.7,210.0,EV_103,0.0,390,0.0,DR173144_23,65.0,113890.94,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
332.347,38.0,62.21,5275.0,0,3.763,1,52.11,4.145,105.5,68.4,210.0,EV_103,0.0,400,0.0,DR173144_23,65.0,113891.23,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
330.544,45.0,62.21,5360.0,0,3.762,1,52.1,4.144,107.2,75.2,210.0,EV_103,0.0,410,0.0,DR173144_23,65.0,113891.53,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
332.413,35.0,62.21,5300.0,0,3.761,1,52.07,4.143,106.0,70.1,210.0,EV_103,0.0,420,0.0,DR173144_23,65.0,113891.83,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
328.382,65.0,62.21,5525.0,0,3.76,1,52.04,4.142,110.5,92.5,210.0,EV_103,0.0,430,0.0,DR173144_23,65.0,113892.14,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
331.366,30.0,62.21,5400.0,0,3.759,1,52.0,4.141,108.0,60.8,210.0,EV_103,0.0,440,0.0,DR173144_23,65.0,113892.44,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
329.936,55.0,62.21,5625.0,0,3.758,1,51.98,4.14,112.5,72.3,210.0,EV_103,0.0,450,0.0,DR173144_23,65.0,113892.75,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
330.023,42.0,62.21,5590.0,0,3.757,1,51.95,4.139,111.8,68.5,210.0,EV_103,0.0,460,0.0,DR173144_23,65.0,113893.06,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
328.062,70.0,62.21,5760.0,0,3.755,1,51.91,4.138,115.2,105.3,210.0,EV_103,0.0,470,0.0,DR173144_23,65.0,113893.38,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
329.878,50.0,62.21,5675.0,0,3.754,1,51.88,4.137,113.5,78.9,210.0,EV_103,0.0,480,0.0,DR173144_23,65.0,113893.7,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
327.756,58.0,62.21,5800.0,0,3.753,1,51.84,4.136,116.0,85.2,210.0,EV_103,0.0,490,0.0,DR173144_23,65.0,113894.02,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
331.615,0.0,62.21,5525.0,0,3.754,1,51.84,4.137,110.5,-15.4,210.0,EV_103,0.05,500,12.0,DR173144_23,65.0,113894.33,DR173144,195.72,0.0,65.0,D,SimuProA-3,EV_103
