id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
DR476703,DR476703_6,395.566,65.0,85.22,4.043,3.995,43.61,39.61,0,35.0,1,55.29,0.0,2450.0,D,45.0,0.0,0,00,EV_106,SimuProB-1,178427.89,164.05,185.0
DR476703,DR476703_6,397.554,-30.0,85.22,4.048,4.001,43.62,39.62,10,10.0,1,55.29,0.008,700.0,D,0.0,70.0,0,00,EV_106,SimuProB-1,178427.92,164.05,185.0
DR476703,DR476703_6,398.098,-5.0,85.2,4.05,4.005,43.63,39.63,20,5.0,1,55.29,0.001,350.0,D,0.0,40.0,0,00,EV_106,SimuProB-1,178427.93,164.05,185.0
DR476703,DR476703_6,396.619,35.0,85.19,4.045,4.0,43.64,39.64,30,25.0,1,55.29,0.0,1750.0,D,30.0,0.0,0,00,EV_106,SimuProB-1,178428.0,164.05,185.0
DR476703,DR476703_6,396.276,45.0,85.19,4.043,3.998,43.65,39.65,40,40.0,1,55.29,0.0,2800.0,D,40.0,0.0,0,00,EV_106,SimuProB-1,178428.11,164.05,185.0
DR476703,DR476703_6,397.159,12.0,85.17,4.046,4.002,43.66,39.66,50,42.0,1,55.29,0.0,2940.0,D,25.0,0.0,0,00,EV_106,SimuProB-1,178428.23,164.05,185.0
DR476703,DR476703_6,395.144,85.0,85.16,4.041,3.991,43.68,39.68,60,55.0,1,55.29,0.0,3850.0,D,60.0,0.0,0,00,EV_106,SimuProB-1,178428.38,164.05,185.0
DR476703,DR476703_6,397.26,-25.0,85.16,4.051,4.008,43.69,39.69,70,25.0,1,55.29,0.007,1750.0,D,0.0,55.0,0,00,EV_106,SimuProB-1,178428.45,164.05,185.0
DR476703,DR476703_6,397.252,15.0,85.15,4.047,4.003,43.7,39.7,80,15.0,1,55.29,0.0,1050.0,D,10.0,30.0,0,00,EV_106,SimuProB-1,178428.49,164.05,185.0
DR476703,DR476703_6,396.719,35.0,85.13,4.044,4.0,43.71,39.71,90,28.0,1,55.29,0.0,1960.0,D,35.0,0.0,0,00,EV_106,SimuProB-1,178428.57,164.05,185.0
