id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC561349,RC561349_3,430.517,-120.3,65.84,4.45,4.45,65.0,65.0,640,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,430.63,-119.2,66.03,4.31,4.25,65.0,64.9,650,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,430.776,-116.5,66.2,4.31,4.25,65.0,65.0,660,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.333,-112.4,66.39,4.32,4.26,65.0,65.0,670,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.646,-110.2,66.58,4.33,4.26,65.0,65.0,680,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.334,-109.9,66.78,4.34,4.27,65.0,65.0,690,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.336,-110.9,66.99,4.34,4.27,65.0,65.0,700,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.883,-108.5,67.2,4.34,4.27,65.0,65.0,710,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,432.167,-106.2,67.41,4.35,4.27,65.0,65.0,720,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_3,431.868,-109.1,67.62,4.35,4.28,65.0,65.0,730,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
