id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC173329,RC173329_1,338.5,-28.5,30.0,3.52,3.28,24.0,20.0,0,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.151,-30.3,30.04,3.53,3.29,24.05,20.02,10,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.386,-25.0,30.06,3.54,3.3,24.1,20.04,20,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.967,-29.8,30.1,3.54,3.3,24.12,20.05,30,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.417,-24.4,30.14,3.54,3.3,24.14,20.06,40,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.365,-31.4,30.21,3.55,3.31,24.16,20.07,50,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.022,-28.0,30.25,3.55,3.31,24.18,20.08,60,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.487,-28.6,30.31,3.55,3.31,24.2,20.09,70,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.166,-29.4,30.35,3.55,3.31,24.22,20.1,80,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.216,-24.8,30.4,3.55,3.31,24.24,20.11,90,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.495,-26.9,30.44,3.55,3.31,24.26,20.12,100,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.529,-24.9,30.46,3.55,3.31,24.27,20.13,110,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.26,-24.2,30.52,3.55,3.31,24.28,20.14,120,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.02,-29.4,30.54,3.55,3.31,24.29,20.15,130,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,339.732,-25.9,30.59,3.55,3.31,24.3,20.16,140,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.575,-25.8,30.62,3.56,3.32,24.31,20.16,150,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.101,-28.3,30.64,3.56,3.32,24.32,20.17,160,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.591,-25.5,30.66,3.57,3.33,24.33,20.17,170,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.547,-23.3,30.71,3.57,3.33,24.34,20.18,180,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,340.359,-23.9,30.73,3.57,3.33,24.35,20.18,190,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,341.454,-28.6,30.76,3.58,3.34,24.36,20.19,200,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,341.557,-27.4,30.79,3.58,3.34,24.37,20.19,210,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.072,-24.2,30.8,3.59,3.34,24.37,20.19,220,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,341.507,-28.7,30.83,3.59,3.35,24.38,20.19,230,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.113,-25.9,30.87,3.59,3.35,24.39,20.19,240,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.409,-26.9,30.89,3.59,3.35,24.4,20.2,250,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.236,-27.4,30.92,3.59,3.35,24.41,20.2,260,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.751,-28.6,30.95,3.59,3.35,24.42,20.21,270,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,341.984,-29.8,31.0,3.59,3.35,24.43,20.21,280,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.953,-24.2,31.02,3.59,3.35,24.44,20.22,290,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,342.478,-26.0,31.07,3.59,3.35,24.45,20.22,300,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,343.105,-28.1,31.1,3.59,3.35,24.46,20.23,310,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,343.502,-29.6,31.12,3.59,3.35,24.47,20.23,320,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,343.528,-28.0,31.16,3.59,3.35,24.48,20.24,330,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,343.849,-25.4,31.18,3.59,3.35,24.49,20.24,340,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,344.602,-26.2,31.22,3.59,3.35,24.5,20.25,350,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,345.306,-28.7,31.25,3.59,3.35,24.51,20.25,360,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,344.994,-24.2,31.26,3.59,3.35,24.52,20.26,370,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,345.359,-24.4,31.28,3.59,3.35,24.52,20.26,380,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,345.634,-24.5,31.32,3.59,3.35,24.53,20.26,390,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,345.789,-28.8,31.36,3.59,3.35,24.54,20.27,400,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,345.982,-27.6,31.42,3.59,3.35,24.55,20.27,410,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,346.318,-25.5,31.47,3.59,3.35,24.56,20.27,420,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,346.22,-29.3,31.51,3.59,3.35,24.57,20.27,430,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
RC173329,RC173329_1,346.293,-26.3,31.55,3.59,3.35,24.58,20.28,440,0.0,0,79.8,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,114217.0,172.94,185.0
