volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
365.583,45.0,18.24,2600.0,0,4.09,1,69.29,4.148,40.0,110.0,185.0,EV_106,0.0,720,0.0,DR558126_13,48.65,97318.73,DR558126,173.9,0.0,50.22,D,SimuProB-1,EV_106
372.785,25.0,18.24,1350.0,0,4.115,1,69.29,4.146,22.0,60.0,185.0,EV_106,0.0,730,5.0,DR558126_13,48.7,97318.79,DR558126,173.9,0.0,50.25,D,SimuProB-1,EV_106
358.562,65.0,18.24,3300.0,0,4.075,1,69.27,4.15,50.0,150.0,185.0,EV_106,0.0,740,0.0,DR558126_13,48.78,97318.93,DR558126,173.9,0.0,50.3,D,SimuProB-1,EV_106
379.963,35.0,18.24,1680.0,0,4.105,1,69.26,4.145,28.0,85.0,185.0,EV_106,0.0,750,0.0,DR558126_13,48.79,97319.01,DR558126,173.9,0.0,50.32,D,SimuProB-1,EV_106
362.276,50.0,18.24,2750.0,0,4.08,1,69.23,4.148,42.0,135.0,185.0,EV_106,0.0,760,0.0,DR558126_13,48.81,97319.12,DR558126,173.9,0.0,50.35,D,SimuProB-1,EV_106
390.279,0.0,18.24,300.0,0,4.11,1,69.23,4.149,5.0,-35.0,185.0,EV_106,0.028,770,85.0,DR558126_13,48.83,97319.14,DR558126,173.9,0.0,50.38,D,SimuProB-1,EV_106
385.842,30.0,18.24,1550.0,0,4.108,1,69.22,4.148,25.0,45.0,185.0,EV_106,0.0,780,0.0,DR558126_13,48.85,97319.21,DR558126,173.9,0.0,50.4,D,SimuProB-1,EV_106
369.667,45.0,18.24,2350.0,0,4.095,1,69.19,4.149,38.0,95.0,185.0,EV_106,0.0,790,0.0,DR558126_13,48.87,97319.31,DR558126,173.9,0.0,50.42,D,SimuProB-1,EV_106
388.403,0.0,18.24,750.0,0,4.115,1,69.19,4.15,12.0,-28.0,185.0,EV_106,0.022,800,60.0,DR558126_13,48.89,97319.35,DR558126,173.9,0.0,50.44,D,SimuProB-1,EV_106
365.582,40.0,18.24,2100.0,0,4.092,1,69.16,4.147,35.0,85.0,185.0,EV_106,0.0,810,0.0,DR558126_13,48.96,97319.45,DR558126,173.9,0.0,50.55,D,SimuProB-1,EV_106
378.813,0.0,18.24,450.0,0,4.112,1,69.16,4.148,8.0,-25.0,185.0,EV_106,0.018,820,45.0,DR558126_13,49.01,97319.47,DR558126,173.9,0.0,50.62,D,SimuProB-1,EV_106
372.539,25.0,18.24,1200.0,0,4.098,1,69.15,4.146,20.0,60.0,185.0,EV_106,0.0,830,0.0,DR558126_13,49.08,97319.53,DR558126,173.9,0.0,50.7,D,SimuProB-1,EV_106
366.598,30.0,18.24,1500.0,0,4.101,1,69.12,4.145,25.0,75.0,185.0,EV_106,0.0,840,0.0,DR558126_13,49.18,97319.6,DR558126,173.9,0.0,50.82,D,SimuProB-1,EV_106
371.535,0.0,18.24,600.0,0,4.122,1,69.12,4.148,10.0,-18.0,185.0,EV_106,0.015,850,50.0,DR558126_13,49.21,97319.63,DR558126,173.9,0.0,50.85,D,SimuProB-1,EV_106
