id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC105318,RC105318_1,328.5,-28.4,20.0,3.42,3.35,25.1,22.3,0,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,328.779,-30.8,20.05,3.43,3.36,25.15,22.32,10,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.408,-27.6,20.09,3.435,3.365,25.18,22.35,20,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.122,-25.5,20.14,3.432,3.362,25.2,22.36,30,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.246,-23.9,20.18,3.434,3.363,25.22,22.37,40,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.875,-27.1,20.25,3.438,3.367,25.25,22.39,50,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.17,-25.4,20.29,3.436,3.366,25.27,22.4,60,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,330.096,-24.9,20.34,3.439,3.368,25.29,22.41,70,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,329.837,-25.0,20.39,3.44,3.369,25.31,22.42,80,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,330.841,-26.9,20.44,3.441,3.37,25.33,22.43,90,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,330.318,-26.5,20.49,3.442,3.371,25.35,22.44,100,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,330.935,-25.7,20.54,3.443,3.372,25.37,22.45,110,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.176,-24.8,20.59,3.444,3.373,25.38,22.46,120,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.108,-23.9,20.65,3.445,3.374,25.4,22.47,130,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.555,-22.0,20.71,3.446,3.375,25.41,22.48,140,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.385,-22.6,20.76,3.447,3.376,25.42,22.49,150,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.581,-24.4,20.82,3.448,3.377,25.43,22.5,160,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.304,-20.4,20.87,3.449,3.378,25.44,22.51,170,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.999,-21.0,20.93,3.45,3.379,25.45,22.52,180,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.546,-22.5,20.98,3.451,3.38,25.46,22.53,190,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,331.632,-22.9,21.04,3.452,3.381,25.47,22.54,200,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,332.147,-21.7,21.09,3.453,3.382,25.48,22.55,210,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,332.649,-23.2,21.14,3.454,3.383,25.49,22.56,220,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,333.285,-21.9,21.21,3.455,3.384,25.5,22.57,230,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,333.435,-25.2,21.28,3.456,3.385,25.51,22.58,240,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,333.816,-23.7,21.33,3.457,3.386,25.52,22.59,250,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,333.795,-24.4,21.39,3.458,3.387,25.53,22.6,260,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.443,-22.7,21.44,3.459,3.388,25.54,22.61,270,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.475,-25.6,21.5,3.46,3.389,25.55,22.62,280,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.662,-24.0,21.56,3.461,3.39,25.56,22.63,290,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.394,-22.3,21.61,3.462,3.391,25.57,22.64,300,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.185,-23.4,21.67,3.463,3.392,25.58,22.65,310,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.705,-25.6,21.72,3.464,3.393,25.59,22.66,320,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.282,-25.6,21.77,3.465,3.394,25.6,22.67,330,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.856,-26.6,21.83,3.466,3.395,25.61,22.68,340,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.372,-26.5,21.9,3.467,3.396,25.62,22.69,350,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.978,-27.0,21.97,3.468,3.397,25.63,22.7,360,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.399,-27.9,22.03,3.469,3.398,25.64,22.71,370,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.361,-23.9,22.09,3.47,3.399,25.65,22.72,380,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.566,-25.1,22.16,3.471,3.4,25.66,22.73,390,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.578,-28.7,22.22,3.472,3.401,25.67,22.74,400,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.43,-27.7,22.3,3.473,3.402,25.68,22.75,410,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,334.98,-24.0,22.37,3.474,3.403,25.69,22.76,420,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,335.153,-27.9,22.44,3.475,3.404,25.7,22.77,430,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,335.617,-28.3,22.52,3.476,3.405,25.71,22.78,440,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,336.204,-27.8,22.59,3.477,3.406,25.72,22.79,450,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,336.902,-26.4,22.66,3.478,3.407,25.73,22.8,460,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,337.331,-23.5,22.72,3.479,3.408,25.74,22.81,470,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,337.487,-26.7,22.79,3.48,3.409,25.75,22.82,480,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,337.483,-23.2,22.86,3.481,3.41,25.76,22.83,490,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
RC105318,RC105318_1,337.925,-26.9,22.92,3.482,3.411,25.77,22.84,500,0.0,0,62.19,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,176244.0,165.07,185.0
