id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC561349,RC561349_2,383.902,-195.3,33.16,3.99,3.91,59.27,54.27,0,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,384.452,-194.8,33.32,4.0,3.92,59.39,54.39,10,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,384.327,-188.4,33.49,4.01,3.93,59.52,54.52,20,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,384.513,-190.7,33.64,4.02,3.94,59.65,54.65,30,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,385.302,-189.1,33.84,4.03,3.95,59.78,54.78,40,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,384.635,-188.8,34.03,4.04,3.96,59.91,54.91,50,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,385.026,-186.5,34.2,4.05,3.97,60.04,55.04,60,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,385.259,-189.6,34.39,4.06,3.98,60.17,55.17,70,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,386.222,-185.7,34.56,4.07,3.99,60.31,55.31,80,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,385.676,-189.7,34.75,4.08,4.0,60.45,55.45,90,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,385.737,-184.8,34.94,4.09,4.01,60.58,55.58,100,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,386.778,-185.7,35.12,4.1,4.02,60.71,55.71,110,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.0,-186.7,35.31,4.11,4.03,60.84,55.84,120,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.502,-185.8,35.51,4.12,4.04,60.96,55.96,130,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.005,-186.2,35.69,4.13,4.05,61.08,56.08,140,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.108,-181.8,35.88,4.14,4.06,61.21,56.21,150,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,386.883,-186.3,36.08,4.15,4.07,61.34,56.34,160,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.288,-185.6,36.28,4.16,4.08,61.48,56.48,170,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,387.804,-186.7,36.5,4.17,4.09,61.63,56.63,180,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_2,388.204,-186.7,36.72,4.18,4.1,61.78,56.78,190,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
