id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
RC561349,RC561349_1,342.5,-245.0,12.5,3.48,3.41,38.2,34.1,0,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,342.994,-241.5,12.66,3.49,3.42,38.5,34.3,10,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,343.78,-248.6,12.83,3.5,3.43,38.9,34.6,20,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,343.73,-245.6,13.02,3.51,3.44,39.2,34.9,30,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,344.66,-243.5,13.21,3.52,3.45,39.5,35.2,40,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,345.572,-249.0,13.4,3.53,3.46,39.9,35.5,50,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,346.247,-245.5,13.58,3.54,3.47,40.2,35.8,60,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,346.558,-250.9,13.76,3.55,3.48,40.5,36.1,70,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,347.301,-249.0,13.94,3.56,3.49,40.8,36.4,80,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,347.934,-249.8,14.11,3.56,3.49,41.1,36.6,90,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,348.443,-246.2,14.31,3.57,3.5,41.4,36.8,100,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
RC561349,RC561349_1,348.756,-246.1,14.47,3.57,3.5,41.7,37.0,110,0.0,1,23.89,0.0,0.0,P,0.0,0.0,1,00,EV_106,SimuProB-1,168101.0,165.67,185.0
