volt_V,accelerator_pedal_pct,payload_kg,motor_rpm,charger_connected,min_single_volt_V,hvac_active,soc_pct,max_single_volt_V,avg_speed_kmh,current_A,nominal_capacity_Ah,vehicle_name,regenerative_braking_Ah,timestamp_s,brake_pedal_pct,id_segment,min_temp_C,mileage_km,id,actual_max_capacity_Ah,label,max_temp_C,gear_position,car_model,car_id
368.659,70.0,18.24,3400.0,0,3.95,1,77.44,4.15,48.0,95.0,185.0,EV_106,0.0,1090,0.0,DR558126_8,49.6,97273.72,DR558126,173.9,0.0,51.35,D,SimuProB-1,EV_106
385.28,0.0,18.24,1200.0,0,4.05,1,77.43,4.14,18.0,-38.0,185.0,EV_106,0.025,1100,65.0,DR558126_8,49.65,97273.77,DR558126,173.9,0.0,51.4,D,SimuProB-1,EV_106
401.74,5.0,18.24,150.0,0,4.08,1,77.42,4.15,2.5,6.5,185.0,EV_106,0.0,1110,15.0,DR558126_8,49.7,97273.78,DR558126,173.9,0.0,51.45,D,SimuProB-1,EV_106
403.915,40.0,18.24,1850.0,0,4.09,1,77.4,4.15,28.0,45.0,185.0,EV_106,0.0,1120,0.0,DR558126_8,49.78,97273.86,DR558126,173.9,0.0,51.52,D,SimuProB-1,EV_106
378.152,72.0,18.24,2800.0,0,3.92,1,77.39,4.15,42.0,125.0,185.0,EV_106,0.0,1130,0.0,DR558126_8,49.9,97273.97,DR558126,173.9,0.0,51.65,D,SimuProB-1,EV_106
364.744,78.0,18.24,3900.0,0,3.88,1,77.37,4.15,55.0,145.0,185.0,EV_106,0.0,1140,0.0,DR558126_8,50.05,97274.13,DR558126,173.9,0.0,51.8,D,SimuProB-1,EV_106
392.524,0.0,18.24,2100.0,0,3.98,1,77.35,4.12,32.0,-28.5,185.0,EV_106,0.018,1150,45.0,DR558126_8,50.15,97274.22,DR558126,173.9,0.0,51.9,D,SimuProB-1,EV_106
375.853,65.0,18.24,3200.0,0,3.9,1,77.33,4.15,48.0,110.0,185.0,EV_106,0.0,1160,0.0,DR558126_8,50.3,97274.35,DR558126,173.9,0.0,52.05,D,SimuProB-1,EV_106
388.617,25.0,18.24,1600.0,0,4.06,1,77.32,4.14,25.0,15.2,185.0,EV_106,0.002,1170,10.0,DR558126_8,50.4,97274.42,DR558126,173.9,0.0,52.15,D,SimuProB-1,EV_106
372.16,45.0,18.24,2600.0,0,3.95,1,77.29,4.13,38.0,85.0,185.0,EV_106,0.0,1180,0.0,DR558126_8,50.5,97274.53,DR558126,173.9,0.0,52.3,D,SimuProB-1,EV_106
365.298,70.0,18.24,3600.0,0,3.88,1,77.29,4.15,52.0,130.0,185.0,EV_106,0.0,1190,0.0,DR558126_8,50.65,97274.67,DR558126,173.9,0.0,52.5,D,SimuProB-1,EV_106
385.272,0.0,18.24,1400.0,0,4.0,1,77.26,4.12,22.0,-35.0,185.0,EV_106,0.025,1200,60.0,DR558126_8,50.8,97274.73,DR558126,173.9,0.0,52.6,D,SimuProB-1,EV_106
392.784,30.0,18.24,2300.0,0,4.05,1,77.25,4.13,35.0,12.5,185.0,EV_106,0.0,1210,0.0,DR558126_8,50.9,97274.83,DR558126,173.9,0.0,52.65,D,SimuProB-1,EV_106
368.056,75.0,18.24,3000.0,0,3.85,1,77.22,4.15,45.0,145.0,185.0,EV_106,0.0,1220,0.0,DR558126_8,51.0,97274.95,DR558126,173.9,0.0,52.8,D,SimuProB-1,EV_106
380.217,0.0,18.24,950.0,0,3.98,1,77.21,4.14,15.0,-28.0,185.0,EV_106,0.018,1230,45.0,DR558126_8,51.1,97274.99,DR558126,173.9,0.0,52.9,D,SimuProB-1,EV_106
362.99,65.0,18.24,2100.0,0,3.86,1,77.19,4.15,32.0,135.0,185.0,EV_106,0.0,1240,0.0,DR558126_8,51.25,97275.08,DR558126,173.9,0.0,53.05,D,SimuProB-1,EV_106
