car,charge_segment,mileage,gt_capacity,pred_capacity,error
EV_001,233.0,20556.26,32.560001373291016,34.07609176635742,1.5160903930664062
EV_001,234.0,20556.26,32.560001373291016,33.91283416748047,1.3528327941894531
EV_001,235.0,20556.26,32.560001373291016,33.412940979003906,0.8529396057128906
EV_001,238.0,20556.26,32.560001373291016,33.863304138183594,1.3033027648925781
EV_001,239.0,20556.26,32.560001373291016,33.12117004394531,0.5611686706542969
EV_001,240.0,20556.26,32.560001373291016,32.7731819152832,0.2131805419921875
EV_001,244.0,20556.26,32.560001373291016,33.909671783447266,1.34967041015625
EV_001,245.0,20556.26,32.560001373291016,34.11741638183594,1.5574150085449219
EV_001,246.0,20556.26,32.560001373291016,32.68522262573242,0.12522125244140625
EV_001,248.0,20556.26,32.560001373291016,34.1317024230957,1.5717010498046875
EV_001,250.0,20556.26,32.560001373291016,32.791107177734375,0.23110580444335938
EV_001,251.0,20556.26,32.560001373291016,32.63128662109375,0.07128524780273438
EV_001,252.0,20556.26,32.560001373291016,32.71160125732422,0.15159988403320312
EV_001,253.0,20556.26,32.560001373291016,32.99560546875,0.4356040954589844
EV_001,256.0,20556.26,32.560001373291016,32.757102966308594,0.19710159301757812
EV_001,257.0,20556.26,32.560001373291016,32.512786865234375,-0.047214508056640625
EV_001,258.0,20556.26,32.560001373291016,32.524681091308594,-0.035320281982421875
EV_001,259.0,20556.26,32.560001373291016,32.5383186340332,-0.0216827392578125
EV_001,260.0,20556.26,32.560001373291016,32.5817985534668,0.02179718017578125
EV_001,261.0,20556.26,32.560001373291016,32.719200134277344,0.15919876098632812
EV_001,263.0,20556.26,32.560001373291016,32.659358978271484,0.09935760498046875
EV_001,264.0,20556.26,32.560001373291016,32.643959045410156,0.08395767211914062
EV_001,266.0,20556.26,32.560001373291016,32.65174865722656,0.09174728393554688
EV_001,267.0,20556.26,32.560001373291016,34.677486419677734,2.1174850463867188
EV_001,268.0,20556.26,32.560001373291016,33.531211853027344,0.9712104797363281
EV_001,276.0,20556.26,32.560001373291016,33.85439682006836,1.2943954467773438
EV_002,889.0,11777.92,35.45000076293945,32.75125503540039,-2.6987457275390625
EV_002,890.0,11777.92,35.45000076293945,32.450687408447266,-2.9993133544921875
EV_002,893.0,11777.92,35.45000076293945,33.95947265625,-1.4905281066894531
EV_002,894.0,11777.92,35.45000076293945,33.922000885009766,-1.5279998779296875
EV_002,895.0,11777.92,35.45000076293945,32.80924987792969,-2.6407508850097656
EV_002,896.0,11777.92,35.45000076293945,32.59843444824219,-2.8515663146972656
EV_002,900.0,11777.92,35.45000076293945,33.306068420410156,-2.143932342529297
EV_002,903.0,11777.92,35.45000076293945,33.201194763183594,-2.2488059997558594
EV_002,905.0,11777.92,35.45000076293945,32.81631851196289,-2.6336822509765625
EV_002,906.0,11777.92,35.45000076293945,32.91477966308594,-2.5352210998535156
EV_002,907.0,11777.92,35.45000076293945,32.790504455566406,-2.659496307373047
EV_002,908.0,11777.92,35.45000076293945,32.83075714111328,-2.619243621826172
EV_002,909.0,11777.92,35.45000076293945,34.49153518676758,-0.958465576171875
EV_002,910.0,11777.92,35.45000076293945,33.698158264160156,-1.7518424987792969
EV_002,911.0,11777.92,35.45000076293945,34.000972747802734,-1.4490280151367188
EV_002,913.0,11777.92,35.45000076293945,32.723670959472656,-2.726329803466797
EV_002,914.0,11777.92,35.45000076293945,33.00674819946289,-2.4432525634765625
EV_002,915.0,11777.92,35.45000076293945,33.39534378051758,-2.054656982421875
EV_002,916.0,11777.92,35.45000076293945,34.07607650756836,-1.3739242553710938
EV_002,918.0,11777.92,35.45000076293945,32.5588493347168,-2.8911514282226562
EV_002,919.0,11777.92,35.45000076293945,32.725093841552734,-2.7249069213867188
EV_002,920.0,11777.92,35.45000076293945,32.59300994873047,-2.8569908142089844
EV_002,922.0,11777.92,35.45000076293945,34.380374908447266,-1.0696258544921875
EV_002,923.0,11777.92,35.45000076293945,33.49481201171875,-1.9551887512207031
EV_002,924.0,11777.92,35.45000076293945,33.60379409790039,-1.8462066650390625
EV_002,926.0,11777.92,35.45000076293945,32.50370407104492,-2.9462966918945312
EV_002,927.0,11777.92,35.45000076293945,32.572269439697266,-2.8777313232421875
EV_002,928.0,11777.92,35.45000076293945,34.089637756347656,-1.3603630065917969
EV_002,929.0,11777.92,35.45000076293945,32.68616485595703,-2.763835906982422
EV_002,930.0,11777.92,35.45000076293945,32.666683197021484,-2.7833175659179688
EV_003,123.0,19141.97,35.66999816894531,34.409244537353516,-1.2607536315917969
EV_003,124.0,19141.97,35.66999816894531,33.667667388916016,-2.002330780029297
EV_003,126.0,19141.97,35.66999816894531,32.647281646728516,-3.022716522216797
EV_003,127.0,19141.97,35.66999816894531,32.841163635253906,-2.8288345336914062
EV_003,128.0,19141.97,35.66999816894531,33.73765563964844,-1.932342529296875
EV_003,129.0,19141.97,35.66999816894531,33.77821350097656,-1.89178466796875
EV_003,130.0,19141.97,35.66999816894531,34.40650177001953,-1.2634963989257812
EV_003,134.0,19141.97,35.66999816894531,34.426025390625,-1.2439727783203125
EV_003,135.0,19141.97,35.66999816894531,34.07419967651367,-1.5957984924316406
EV_003,137.0,19141.97,35.66999816894531,34.038658142089844,-1.6313400268554688
EV_003,140.0,19141.97,35.66999816894531,33.45815658569336,-2.211841583251953
EV_003,141.0,19141.97,35.66999816894531,34.16881561279297,-1.5011825561523438
EV_003,142.0,19141.97,35.66999816894531,34.53915023803711,-1.1308479309082031
EV_003,143.0,19141.97,35.66999816894531,34.57012939453125,-1.0998687744140625
EV_003,144.0,19141.97,35.66999816894531,34.16441345214844,-1.505584716796875
EV_003,145.0,19141.97,35.66999816894531,33.62311553955078,-2.0468826293945312
EV_003,147.0,19141.97,35.66999816894531,33.9569091796875,-1.7130889892578125
EV_003,148.0,19141.97,35.66999816894531,34.02366256713867,-1.6463356018066406
EV_003,149.0,19141.97,35.66999816894531,33.716636657714844,-1.9533615112304688
EV_003,150.0,19141.97,35.66999816894531,32.86021423339844,-2.809783935546875
EV_003,151.0,19141.97,35.66999816894531,33.343406677246094,-2.3265914916992188
EV_003,154.0,19141.97,35.66999816894531,32.76866149902344,-2.901336669921875
EV_003,155.0,19141.97,35.66999816894531,32.584869384765625,-3.0851287841796875
EV_003,156.0,19141.97,35.66999816894531,32.58256149291992,-3.0874366760253906
EV_003,157.0,19141.97,35.66999816894531,32.503814697265625,-3.1661834716796875
EV_003,158.0,19141.97,35.66999816894531,32.78855895996094,-2.881439208984375
EV_003,159.0,19141.97,35.66999816894531,32.60860061645508,-3.0613975524902344
EV_004,166.0,32664.12,32.560001373291016,32.980751037597656,0.4207496643066406
EV_004,167.0,32664.12,32.560001373291016,33.12483215332031,0.5648307800292969
EV_004,168.0,32664.12,32.560001373291016,34.32218551635742,1.7621841430664062
EV_004,172.0,32664.12,32.560001373291016,32.665870666503906,0.10586929321289062
EV_004,176.0,32664.12,32.560001373291016,32.571563720703125,0.011562347412109375
EV_004,177.0,32664.12,32.560001373291016,33.57251739501953,1.0125160217285156
EV_004,179.0,32664.12,32.560001373291016,34.12184143066406,1.5618400573730469
EV_004,181.0,32664.12,32.560001373291016,32.670387268066406,0.11038589477539062
EV_004,182.0,32664.12,32.560001373291016,32.566532135009766,0.00653076171875
EV_004,183.0,32664.12,32.560001373291016,32.46802520751953,-0.09197616577148438
EV_004,184.0,32664.12,32.560001373291016,32.78600311279297,0.22600173950195312
EV_004,186.0,32664.12,32.560001373291016,32.57569122314453,0.015689849853515625
EV_004,187.0,32664.12,32.560001373291016,33.96055603027344,1.4005546569824219
EV_004,188.0,32664.12,32.560001373291016,33.16963577270508,0.6096343994140625
EV_004,189.0,32664.12,32.560001373291016,32.878841400146484,0.31884002685546875
EV_004,193.0,32664.12,32.560001373291016,33.94506072998047,1.3850593566894531
EV_004,196.0,32664.12,32.560001373291016,32.66484069824219,0.10483932495117188
EV_004,197.0,32664.12,32.560001373291016,34.32646560668945,1.7664642333984375
EV_004,198.0,32664.12,32.560001373291016,34.51211929321289,1.952117919921875
EV_004,199.0,32664.12,32.560001373291016,33.93273162841797,1.3727302551269531
EV_004,200.0,32664.12,32.560001373291016,33.34558868408203,0.7855873107910156
EV_004,202.0,32664.12,32.560001373291016,34.1876335144043,1.6276321411132812
EV_004,203.0,32664.12,32.560001373291016,33.27204132080078,0.7120399475097656
EV_004,204.0,32664.12,32.560001373291016,33.4404296875,0.8804283142089844
EV_005,618.0,13450.41,32.150001525878906,33.64131164550781,1.4913101196289062
EV_005,619.0,13450.41,32.150001525878906,34.1075553894043,1.9575538635253906
EV_005,620.0,13450.41,32.150001525878906,33.35272216796875,1.2027206420898438
EV_005,621.0,13450.41,32.150001525878906,33.34154510498047,1.1915435791015625
EV_005,623.0,13450.41,32.150001525878906,32.908714294433594,0.7587127685546875
EV_005,624.0,13450.41,32.150001525878906,33.74416732788086,1.5941658020019531
EV_005,626.0,13450.41,32.150001525878906,32.76085662841797,0.6108551025390625
EV_005,630.0,13450.41,32.150001525878906,33.15156936645508,1.0015678405761719
EV_005,632.0,13450.41,32.150001525878906,33.67378616333008,1.5237846374511719
EV_005,633.0,13450.41,32.150001525878906,33.506221771240234,1.3562202453613281
EV_005,634.0,13450.41,32.150001525878906,33.498497009277344,1.3484954833984375
EV_005,636.0,13450.41,32.150001525878906,33.8314323425293,1.6814308166503906
EV_005,638.0,13450.41,32.150001525878906,32.531288146972656,0.38128662109375
EV_005,639.0,13450.41,32.150001525878906,32.55773162841797,0.4077301025390625
EV_005,640.0,13450.41,32.150001525878906,32.46382522583008,0.3138236999511719
EV_005,641.0,13450.41,32.150001525878906,32.58121109008789,0.4312095642089844
