car,charge_segment,mileage,gt_capacity,pred_capacity,error
EV_001,233.0,20556.26,32.560001373291016,34.60547637939453,2.0454750061035156
EV_001,234.0,20556.26,32.560001373291016,34.838783264160156,2.2787818908691406
EV_001,235.0,20556.26,32.560001373291016,35.37314987182617,2.8131484985351562
EV_001,238.0,20556.26,32.560001373291016,34.63955307006836,2.0795516967773438
EV_001,239.0,20556.26,32.560001373291016,34.60451126098633,2.0445098876953125
EV_001,240.0,20556.26,32.560001373291016,34.96809005737305,2.4080886840820312
EV_001,244.0,20556.26,32.560001373291016,34.3177604675293,1.7577590942382812
EV_001,245.0,20556.26,32.560001373291016,34.3177604675293,1.7577590942382812
EV_001,246.0,20556.26,32.560001373291016,34.60451126098633,2.0445098876953125
EV_001,248.0,20556.26,32.560001373291016,33.487037658691406,0.9270362854003906
EV_001,250.0,20556.26,32.560001373291016,34.183040618896484,1.6230392456054688
EV_001,251.0,20556.26,32.560001373291016,33.57199478149414,1.011993408203125
EV_001,252.0,20556.26,32.560001373291016,33.14836883544922,0.5883674621582031
EV_001,253.0,20556.26,32.560001373291016,32.8035888671875,0.24358749389648438
EV_001,256.0,20556.26,32.560001373291016,33.471466064453125,0.9114646911621094
EV_001,257.0,20556.26,32.560001373291016,33.072696685791016,0.5126953125
EV_001,258.0,20556.26,32.560001373291016,32.703346252441406,0.14334487915039062
EV_001,259.0,20556.26,32.560001373291016,32.91592025756836,0.35591888427734375
EV_001,260.0,20556.26,32.560001373291016,32.80255126953125,0.24254989624023438
EV_001,261.0,20556.26,32.560001373291016,33.23448181152344,0.6744804382324219
EV_001,263.0,20556.26,32.560001373291016,34.069358825683594,1.5093574523925781
EV_001,264.0,20556.26,32.560001373291016,34.45927047729492,1.8992691040039062
EV_001,266.0,20556.26,32.560001373291016,34.618202209472656,2.0582008361816406
EV_001,267.0,20556.26,32.560001373291016,35.321537017822266,2.76153564453125
EV_001,268.0,20556.26,32.560001373291016,34.80632400512695,2.2463226318359375
EV_001,276.0,20556.26,32.560001373291016,35.0031623840332,2.4431610107421875
EV_001,278.0,20556.26,32.560001373291016,34.66999435424805,2.1099929809570312
EV_001,279.0,20556.26,32.560001373291016,33.498294830322266,0.93829345703125
EV_001,280.0,20556.26,32.560001373291016,32.91402816772461,0.35402679443359375
EV_001,281.0,20556.26,32.560001373291016,33.12892532348633,0.5689239501953125
EV_001,282.0,20556.26,32.560001373291016,32.796180725097656,0.23617935180664062
EV_001,283.0,20556.26,32.560001373291016,32.38283920288086,-0.17716217041015625
EV_001,284.0,20556.26,32.560001373291016,32.78734588623047,0.22734451293945312
EV_001,287.0,20556.26,32.560001373291016,34.52162170410156,1.9616203308105469
EV_001,290.0,20556.26,32.560001373291016,34.66600799560547,2.106006622314453
EV_001,291.0,20556.26,32.560001373291016,34.80976104736328,2.2497596740722656
EV_001,293.0,20556.26,32.560001373291016,35.152244567871094,2.592243194580078
EV_001,295.0,20556.26,32.560001373291016,35.11613082885742,2.5561294555664062
EV_001,296.0,20556.26,32.560001373291016,33.7473258972168,1.1873245239257812
EV_001,297.0,20556.26,32.560001373291016,33.46711349487305,0.9071121215820312
EV_001,298.0,20556.26,32.560001373291016,32.68083572387695,0.1208343505859375
EV_001,300.0,20556.26,32.560001373291016,33.40788650512695,0.8478851318359375
