car,charge_segment,mileage,gt_capacity,pred_capacity,error
EV_001,233.0,20556.26,32.560001373291016,35.18181610107422,2.621814727783203
EV_001,234.0,20556.26,32.560001373291016,35.442222595214844,2.882221221923828
EV_001,235.0,20556.26,32.560001373291016,35.45085144042969,2.890850067138672
EV_001,238.0,20556.26,32.560001373291016,35.43342971801758,2.8734283447265625
EV_001,239.0,20556.26,32.560001373291016,35.42507553100586,2.8650741577148438
EV_001,240.0,20556.26,32.560001373291016,35.99483871459961,3.4348373413085938
EV_001,244.0,20556.26,32.560001373291016,35.17435836791992,2.6143569946289062
EV_001,245.0,20556.26,32.560001373291016,35.058502197265625,2.4985008239746094
EV_001,246.0,20556.26,32.560001373291016,35.0367546081543,2.4767532348632812
EV_001,248.0,20556.26,32.560001373291016,32.70908737182617,0.14908599853515625
EV_001,250.0,20556.26,32.560001373291016,32.88207244873047,0.3220710754394531
EV_001,251.0,20556.26,32.560001373291016,32.990474700927734,0.43047332763671875
EV_001,252.0,20556.26,32.560001373291016,32.92879104614258,0.3687896728515625
EV_001,253.0,20556.26,32.560001373291016,32.823448181152344,0.2634468078613281
EV_001,256.0,20556.26,32.560001373291016,33.29856491088867,0.7385635375976562
EV_001,257.0,20556.26,32.560001373291016,32.51841354370117,-0.04158782958984375
EV_001,258.0,20556.26,32.560001373291016,32.786006927490234,0.22600555419921875
EV_001,259.0,20556.26,32.560001373291016,32.975440979003906,0.4154396057128906
EV_001,260.0,20556.26,32.560001373291016,32.53074645996094,-0.029254913330078125
EV_001,261.0,20556.26,32.560001373291016,32.7298469543457,0.1698455810546875
EV_001,263.0,20556.26,32.560001373291016,32.91802215576172,0.3580207824707031
EV_001,264.0,20556.26,32.560001373291016,35.05879592895508,2.4987945556640625
EV_001,266.0,20556.26,32.560001373291016,32.70659637451172,0.14659500122070312
EV_001,267.0,20556.26,32.560001373291016,34.516685485839844,1.9566841125488281
EV_001,268.0,20556.26,32.560001373291016,35.11384582519531,2.553844451904297
EV_001,276.0,20556.26,32.560001373291016,35.241722106933594,2.681720733642578
EV_001,278.0,20556.26,32.560001373291016,32.80113220214844,0.24113082885742188
EV_001,279.0,20556.26,32.560001373291016,33.79640579223633,1.2364044189453125
EV_001,280.0,20556.26,32.560001373291016,33.80202865600586,1.2420272827148438
EV_001,281.0,20556.26,32.560001373291016,32.79825210571289,0.238250732421875
EV_001,282.0,20556.26,32.560001373291016,33.339420318603516,0.7794189453125
EV_001,283.0,20556.26,32.560001373291016,33.62692642211914,1.066925048828125
EV_001,284.0,20556.26,32.560001373291016,34.391754150390625,1.8317527770996094
EV_001,287.0,20556.26,32.560001373291016,34.66869354248047,2.108692169189453
EV_001,290.0,20556.26,32.560001373291016,33.133785247802734,0.5737838745117188
EV_001,291.0,20556.26,32.560001373291016,35.05178451538086,2.4917831420898438
EV_001,293.0,20556.26,32.560001373291016,32.98737335205078,0.4273719787597656
EV_001,295.0,20556.26,32.560001373291016,35.18037033081055,2.6203689575195312
EV_001,296.0,20556.26,32.560001373291016,34.866844177246094,2.306842803955078
EV_001,297.0,20556.26,32.560001373291016,34.14908981323242,1.5890884399414062
EV_001,298.0,20556.26,32.560001373291016,34.19755935668945,1.6375579833984375
EV_001,300.0,20556.26,32.560001373291016,32.903221130371094,0.3432197570800781
EV_001,301.0,20556.26,32.560001373291016,32.91798782348633,0.3579864501953125
EV_001,302.0,20556.26,32.560001373291016,32.8163948059082,0.2563934326171875
EV_001,303.0,20556.26,32.560001373291016,33.023738861083984,0.46373748779296875
EV_001,304.0,20556.26,32.560001373291016,33.562984466552734,1.0029830932617188
EV_001,305.0,20556.26,32.560001373291016,32.799198150634766,0.23919677734375
EV_001,306.0,20556.26,32.560001373291016,33.04355239868164,0.483551025390625
EV_001,311.0,20556.26,32.560001373291016,34.716148376464844,2.156147003173828
EV_001,307.0,20556.26,32.560001373291016,32.49759292602539,-0.062408447265625
EV_001,308.0,20556.26,32.560001373291016,32.545284271240234,-0.01471710205078125
EV_001,312.0,20556.26,32.560001373291016,34.55291748046875,1.9929161071777344
EV_001,313.0,20556.26,32.560001373291016,33.599266052246094,1.0392646789550781
EV_001,309.0,20556.26,32.560001373291016,33.31184387207031,0.7518424987792969
EV_001,310.0,20556.26,32.560001373291016,32.97832107543945,0.4183197021484375
EV_001,315.0,20556.26,32.560001373291016,32.83099365234375,0.2709922790527344
EV_001,311.0,20556.26,32.560001373291016,32.783477783203125,0.22347640991210938
EV_001,312.0,20556.26,32.560001373291016,33.02227783203125,0.4622764587402344
EV_001,314.0,20556.26,32.560001373291016,34.8087043762207,2.2487030029296875
EV_001,316.0,20556.26,32.560001373291016,32.46988296508789,-0.090118408203125
EV_001,315.0,20556.26,32.560001373291016,35.130165100097656,2.5701637268066406
EV_001,317.0,20556.26,32.560001373291016,32.41049575805664,-0.149505615234375
EV_001,314.0,20556.26,32.560001373291016,33.268226623535156,0.7082252502441406
EV_001,318.0,20556.26,32.560001373291016,32.431983947753906,-0.12801742553710938
EV_001,319.0,20556.26,32.560001373291016,32.860748291015625,0.3007469177246094
EV_001,315.0,20556.26,32.560001373291016,33.549015045166016,0.989013671875
EV_001,317.0,20556.26,32.560001373291016,33.17462158203125,0.6146202087402344
